start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(34.9548742), np.float64(-91.012799), np.float64(22.1576538085937))","(np.float64(34.9564022), np.float64(-91.0081428), np.float64(21.9156117361043))",5123960300.0,0.8935435261854199,5123960300.0,,6.0,391
"(np.float64(34.9564022), np.float64(-91.0081428), np.float64(21.9156117361043))","(np.float64(34.9588476), np.float64(-91.0000091), np.float64(22.4197998046875))",5123960300.0,1.1008023525744595,5123960300.0,,6.0,286
"(np.float64(34.9588476), np.float64(-91.0000091), np.float64(22.4197998046875))","(np.float64(34.96803299509757), np.float64(-90.97020294174204), np.float64(24.205218604061454))",5123960300.0,4.415441864926514,5123960300.0,,6.0,391
"(np.float64(34.96803299509757), np.float64(-90.97020294174204), np.float64(24.205218604061454))","(np.float64(34.9736118), np.float64(-90.9515379), np.float64(25.8101798045237))",5123960300.0,3.256397234917484,5123960300.0,,6.0,384
"(np.float64(35.00059350428571), np.float64(-90.86167379809524), np.float64(27.41001514670615))","(np.float64(35.0006736), np.float64(-90.8614435), np.float64(27.5636463266701))",5123960201.0,0.31832912695142274,5123960201.0,,6.0,248
"(np.float64(35.0006736), np.float64(-90.8614435), np.float64(27.5636463266701))","(np.float64(35.0042021), np.float64(-90.8531552), np.float64(26.973302030824))",5123960201.0,1.088468084888479,5123960201.0,,6.0,95
"(np.float64(35.0042021), np.float64(-90.8531552), np.float64(26.973302030824))","(np.float64(35.006312), np.float64(-90.8496338), np.float64(22.048095703125))",5123960201.0,0.4502584486652755,5123960201.0,,6.0,248
"(np.float64(35.006312), np.float64(-90.8496338), np.float64(22.048095703125))","(np.float64(35.00835298883055), np.float64(-90.84643289923628), np.float64(19.91298048503701))",5123960201.0,0.5841851123778937,5123960201.0,,6.0,409
"(np.float64(35.00835298883055), np.float64(-90.84643289923628), np.float64(19.91298048503701))","(np.float64(35.0109209384678), np.float64(-90.84219722792848), np.float64(28.062233766072023))",5123960201.0,0.6497135020515027,5123960201.0,,6.0,248
"(np.float64(35.0109209384678), np.float64(-90.84219722792848), np.float64(28.062233766072023))","(np.float64(35.0129175), np.float64(-90.8389614), np.float64(31.1096518431593))",5123960201.0,0.46728835306664795,5123960201.0,,6.0,409
