start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(35.7088314), np.float64(-81.7777895), np.float64(332.428511340339))","(np.float64(35.7108275), np.float64(-81.7738398), np.float64(320.636031174377))",37023020303,0.7416458461581701,37023020303,319.49,2,293
"(np.float64(35.7108275), np.float64(-81.7738398), np.float64(320.636031174377))","(np.float64(35.71602472139299), np.float64(-81.76359307851507), np.float64(293.81785158445786))",37023020303,1.8525107801413538,37023020303,319.49,2,382
"(np.float64(35.71602472139299), np.float64(-81.76359307851507), np.float64(293.81785158445786))","(np.float64(35.718127797657765), np.float64(-81.7306404735516), np.float64(291.9498106630717))",37023020303,3.388656591753766,37023020303,319.49,2,91
"(np.float64(35.718127797657765), np.float64(-81.7306404735516), np.float64(291.9498106630717))","(np.float64(35.717853834364085), np.float64(-81.726555334846), np.float64(283.0171334601921))",37023020303,0.5000313494552625,37023020303,319.49,2,173
"(np.float64(35.717853834364085), np.float64(-81.726555334846), np.float64(283.0171334601921))","(np.float64(35.7170675717291), np.float64(-81.71162291250721), np.float64(304.6410660892421))",37023020303,2.6504454706403324,37023020303,319.49,2,91
"(np.float64(35.7170675717291), np.float64(-81.71162291250721), np.float64(304.6410660892421))","(np.float64(35.71801969964763), np.float64(-81.70521447658514), np.float64(305.72541129561296))",37023020303,0.9419183660477387,37023020303,319.49,2,173
"(np.float64(35.71801969964763), np.float64(-81.70521447658514), np.float64(305.72541129561296))","(np.float64(35.7189037), np.float64(-81.7017054), np.float64(295.572626310582))",37023020303,0.9780561057754068,37023020303,319.49,2,477
"(np.float64(35.7189037), np.float64(-81.7017054), np.float64(295.572626310582))","(np.float64(35.71939932899978), np.float64(-81.697721820994), np.float64(304.8384672221956))",37023020303,0.5885054482840203,37023020303,319.49,2,197
"(np.float64(35.71939932899978), np.float64(-81.697721820994), np.float64(304.8384672221956))","(np.float64(35.71907577657658), np.float64(-81.69444546173541), np.float64(302.4510254618214))",37023020303,0.4329591179603561,37023020303,319.49,2,477
"(np.float64(35.71907577657658), np.float64(-81.69444546173541), np.float64(302.4510254618214))","(np.float64(35.719056), np.float64(-81.6942452), np.float64(302.305097255416))",37023020303,0.018253984442272258,37023020303,319.49,2,197
"(np.float64(35.7186601), np.float64(-81.6907719), np.float64(302.429886035629))","(np.float64(35.7186601), np.float64(-81.6907719), np.float64(302.429886035629))",37023021301,0.14150956897446715,37023021301,351.04,2,160
"(np.float64(35.7186601), np.float64(-81.6907719), np.float64(302.429886035629))","(np.float64(35.71808587561719), np.float64(-81.68288473297775), np.float64(286.9958257944255))",37023021301,0.771326608982064,37023021301,351.04,2,477
"(np.float64(35.71808587561719), np.float64(-81.68288473297775), np.float64(286.9958257944255))","(np.float64(35.7173314), np.float64(-81.6742769), np.float64(303.625997437919))",37023021301,1.534702138054587,37023021301,351.04,2,160
"(np.float64(35.7198387), np.float64(-81.6633081), np.float64(291.652647895179))","(np.float64(35.7209477), np.float64(-81.6599971), np.float64(292.212243175102))",37023021201,0.4249926426351156,37023021201,147.38,2,160
"(np.float64(35.7209477), np.float64(-81.6599971), np.float64(292.212243175102))","(np.float64(35.721015528346804), np.float64(-81.6598043483648), np.float64(292.0532996509976))",37023021201,0.01899624047289014,37023021201,147.38,2,477
"(np.float64(35.721015528346804), np.float64(-81.6598043483648), np.float64(292.0532996509976))","(np.float64(35.72597071213158), np.float64(-81.63200664818092), np.float64(321.9371164703877))",37023021201,4.101333166897273,37023021201,147.38,2,172
"(np.float64(35.72597071213158), np.float64(-81.63200664818092), np.float64(321.9371164703877))","(np.float64(35.7307615), np.float64(-81.6000237), np.float64(348.766833297351))",37023021201,6.036786406667343,37023021201,147.38,2,407
"(np.float64(35.7307615), np.float64(-81.6000237), np.float64(348.766833297351))","(np.float64(35.7268396), np.float64(-81.5573252), np.float64(347.434750044334))",37023021201,6.6209627788277094,37023021201,147.38,2,430
