start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(32.923867068315886), np.float64(-96.77719471465272), np.float64(128.78876221273433))","(np.float64(32.9238585), np.float64(-96.7750771), np.float64(130.209646877831))",48113013202.0,0.21747073119841204,48113013202.0,4409.22,4.0,200
"(np.float64(32.9238585), np.float64(-96.7750771), np.float64(130.209646877831))","(np.float64(32.9238464), np.float64(-96.7738478), np.float64(134.29296688698))",48113013202.0,0.11506330863081515,48113013202.0,4409.22,4.0,437
"(np.float64(32.9238464), np.float64(-96.7738478), np.float64(134.29296688698))","(np.float64(32.9238423435653), np.float64(-96.77087065776932), np.float64(144.4181392126544))",48113013202.0,0.3690213373309088,48113013202.0,4409.22,4.0,302
"(np.float64(32.9238423435653), np.float64(-96.77087065776932), np.float64(144.4181392126544))","(np.float64(32.92366532440847), np.float64(-96.7684987692634), np.float64(152.9419040802566))",48113013202.0,0.2643661753056876,48113013202.0,4409.22,4.0,277
"(np.float64(32.92366532440847), np.float64(-96.7684987692634), np.float64(152.9419040802566))","(np.float64(32.9231629), np.float64(-96.7662414), np.float64(151.739639763013))",48113013202.0,0.421212794766147,48113013202.0,4409.22,4.0,405
"(np.float64(32.9231629), np.float64(-96.7662414), np.float64(151.739639763013))","(np.float64(32.9209082), np.float64(-96.7658064), np.float64(144.185946658311))",48113013202.0,0.2534603104801387,48113013202.0,4409.22,4.0,61
"(np.float64(32.9209082), np.float64(-96.7658064), np.float64(144.185946658311))","(np.float64(32.920376300222884), np.float64(-96.76595373969168), np.float64(141.71098228448642))",48113013202.0,0.14141550068981049,48113013202.0,4409.22,4.0,72
"(np.float64(32.917824172149814), np.float64(-96.76668382303596), np.float64(130.74885959723795))","(np.float64(32.9180126), np.float64(-96.7666085), np.float64(130.712530896257))",48113007829.0,0.07357683368496065,48113007829.0,4129.89,4.0,88
"(np.float64(32.9151923), np.float64(-96.7677359), np.float64(131.256281914351))","(np.float64(32.9126462), np.float64(-96.7686031), np.float64(135.593751222686))",48113013202.0,0.29382967086750533,48113013202.0,4409.22,4.0,417
"(np.float64(32.9126462), np.float64(-96.7686031), np.float64(135.593751222686))","(np.float64(32.9099995), np.float64(-96.7690882), np.float64(132.615024846496))",48113013202.0,0.3671676510224248,48113013202.0,4409.22,4.0,382
"(np.float64(32.90774159000474), np.float64(-96.76910729957366), np.float64(129.9555011861747))","(np.float64(32.9076115), np.float64(-96.7691084), np.float64(129.802272117569))",48113013101.0,0.041138659886018315,48113013101.0,2854.92,4.0,370
"(np.float64(32.87996051339411), np.float64(-96.77033118027416), np.float64(140.55038267289092))","(np.float64(32.8778825753897), np.float64(-96.77035073849788), np.float64(141.35066871705322))",48113007801.0,0.29598391717676875,48113007801.0,2668.81,4.0,16
"(np.float64(32.8778825753897), np.float64(-96.77035073849788), np.float64(141.35066871705322))","(np.float64(32.8777273), np.float64(-96.7703522), np.float64(141.410470658746))",48113007801.0,0.01722142566216749,48113007801.0,2668.81,4.0,484
"(np.float64(32.8777273), np.float64(-96.7703522), np.float64(141.410470658746))","(np.float64(32.8754878), np.float64(-96.7704026), np.float64(146.389819878507))",48113007801.0,0.36539037025265153,48113007801.0,2668.81,4.0,11
