technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,num_seen_cells,cell_tower_distance
4G_LTE,-112,2147483647,-112,-12,-81,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255967062,12505.667301531,2024-08-21 11:59:27.062000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-120,2147483647,-120,-17,-89,2147483647,20,1100,59,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255968064,12506.668999083,2024-08-21 11:59:28.064000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-12,-81,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255968064,12506.668999083,2024-08-21 11:59:28.064000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-11,-79,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255969064,12507.669113614,2024-08-21 11:59:29.064000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-11,-79,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255970079,12508.683272676,2024-08-21 11:59:30.079000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-113,2147483647,-113,-12,-81,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255971078,12509.683001217,2024-08-21 11:59:31.078000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-119,2147483647,-119,-16,-91,2147483647,21,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255971078,12509.683001217,2024-08-21 11:59:31.078000,-106.1919646,35.0621102,1993.03778259309,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-113,2147483647,-113,-12,-81,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255972079,12510.683725592,2024-08-21 11:59:32.079000,-106.19196855087388,35.06210950278697,1994.0025346025704,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-119,2147483647,-119,-16,-91,2147483647,21,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255972079,12510.683725592,2024-08-21 11:59:32.079000,-106.19196855087388,35.06210950278697,1994.0025346025704,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-11,-83,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255973080,12511.685054706,2024-08-21 11:59:33.080000,-106.19197257000472,35.06210879352858,1994.9839540756288,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-17,-91,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255973080,12511.685054706,2024-08-21 11:59:33.080000,-106.19197257000472,35.06210879352858,1994.9839540756288,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-11,-83,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255974082,12512.687373664,2024-08-21 11:59:34.082000,-106.1919731,35.0621087,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-17,-91,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255974082,12512.687373664,2024-08-21 11:59:34.082000,-106.1919731,35.0621087,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-10,-83,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255975087,12513.692094028,2024-08-21 11:59:35.087000,-106.1919731,35.0621087,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-17,-91,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255975087,12513.692094028,2024-08-21 11:59:35.087000,-106.1919731,35.0621087,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-10,-83,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255976088,12514.69341132,2024-08-21 11:59:36.088000,-106.1919731,35.0621087,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-17,-91,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255976088,12514.69341132,2024-08-21 11:59:36.088000,-106.1919731,35.0621087,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-113,2147483647,-113,-11,-83,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255977088,12515.693262465,2024-08-21 11:59:37.088000,-106.19197457891566,35.062108404216865,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-113,2147483647,-113,-11,-83,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255978090,12516.694986371,2024-08-21 11:59:38.090000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-113,2147483647,-113,-11,-83,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255979092,12517.696904131,2024-08-21 11:59:39.092000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-13,-77,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255980099,12518.704151995,2024-08-21 11:59:40.099000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-19,-89,2147483647,19,1100,59,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255980099,12518.704151995,2024-08-21 11:59:40.099000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-13,-77,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255981100,12519.704571526,2024-08-21 11:59:41.100000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-19,-89,2147483647,19,1100,59,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255981100,12519.704571526,2024-08-21 11:59:41.100000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-111,2147483647,-111,-10,-83,2147483647,29,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255982102,12520.706988297,2024-08-21 11:59:42.102000,-106.1919746,35.0621084,1995.11337202812,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-111,2147483647,-111,-10,-83,2147483647,29,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255983104,12521.708986682,2024-08-21 11:59:43.104000,-106.19197328687824,35.06210971312174,1994.975544463061,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-111,2147483647,-111,-10,-83,2147483647,29,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255984103,12522.707929285,2024-08-21 11:59:44.103000,-106.19197196181904,35.06211103818095,1994.8364639201377,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-10,-77,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255985110,12523.715537983,2024-08-21 11:59:45.110000,-106.1919718,35.0621112,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-10,-77,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255986114,12524.71854892,2024-08-21 11:59:46.114000,-106.1919718,35.0621112,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-11,-81,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255987115,12525.71984043,2024-08-21 11:59:47.115000,-106.1919718,35.0621112,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-120,2147483647,-120,-19,-93,2147483647,20,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255987115,12525.71984043,2024-08-21 11:59:47.115000,-106.1919718,35.0621112,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-11,-81,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255988118,12526.72267694,2024-08-21 11:59:48.118000,-106.19197140682046,35.06211169147443,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-120,2147483647,-120,-19,-93,2147483647,20,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255988118,12526.72267694,2024-08-21 11:59:48.118000,-106.19197140682046,35.06211169147443,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-112,2147483647,-112,-10,-81,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255989121,12527.725547044,2024-08-21 11:59:49.121000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-10,-81,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255990121,12528.726790793,2024-08-21 11:59:50.121000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,1.0,
4G_LTE,-112,2147483647,-112,-10,-83,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255991125,12529.729562408,2024-08-21 11:59:51.125000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,3.0,
4G_LTE,-119,2147483647,-119,-18,-91,2147483647,21,1100,59,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255991125,12529.729562408,2024-08-21 11:59:51.125000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,3.0,
4G_LTE,-120,2147483647,-120,-17,-91,2147483647,20,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255991125,12529.729562408,2024-08-21 11:59:51.125000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,3.0,
4G_LTE,-112,2147483647,-112,-10,-83,2147483647,28,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255992124,12530.729143449,2024-08-21 11:59:52.124000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,3.0,
4G_LTE,-119,2147483647,-119,-18,-91,2147483647,21,1100,59,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255992124,12530.729143449,2024-08-21 11:59:52.124000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,3.0,
4G_LTE,-120,2147483647,-120,-17,-91,2147483647,20,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255992124,12530.729143449,2024-08-21 11:59:52.124000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,3.0,
4G_LTE,-113,2147483647,-113,-10,-83,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255993127,12531.731921105,2024-08-21 11:59:53.127000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-18,-93,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255993127,12531.731921105,2024-08-21 11:59:53.127000,-106.1919714,35.0621117,1994.81947910909,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-113,2147483647,-113,-10,-83,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255994126,12532.730863084,2024-08-21 11:59:54.126000,-106.19197512830188,35.06211156018868,1993.9650346573449,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-18,-93,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255994126,12532.730863084,2024-08-21 11:59:54.126000,-106.19197512830188,35.06211156018868,1993.9650346573449,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-113,2147483647,-113,-10,-83,2147483647,27,1100,385,15,120545545,33025,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724255995135,12533.739764906,2024-08-21 11:59:55.135000,-106.19197893584904,35.06211141740566,1993.0924289368884,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
4G_LTE,-121,2147483647,-121,-18,-93,2147483647,19,1100,44,15,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724255995135,12533.739764906,2024-08-21 11:59:55.135000,-106.19197893584904,35.06211141740566,1993.0924289368884,350490103121064.0,NM,35049010312.0,62244179.0,350490103121064.0,55456.0,35049.0,Santa Fe County,198.11,3.0,2.0,
