technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,num_seen_cells,cell_tower_distance
4G_LTE,-114,2147483647,-114,-19,-87,2147483647,26,9820,267,3,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724703009923,28003.99235989,2024-08-26 16:10:09.923000,-79.57438886105564,36.06244768459344,155.1282736449941,370810172003006,NC,37081017200,103631981,370810172003006,756406,37081,Guilford County,213.11,2,4.0,
4G_LTE,-109,2147483647,-109,-19,-83,2147483647,31,9820,433,3,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724703009923,28003.99235989,2024-08-26 16:10:09.923000,-79.57438886105564,36.06244768459344,155.1282736449941,370810172003006,NC,37081017200,103631981,370810172003006,756406,37081,Guilford County,213.11,2,4.0,
4G_LTE,-86,2147483647,-86,-9,-65,2147483647,54,67086,260,3,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724703009923,28003.99235989,2024-08-26 16:10:09.923000,-79.57438886105564,36.06244768459344,155.1282736449941,370810172003006,NC,37081017200,103631981,370810172003006,756406,37081,Guilford County,213.11,2,4.0,
4G_LTE,-101,2147483647,-101,-12,-71,2147483647,39,900,260,3,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724703009923,28003.99235989,2024-08-26 16:10:09.923000,-79.57438886105564,36.06244768459344,155.1282736449941,370810172003006,NC,37081017200,103631981,370810172003006,756406,37081,Guilford County,213.11,2,4.0,
4G_LTE,-86,2147483647,-86,-18,-57,2147483647,54,67086,252,3,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724703009923,28003.99235989,2024-08-26 16:10:09.923000,-79.57438886105564,36.06244768459344,155.1282736449941,370810172003006,NC,37081017200,103631981,370810172003006,756406,37081,Guilford County,213.11,2,4.0,
4G_LTE,-86,2147483647,-86,-9,-65,2147483647,54,67086,260,3,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-94,2147483647,-94,-18,-63,2147483647,46,5330,267,3,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-86,2147483647,-86,-18,-57,2147483647,54,67086,252,3,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-101,2147483647,-101,-17,-71,2147483647,39,900,213,3,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-93,2147483647,-93,-15,-63,2147483647,47,5330,260,3,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-114,2147483647,-114,-19,-87,2147483647,26,9820,267,3,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-109,2147483647,-109,-19,-83,2147483647,31,9820,433,3,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-103,2147483647,-103,-12,-73,2147483647,37,9820,260,3,199527575,9866,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-101,2147483647,-101,-12,-71,2147483647,39,900,260,3,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724703010924,28004.993136244,2024-08-26 16:10:10.924000,-79.57232645834523,36.06263755568236,156.84011385386796,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,5.0,
4G_LTE,-109,2147483647,-109,-19,-81,2147483647,31,67086,252,2,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724703011930,28006.000182494,2024-08-26 16:10:11.930000,-79.5720957,36.0626588,157.031648422693,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,7.0,
4G_LTE,-103,2147483647,-103,-18,-75,2147483647,37,67086,385,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724703011930,28006.000182494,2024-08-26 16:10:11.930000,-79.5720957,36.0626588,157.031648422693,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,7.0,
4G_LTE,-98,2147483647,-98,-9,-81,2147483647,42,67086,260,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724703011930,28006.000182494,2024-08-26 16:10:11.930000,-79.5720957,36.0626588,157.031648422693,370810172003003,NC,37081017200,103631981,370810172003003,76102,37081,Guilford County,213.11,2,7.0,
