start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(35.15010609464286, -90.02329071785714, 23.5395273120932)","(35.1504594, -90.0226231, 27.6716023981078)",47157002400.0,0.07248779800267877,47157002400.0,,1.0,269
"(35.1504594, -90.0226231, 27.6716023981078)","(35.1512925, -90.0219322, 26.7416957190623)",47157002400.0,0.11183485965681825,47157002400.0,,1.0,8
"(35.15151603311132, -90.02164789224548, 27.00045140922219)","(35.151576498094286, -90.02161787693079, 27.2369285815074)",47157002500.0,0.007522290617071129,47157002500.0,,1.0,8
"(35.151576498094286, -90.02161787693079, 27.2369285815074)","(35.1518761, -90.0215769, 26.9139231439398)",47157002500.0,0.033450437131335185,47157002500.0,,1.0,27
"(35.1518761, -90.0215769, 26.9139231439398)","(35.154311790903265, -90.02100664426649, 23.766973686681524)",47157002500.0,0.2765283835362629,47157002500.0,,1.0,8
"(35.154311790903265, -90.02100664426649, 23.766973686681524)","(35.1572808, -90.0204771, 27.4506513374474)",47157002500.0,0.46617484902159234,47157002500.0,,1.0,386
"(35.1585869669351, -90.02033786598768, 25.91116769950033)","(35.1680843, -90.0184875, 32.8898653749163)",47157011200.0,1.4079106458385175,47157011200.0,,1.0,384
"(35.1680843, -90.0184875, 32.8898653749163)","(35.1704042, -90.0183604, 36.2191737693092)",47157011200.0,0.2576614651850869,47157011200.0,,1.0,471
"(35.17160649036828, -90.01836219235128, 37.811172193997216)","(35.1851599, -90.0174994, 33.7214168954979)",47157000400.0,1.5419454741748098,47157000400.0,,1.0,99
"(35.1927514, -89.9958079, 33.6601565803769)","(35.1923139, -89.9880943, 32.8846767537124)",47157010220.0,0.704200508574755,47157010220.0,,1.0,24
"(35.1923139, -89.9880943, 32.8846767537124)","(35.1923139, -89.9880943, 32.8846767537124)",47157010220.0,0.0,47157010220.0,,1.0,198
"(35.1923139, -89.9880943, 32.8846767537124)","(35.192222897555126, -89.98632703533077, 33.31509522562829)",47157010220.0,0.1612698319751655,47157010220.0,,1.0,196
"(35.192222897555126, -89.98632703533077, 33.31509522562829)","(35.19209761650159, -89.98395551489592, 34.05157003329015)",47157010220.0,0.21643545209365767,47157010220.0,,1.0,95
"(35.19209761650159, -89.98395551489592, 34.05157003329015)","(35.191303192099326, -89.97013164875847, 34.247075565307505)",47157010220.0,1.616750426436572,47157010220.0,,1.0,150
"(35.1904179, -89.9545966, 38.5644954611553)","(35.1904179, -89.9545966, 38.5644954611553)",47157020543.0,0.0,47157020543.0,,1.0,351
"(35.1904179, -89.9545966, 38.5644954611553)","(35.1898492, -89.946547, 35.5593614601787)",47157020543.0,0.7359101918101084,47157020543.0,,1.0,149
"(35.1898492, -89.946547, 35.5593614601787)","(35.18985445056926, -89.94619060939279, 35.565263818121494)",47157020543.0,0.032464330337488835,47157020543.0,,1.0,351
"(35.18985445056926, -89.94619060939279, 35.565263818121494)","(35.1899051, -89.9427527, 35.6222007053474)",47157020543.0,0.39432673439369276,47157020543.0,,1.0,318
"(35.19055869109077, -89.9379868994735, 34.56462838828828)","(35.1927616463949, -89.92732761792276, 41.615413066086965)",47157008900.0,1.2849700879444061,47157008900.0,,1.0,318
"(35.1927616463949, -89.92732761792276, 41.615413066086965)","(35.1924984, -89.9232853, 42.3429764352093)",47157008900.0,0.4708356428812797,47157008900.0,,1.0,228
"(35.16787711822356, -89.90158884660178, 45.49844567027196)","(35.1540287, -89.8886032, 50.2810942617391)",47157009800.0,2.532977736694956,47157009800.0,,1.0,171
"(35.1604895, -89.8735904, 40.2432245629452)","(35.16272094034335, -89.86812228655222, 41.97414527477464)",47157021200.0,0.7001845174256869,47157021200.0,,1.0,68
"(35.16272094034335, -89.86812228655222, 41.97414527477464)","(35.1648081, -89.8626375, 46.7015942392391)",47157021200.0,0.6667840712807059,47157021200.0,,1.0,178
"(35.1691683, -89.8510891, 43.8461954161322)","(35.1691683, -89.8510891, 43.8461954161322)",47157021122.0,0.0,47157021122.0,,1.0,242
"(35.1728681, -89.8415345, 45.3686203915311)","(35.171764, -89.836632, 41.6009242600751)",47157021121.0,0.8848748382128296,47157021121.0,,1.0,421
"(35.171764, -89.836632, 41.6009242600751)","(35.1715587, -89.8364608, 40.3379852819487)",47157021121.0,0.027633580191957476,47157021121.0,,1.0,70
"(35.1715587, -89.8364608, 40.3379852819487)","(35.1720273, -89.8361623, 41.0454961841228)",47157021121.0,0.2565571036202158,47157021121.0,,1.0,421
