technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,num_seen_cells,cell_tower_distance
4G_LTE,-101,2147483647,-101,-11,-81,2147483647,39,9820,462,15,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,1,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-101,2147483647,-101,-20,-67,2147483647,39,67086,290,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-105,2147483647,-105,-17,-75,2147483647,35,66486,332,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-109,2147483647,-109,-18,-79,2147483647,31,9820,332,15,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-98,2147483647,-98,-11,-75,2147483647,42,66486,462,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-102,2147483647,-102,-18,-75,2147483647,38,66486,301,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-102,2147483647,-102,-19,-73,2147483647,38,66486,290,15,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-92,2147483647,-92,-20,-63,2147483647,48,5330,379,15,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-91,2147483647,-91,-19,-61,2147483647,49,5330,217,15,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-85,2147483647,-85,-13,-53,2147483647,55,5330,462,15,65251286,24580,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",310,410,1,1724431981932,12663.866117357,2024-08-23 12:53:01.932000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,7.0,
4G_LTE,-102,2147483647,-102,-17,-71,2147483647,38,67086,301,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.27939315936528,33.47594977550511,73.33746913483164,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-93,2147483647,-93,-11,-71,2147483647,47,67086,462,14,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-109,2147483647,-109,-17,-79,2147483647,31,9820,332,14,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-104,2147483647,-104,-11,-79,2147483647,36,9820,462,14,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,1,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-102,2147483647,-102,-18,-73,2147483647,38,66486,332,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-101,2147483647,-101,-20,-71,2147483647,39,67086,217,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-96,2147483647,-96,-12,-73,2147483647,44,66486,462,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-102,2147483647,-102,-19,-73,2147483647,38,66486,290,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-90,2147483647,-90,-17,-63,2147483647,50,5330,301,14,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-91,2147483647,-91,-19,-63,2147483647,49,5330,217,14,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-86,2147483647,-86,-14,-55,2147483647,54,5330,462,14,65251286,24580,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",310,410,1,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-102,2147483647,-102,-18,-75,2147483647,38,66486,301,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431982941,12664.874359596,2024-08-23 12:53:02.941000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-101,2147483647,-101,-20,-71,2147483647,39,67086,217,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.27937136157298,33.475952333089815,73.36776492080449,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-102,2147483647,-102,-17,-71,2147483647,38,67086,301,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-93,2147483647,-93,-11,-71,2147483647,47,67086,462,14,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-109,2147483647,-109,-17,-79,2147483647,31,9820,332,14,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-104,2147483647,-104,-11,-79,2147483647,36,9820,462,14,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,1,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-102,2147483647,-102,-18,-73,2147483647,38,66486,332,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
4G_LTE,-102,2147483647,-102,-18,-75,2147483647,38,66486,301,14,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724431983942,12665.876082356,2024-08-23 12:53:03.942000,-94.2795796,33.4759279,73.0783435551372,480370113011018,TX,48037011301,8467059,480370113011018,36819,48037,Bowie County,931.74,3,5.0,
