start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(32.9174032), np.float64(-96.4268164), np.float64(140.808583148199))","(np.float64(32.91843037612715), np.float64(-96.42299609711144), np.float64(142.39257664642304))",48397040305,0.37510793518636787,48397040305,871.62,1,87
"(np.float64(32.9221872), np.float64(-96.407775), np.float64(148.847940105098))","(np.float64(32.93006802836607), np.float64(-96.38561224091998), np.float64(147.001094005397))",48397040408,2.8005356649397455,48397040408,872.23,1,94
"(np.float64(32.93006802836607), np.float64(-96.38561224091998), np.float64(147.001094005397))","(np.float64(32.9301384), np.float64(-96.3854521), np.float64(147.113598567031))",48397040408,0.016889635793451367,48397040408,872.23,1,145
"(np.float64(32.9363657), np.float64(-96.3773793), np.float64(135.098720243989))","(np.float64(32.9384874), np.float64(-96.3747831), np.float64(135.744544056049))",48397040409,0.3381156200590984,48397040409,712.99,1,450
"(np.float64(32.9384874), np.float64(-96.3747831), np.float64(135.744544056049))","(np.float64(32.94074), np.float64(-96.3721466), np.float64(135.071100981479))",48397040409,0.3510079929275045,48397040409,712.99,1,302
"(np.float64(32.94074), np.float64(-96.3721466), np.float64(135.071100981479))","(np.float64(32.94175836173664), np.float64(-96.37091120186068), np.float64(134.54381109824277))",48397040409,0.1615660446881791,48397040409,712.99,1,161
"(np.float64(32.94175836173664), np.float64(-96.37091120186068), np.float64(134.54381109824277))","(np.float64(32.9429026), np.float64(-96.3695231), np.float64(133.951344552641))",48397040409,0.1815355906203316,48397040409,712.99,1,499
"(np.float64(32.9429026), np.float64(-96.3695231), np.float64(133.951344552641))","(np.float64(32.9429026), np.float64(-96.3695231), np.float64(133.951344552641))",48397040409,0.0,48397040409,712.99,1,262
"(np.float64(32.9429026), np.float64(-96.3695231), np.float64(133.951344552641))","(np.float64(32.944776831928), np.float64(-96.36735883983891), np.float64(136.8305398570559))",48397040409,0.29013252546304746,48397040409,712.99,1,161
"(np.float64(32.95798808740721), np.float64(-96.35084350469477), np.float64(135.636718312526))","(np.float64(32.9651162), np.float64(-96.3387622), np.float64(140.818867860516))",48397040410,2.084796221755525,48397040410,3735.35,1,149
