start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(35.1718749, -89.8360633, 45.0910188404611)","(35.17186051296735, -89.8360407597255, 50.038914293949176)",47157021121.0,0.025275821875072033,47157021121.0,,1.0,478
"(35.17186051296735, -89.8360407597255, 50.038914293949176)","(35.17616903923628, -89.83369544062053, 53.940108801174105)",47157021121.0,0.6525381337216188,47157021121.0,,1.0,430
"(35.180072111686464, -89.82551651173397, 60.799772540008576)","(35.1835353, -89.8177115, 61.089998557847)",47157021112.0,0.8630023291989105,47157021112.0,,1.0,262
"(35.1865936, -89.8110249, 62.243925702215)","(35.1940442, -89.7945184, 69.9994729778414)",47157021113.0,2.473113960003522,47157021113.0,,1.0,186
"(35.1940442, -89.7945184, 69.9994729778414)","(35.1940442, -89.7945184, 69.9994729778414)",47157021113.0,0.0,47157021113.0,,1.0,318
"(35.1940442, -89.7945184, 69.9994729778414)","(35.1940442, -89.7945184, 69.9994729778414)",47157021113.0,0.0,47157021113.0,,1.0,234
"(35.19680300181384, -89.78836859880668, 74.11606624998504)","(35.1999024, -89.7814701, 79.8991202123787)",47157021142.0,0.7658597708951878,47157021142.0,,1.0,353
"(35.1999024, -89.7814701, 79.8991202123787)","(35.20124026239316, -89.77855569686609, 83.96162612422437)",47157021142.0,0.3041164119162861,47157021142.0,,1.0,234
"(35.20124026239316, -89.77855569686609, 83.96162612422437)","(35.2027406, -89.7753472, 88.6278051383903)",47157021142.0,0.33630206535421303,47157021142.0,,1.0,189
"(35.2109578, -89.7591068, 90.1433881399343)","(35.2142599, -89.7524979, 89.7518336822083)",47157020837.0,0.7047680663615373,47157020837.0,,1.0,268
"(35.2142599, -89.7524979, 89.7518336822083)","(35.21499560618459, -89.75118836546146, 91.97414788160869)",47157020837.0,0.14451315355223796,47157020837.0,,1.0,193
"(35.21499560618459, -89.75118836546146, 91.97414788160869)","(35.219518, -89.743292, 93.4913876372742)",47157020837.0,0.8769947021955223,47157020837.0,,1.0,353
"(35.219518, -89.743292, 93.4913876372742)","(35.2235819, -89.7365633, 92.5470434757205)",47157020837.0,0.7607046728721027,47157020837.0,,1.0,220
"(35.2235819, -89.7365633, 92.5470434757205)","(35.2274476, -89.7299135, 88.5098749347553)",47157020837.0,0.9615315087644438,47157020837.0,,1.0,284
"(35.2274476, -89.7299135, 88.5098749347553)","(35.2331572, -89.7202653, 92.0790404458071)",47157020837.0,1.0829753194958913,47157020837.0,,1.0,249
"(35.2331572, -89.7202653, 92.0790404458071)","(35.235147, -89.7168929, 92.8795876903285)",47157020837.0,0.37812174018804506,47157020837.0,,1.0,225
"(35.235147, -89.7168929, 92.8795876903285)","(35.2419157, -89.7040069, 73.6631919344775)",47157020837.0,1.6159224492521083,47157020837.0,,1.0,366
"(35.2419157, -89.7040069, 73.6631919344775)","(35.2419157, -89.7040069, 73.6631919344775)",47157020837.0,0.0,47157020837.0,,1.0,45
"(35.2419157, -89.7040069, 73.6631919344775)","(35.25130449185173, -89.68587103542815, 56.40591616652743)",47157020837.0,2.2737797741856864,47157020837.0,,1.0,268
"(35.25130449185173, -89.68587103542815, 56.40591616652743)","(35.26024558528951, -89.66870359864663, 60.86710914924705)",47157020837.0,1.9732342268744616,47157020837.0,,1.0,366
"(35.26024558528951, -89.66870359864663, 60.86710914924705)","(35.2670371, -89.6556778, 63.4197077488814)",47157020837.0,1.8250496439649586,47157020837.0,,1.0,212
"(35.2796439, -89.6313756, 81.0929685377035)","(35.2796439, -89.6313756, 81.0929685377035)",47047060401.0,0.0,47047060401.0,,8.0,145
"(35.2796439, -89.6313756, 81.0929685377035)","(35.28810050033429, -89.61556587440306, 64.69329848834823)",47047060401.0,2.313036190863282,47047060401.0,,8.0,460
"(35.28810050033429, -89.61556587440306, 64.69329848834823)","(35.2891893, -89.613886, 64.5291430174174)",47047060401.0,0.19479342283044507,47047060401.0,,8.0,58
"(35.2891893, -89.613886, 64.5291430174174)","(35.2981278, -89.6014632, 61.9513237313826)",47047060401.0,1.99462494058546,47047060401.0,,8.0,460
