start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(35.7088314, -81.7777895, 332.428511340339)","(35.7108275, -81.7738398, 320.636031174377)",37023020303,0.7416458461581701,37023020303,319.49,2,293
"(35.7108275, -81.7738398, 320.636031174377)","(35.71602472139299, -81.76359307851507, 293.81785158445786)",37023020303,1.8525107801413538,37023020303,319.49,2,382
"(35.71602472139299, -81.76359307851507, 293.81785158445786)","(35.718127797657765, -81.7306404735516, 291.9498106630717)",37023020303,3.388656591753766,37023020303,319.49,2,91
"(35.718127797657765, -81.7306404735516, 291.9498106630717)","(35.717853834364085, -81.726555334846, 283.0171334601921)",37023020303,0.5000313494552625,37023020303,319.49,2,173
"(35.717853834364085, -81.726555334846, 283.0171334601921)","(35.7170675717291, -81.71162291250721, 304.6410660892421)",37023020303,2.6504454706403324,37023020303,319.49,2,91
"(35.7170675717291, -81.71162291250721, 304.6410660892421)","(35.71801969964763, -81.70521447658514, 305.72541129561296)",37023020303,0.9419183660477387,37023020303,319.49,2,173
"(35.71801969964763, -81.70521447658514, 305.72541129561296)","(35.7189037, -81.7017054, 295.572626310582)",37023020303,0.9780561057754068,37023020303,319.49,2,477
"(35.7189037, -81.7017054, 295.572626310582)","(35.71939932899978, -81.697721820994, 304.8384672221956)",37023020303,0.5885054482840203,37023020303,319.49,2,197
"(35.71939932899978, -81.697721820994, 304.8384672221956)","(35.71907577657658, -81.69444546173541, 302.4510254618214)",37023020303,0.4329591179603561,37023020303,319.49,2,477
"(35.71907577657658, -81.69444546173541, 302.4510254618214)","(35.719056, -81.6942452, 302.305097255416)",37023020303,0.018253984442272258,37023020303,319.49,2,197
"(35.7186601, -81.6907719, 302.429886035629)","(35.7186601, -81.6907719, 302.429886035629)",37023021301,0.14150956897446715,37023021301,351.04,2,160
"(35.7186601, -81.6907719, 302.429886035629)","(35.71808587561719, -81.68288473297775, 286.9958257944255)",37023021301,0.771326608982064,37023021301,351.04,2,477
"(35.71808587561719, -81.68288473297775, 286.9958257944255)","(35.7173314, -81.6742769, 303.625997437919)",37023021301,1.534702138054587,37023021301,351.04,2,160
"(35.7198387, -81.6633081, 291.652647895179)","(35.7209477, -81.6599971, 292.212243175102)",37023021201,0.4249926426351156,37023021201,147.38,2,160
"(35.7209477, -81.6599971, 292.212243175102)","(35.721015528346804, -81.6598043483648, 292.0532996509976)",37023021201,0.01899624047289014,37023021201,147.38,2,477
"(35.721015528346804, -81.6598043483648, 292.0532996509976)","(35.72597071213158, -81.63200664818092, 321.9371164703877)",37023021201,4.101333166897273,37023021201,147.38,2,172
"(35.72597071213158, -81.63200664818092, 321.9371164703877)","(35.7307615, -81.6000237, 348.766833297351)",37023021201,6.036786406667343,37023021201,147.38,2,407
"(35.7307615, -81.6000237, 348.766833297351)","(35.7268396, -81.5573252, 347.434750044334)",37023021201,6.6209627788277094,37023021201,147.38,2,430
"(35.731661, -81.5064266, 344.140371552769)","(35.7301605, -81.5025928, 348.334245460176)",37023021202,0.451427790756973,37023021202,236.83,2,503
"(35.7301605, -81.5025928, 348.334245460176)","(35.7269092, -81.4906423, 321.988835138204)",37023021202,1.140231096243497,37023021202,236.83,2,368
"(35.7269092, -81.4906423, 321.988835138204)","(35.72531311036649, -81.48501340848168, 315.3043997659915)",37023021202,0.6782008935210827,37023021202,236.83,2,503
"(35.72531311036649, -81.48501340848168, 315.3043997659915)","(35.722299300217344, -81.47401377527018, 322.76994986493526)",37023021202,1.431210912131624,37023021202,236.83,2,49
"(35.722299300217344, -81.47401377527018, 322.76994986493526)","(35.72115331242042, -81.47028592398543, 321.2289001424086)",37023021202,0.45197205578390415,37023021202,236.83,2,503
"(35.72115331242042, -81.47028592398543, 321.2289001424086)","(35.72065092643569, -81.46900082634077, 317.36798542151985)",37023021202,0.3133224680786597,37023021202,236.83,2,212
"(35.72065092643569, -81.46900082634077, 317.36798542151985)","(35.7167802, -81.4585415, 312.733842811945)",37023021202,2.939622722062574,37023021202,236.83,2,49
"(35.7167802, -81.4585415, 312.733842811945)","(35.71626430556793, -81.45712316622124, 311.7369928899258)",37023021202,0.4264141248128509,37023021202,236.83,2,212
"(35.71626430556793, -81.45712316622124, 311.7369928899258)","(35.7153735, -81.4546741, 310.015711546844)",37023021202,0.242666576090508,37023021202,236.83,2,49
"(35.71359770775047, -81.44965266805293, 303.9197404716993)","(35.7056619180089, -81.42654348539052, 303.0057766774942)",37023021202,2.784499511371636,37023021202,236.83,2,503
"(35.7059123, -81.3984775, 255.966162248301)","(35.7060576, -81.3944401, 259.257681176113)",37035011101,0.36575835702125126,37035011101,286.08,2,224
"(35.7060576, -81.3944401, 259.257681176113)","(35.70633735878187, -81.3797353378187, 251.38963637281827)",37035011101,2.143285305759838,37035011101,286.08,2,154
"(35.70633735878187, -81.3797353378187, 251.38963637281827)","(35.706691, -81.3688494, 242.479997680172)",37035011101,1.0291469672181468,37035011101,286.08,2,224
"(35.706691, -81.3688494, 242.479997680172)","(35.707165505420825, -81.36279782396576, 235.6006354913781)",37035011101,0.6565829094808668,37035011101,286.08,2,290
"(35.712738, -81.3101955, 272.512858552567)","(35.7071617, -81.286128, 239.436560987109)",37035011000,2.9499480346839335,37035011000,405.45,2,103
"(35.7071617, -81.286128, 239.436560987109)","(35.7072924, -81.2773868, 234.093719034882)",37035011000,1.0595091519398279,37035011000,405.45,2,452
