start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(33.1991496, -97.5632898, 263.501867659988)","(33.195026455449785, -97.5602219841504, 263.0618847915425)",48497150103,0.5923698200435243,48497150103,85.46,1,467
"(33.195026455449785, -97.5602219841504, 263.0618847915425)","(33.1936729, -97.5591897, 261.383228816322)",48497150103,0.17834545952377942,48497150103,85.46,1,322
"(33.1936729, -97.5591897, 261.383228816322)","(33.19335557524047, -97.55895766058204, 260.8011254469202)",48497150103,0.14309961505753768,48497150103,85.46,1,467
"(33.19335557524047, -97.55895766058204, 260.8011254469202)","(33.1910055, -97.5572392, 256.490126463314)",48497150103,0.49770869124781647,48497150103,85.46,1,322
"(33.1910055, -97.5572392, 256.490126463314)","(33.189787508099094, -97.5562638170081, 257.7582036254121)",48497150103,0.16286416595442424,48497150103,85.46,1,467
"(33.189787508099094, -97.5562638170081, 257.7582036254121)","(33.1859629, -97.5529222, 255.138482938526)",48497150103,0.5806460203785487,48497150103,85.46,1,322
"(33.1859629, -97.5529222, 255.138482938526)","(33.1834536, -97.5506906, 254.334683316398)",48497150103,0.34752456761776906,48497150103,85.46,1,467
"(33.1834536, -97.5506906, 254.334683316398)","(33.1779652, -97.5457777, 251.475562560459)",48497150103,0.9975437237500686,48497150103,85.46,1,77
"(33.1779652, -97.5457777, 251.475562560459)","(33.17757798689057, -97.54543116554252, 251.2489192654305)",48497150103,0.053750377537275136,48497150103,85.46,1,398
"(33.17757798689057, -97.54543116554252, 251.2489192654305)","(33.168876, -97.5354246, 253.19211192051)",48497150103,1.6106090556672557,48497150103,85.46,1,33
"(33.1543474, -97.5157638, 246.776634211947)","(33.142499164395865, -97.49903770778246, 244.25873632404952)",48497150607,2.856065405960664,48497150607,94.65,1,58
"(33.142499164395865, -97.49903770778246, 244.25873632404952)","(33.13954400820457, -97.49739290295388, 241.4854197734508)",48497150607,0.7114366597317965,48497150607,94.65,1,70
"(33.13954400820457, -97.49739290295388, 241.4854197734508)","(33.1284333, -97.4914323, 251.315663522919)",48497150607,1.65425111612293,48497150607,94.65,1,59
"(33.1284333, -97.4914323, 251.315663522919)","(33.1229889, -97.4869542, 242.961188050574)",48497150607,0.9537530011982758,48497150607,94.65,1,150
"(33.1229889, -97.4869542, 242.961188050574)","(33.1176491, -97.4820423, 252.979478074317)",48497150607,0.792548473675133,48497150607,94.65,1,59
"(33.1176491, -97.4820423, 252.979478074317)","(33.11621978572784, -97.4811029410147, 249.1430464093404)",48497150607,0.3619394072557041,48497150607,94.65,1,150
"(33.11621978572784, -97.4811029410147, 249.1430464093404)","(33.1146073, -97.4800432, 244.814963057732)",48497150607,0.20441770893411665,48497150607,94.65,1,358
"(33.1146073, -97.4800432, 244.814963057732)","(33.1146073, -97.4800432, 244.814963057732)",48497150607,0.0,48497150607,94.65,1,150
"(33.1146073, -97.4800432, 244.814963057732)","(33.111464, -97.4782128, 248.846713153622)",48497150607,0.4940421926877172,48497150607,94.65,1,59
"(33.111464, -97.4782128, 248.846713153622)","(33.102847931083915, -97.47213825244964, 239.4239578706324)",48497150607,1.5123667848675246,48497150607,94.65,1,417
"(33.0929598, -97.4715237, 246.282770218369)","(33.0866482, -97.4720846, 248.638459407894)",48497150606,1.1768282036009488,48497150606,164.1,1,50
"(33.0866482, -97.4720846, 248.638459407894)","(33.0799333, -97.4726736, 244.566567009393)",48497150606,0.7919417469742362,48497150606,164.1,1,282
"(33.0799333, -97.4726736, 244.566567009393)","(33.0666572, -97.4744427, 248.297377963876)",48497150606,1.7301588756562325,48497150606,164.1,1,171
"(33.0666572, -97.4744427, 248.297377963876)","(33.0574138, -97.478342, 218.496492146495)",48497150606,1.7943537652010348,48497150606,164.1,1,223
"(33.0574138, -97.478342, 218.496492146495)","(33.05163046997613, -97.47868529231503, 227.5777752839885)",48497150606,0.7298907050156072,48497150606,164.1,1,14
"(33.05163046997613, -97.47868529231503, 227.5777752839885)","(33.0514998, -97.4786614, 227.824262488916)",48497150606,0.014665400067914674,48497150606,164.1,1,372
"(33.0514998, -97.4786614, 227.824262488916)","(33.05133162602705, -97.47854482143494, 227.37336088930763)",48497150606,0.021602471451998537,48497150606,164.1,1,390
"(33.05133162602705, -97.47854482143494, 227.37336088930763)","(33.0489887, -97.4769207, 221.091597577047)",48497150606,0.5563888638486624,48497150606,164.1,1,373
"(33.0489887, -97.4769207, 221.091597577047)","(33.0471864, -97.4742105, 219.126852601565)",48497150606,0.42799563178027056,48497150606,164.1,1,23
"(33.0471864, -97.4742105, 219.126852601565)","(33.045668212830186, -97.46074746537737, 243.59929273056093)",48497150606,1.535111360041342,48497150606,164.1,1,373
"(33.045668212830186, -97.46074746537737, 243.59929273056093)","(33.0450822, -97.4534506, 234.054734210245)",48497150606,0.9865713294251997,48497150606,164.1,1,300
"(33.0450822, -97.4534506, 234.054734210245)","(33.0387979, -97.4437757, 230.598590686403)",48497150606,1.3204986038168414,48497150606,164.1,1,468
