start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(33.1479788, -95.5343797, 105.837427001859)","(33.1479518, -95.5296759, 101.120012065536)",48223950302,0.43889270428373983,48223950302,59.62,5,25
"(33.1479518, -95.5296759, 101.120012065536)","(33.147750644137275, -95.52776307340324, 100.8638234285146)",48223950302,0.17985314466408936,48223950302,59.62,5,175
"(33.147750644137275, -95.52776307340324, 100.8638234285146)","(33.1466366, -95.5042839, 102.992359962223)",48223950302,2.292519659379565,48223950302,59.62,5,88
"(33.1466366, -95.5042839, 102.992359962223)","(33.146672023179434, -95.50226308072348, 101.5395928584192)",48223950302,0.35862862309171173,48223950302,59.62,5,83
"(33.146672023179434, -95.50226308072348, 101.5395928584192)","(33.14665004337464, -95.48756501506196, 107.37137518314256)",48223950302,1.833384318191782,48223950302,59.62,5,88
"(33.14665004337464, -95.48756501506196, 107.37137518314256)","(33.146656833912935, -95.4661711906572, 95.38770973163422)",48223950302,2.75728756164967,48223950302,59.62,5,83
"(33.1545415, -95.4284178, 103.091417291029)","(33.16611130872609, -95.38167637341684, 108.2744347292851)",48223950700,8.020775671904921,48223950700,27.3,5,152
"(33.16611130872609, -95.38167637341684, 108.2744347292851)","(33.1666851, -95.3549814, 96.9518772559409)",48223950700,3.1729410088749166,48223950700,27.3,5,462
"(33.1666851, -95.3549814, 96.9518772559409)","(33.1668828, -95.3507117, 97.5258151401793)",48223950700,0.3988743725526771,48223950700,27.3,5,152
"(33.1668828, -95.3507117, 97.5258151401793)","(33.1669954219165, -95.34668223320683, 102.2042906856507)",48223950700,0.3760983435096354,48223950700,27.3,5,462
"(33.1669954219165, -95.34668223320683, 102.2042906856507)","(33.1670021, -95.3464433, 102.481707828548)",48223950700,0.02230130238266176,48223950700,27.3,5,152
"(33.1670021, -95.3464433, 102.481707828548)","(33.1662085, -95.3106529, 99.7654089796795)",48223950700,4.610040008137446,48223950700,27.3,5,462
"(33.16331812413301, -95.26330347786224, 114.16358418968646)","(33.1632873, -95.2628561, 114.047695733164)",48159950101,0.10004373042508957,48159950101,36.58,6,161
"(33.1632873, -95.2628561, 114.047695733164)","(33.16283084472934, -95.24754406524217, 113.72522805082532)",48159950101,2.1910364653318224,48159950101,36.58,6,34
"(33.16283084472934, -95.24754406524217, 113.72522805082532)","(33.1606366, -95.2071786, 120.303843743924)",48159950101,5.692324106084252,48159950101,36.58,6,161
"(33.1606366, -95.2071786, 120.303843743924)","(33.161579899364106, -95.14344602236612, 106.59536189796452)",48159950101,9.070115122529911,48159950101,36.58,6,196
"(33.161579899364106, -95.14344602236612, 106.59536189796452)","(33.16138797642857, -95.13949623571428, 100.95880276823765)",48159950101,0.7570373856357764,48159950101,36.58,6,160
"(33.16138797642857, -95.13949623571428, 100.95880276823765)","(33.1612274, -95.1362228, 97.344576204968)",48159950101,0.4945861668111256,48159950101,36.58,6,81
