start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(35.0931251, -101.3135042, 991.5522210198234)","(35.07546779157831, -101.27232808221645, 982.8408393214796)",48011950100,4.241852752932826,48011950100,2.07,1,367
"(35.07546779157831, -101.27232808221645, 982.8408393214796)","(35.05882099217281, -101.24311188613522, 981.2568971160244)",48011950100,3.253172417925571,48011950100,2.07,1,333
"(35.05882099217281, -101.24311188613522, 981.2568971160244)","(35.052595370120244, -101.2330110853908, 963.3008771653956)",48011950100,2.5723937998705897,48011950100,2.07,1,41
"(35.052595370120244, -101.2330110853908, 963.3008771653956)","(35.06995070513129, -101.2599413443576, 963.2435764535826)",48011950100,3.1256498228270364,48011950100,2.07,1,476
"(35.06995070513129, -101.2599413443576, 963.2435764535826)","(35.06665427402597, -101.25539592987012, 957.9645559954928)",48011950100,1.1723664711662243,48011950100,2.07,1,333
"(35.06665427402597, -101.25539592987012, 957.9645559954928)","(35.04576825497248, -101.2152311412844, 928.9187479498232)",48011950100,4.464345626932093,48011950100,2.07,1,41
"(35.04576825497248, -101.2152311412844, 928.9187479498232)","(35.03117478073722, -101.1493147921522, 870.2353360623856)",48011950100,6.311905246813972,48011950100,2.07,1,388
"(35.03117478073722, -101.1493147921522, 870.2353360623856)","(35.02832879806353, -101.13260981508408, 870.310903159203)",48011950100,1.5569811188811222,48011950100,2.07,1,217
"(35.03464865345133, -101.16519629939825, 831.2834592902362)","(35.12541149823009, -101.13319484902657, 387.12454023114446)",48011950100,10.494243103685147,48011950100,2.07,1,388
"(34.91451018255185, -100.82144546175702, 0.0)","(34.90378186065705, -100.790680940625, 0.0)",48129950300,8.024845274416169,48129950300,1.54,8,300
