start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(35.5453536), np.float64(-82.9045741), np.float64(798.007921904369))","(np.float64(35.54549760874848), np.float64(-82.90339114301337), np.float64(797.1553786265257))",37087920501,0.108468843973737,37087920501,250.83,4,384
"(np.float64(35.54549760874848), np.float64(-82.90339114301337), np.float64(797.1553786265257))","(np.float64(35.5458315), np.float64(-82.9006484), np.float64(795.178715784752))",37087920501,0.2514894779395302,37087920501,250.83,4,89
"(np.float64(35.5458315), np.float64(-82.9006484), np.float64(795.178715784752))","(np.float64(35.5458315), np.float64(-82.9006484), np.float64(795.178715784752))",37087920501,0.033497165677644,37087920501,250.83,4,384
"(np.float64(35.5544999), np.float64(-82.8604402), np.float64(776.655302783789))","(np.float64(35.5557028), np.float64(-82.8533983), np.float64(783.458326839073))",37087920201,0.8490763138464752,37087920201,200.82,4,89
"(np.float64(35.5557028), np.float64(-82.8533983), np.float64(783.458326839073))","(np.float64(35.5557028), np.float64(-82.8533983), np.float64(783.458326839073))",37087920201,0.0,37087920201,200.82,4,449
"(np.float64(35.5557028), np.float64(-82.8533983), np.float64(783.458326839073))","(np.float64(35.5563535486335), np.float64(-82.84979070314287), np.float64(788.5600606375856))",37087920201,0.33509124361885173,37087920201,200.82,4,418
"(np.float64(35.55611539127319), np.float64(-82.8289993174368), np.float64(781.4492899721834))","(np.float64(35.5528442204352), np.float64(-82.8201003319773), np.float64(799.874948380868))",37087920202,1.1695588410335398,37087920202,242.13,4,418
"(np.float64(35.5528442204352), np.float64(-82.8201003319773), np.float64(799.874948380868))","(np.float64(35.5398882), np.float64(-82.8074908), np.float64(788.817532286115))",37087920202,3.412821907750663,37087920202,242.13,4,199
"(np.float64(35.5398882), np.float64(-82.8074908), np.float64(788.817532286115))","(np.float64(35.5408994), np.float64(-82.8036232), np.float64(798.609759368777))",37087920202,0.36841268944040234,37087920202,242.13,4,156
"(np.float64(35.5408994), np.float64(-82.8036232), np.float64(798.609759368777))","(np.float64(35.54018115773345), np.float64(-82.79252777716103), np.float64(779.6543336587823))",37087920202,1.7591115950511584,37087920202,242.13,4,56
"(np.float64(35.5407344), np.float64(-82.7644611), np.float64(700.768296070337))","(np.float64(35.5407344), np.float64(-82.7644611), np.float64(700.768296070337))",37021002504,0.0,37021002504,455.65,2,80
"(np.float64(35.5416105), np.float64(-82.7565179), np.float64(691.501801991281))","(np.float64(35.5429852), np.float64(-82.7488674), np.float64(684.929713336148))",37021002503,0.8946166323998952,37021002503,1055.31,2,80
