start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(33.036802139611005, -97.42326003657494, 222.6511049016078)","(33.0367676, -97.4211692, 223.07660362589)",48497150606.0,0.2339545151064774,48497150606.0,164.1,1.0,83
"(33.0367676, -97.4211692, 223.07660362589)","(33.036680902637364, -97.40952497208792, 207.6941202922697)",48497150606.0,1.3511222796132796,48497150606.0,164.1,1.0,38
"(33.036680902637364, -97.40952497208792, 207.6941202922697)","(33.03663236334129, -97.39970562572792, 196.002091762824)",48497150606.0,1.2991329285621953,48497150606.0,164.1,1.0,83
"(33.03663236334129, -97.39970562572792, 196.002091762824)","(33.036606706434696, -97.3981416693041, 196.6180386885591)",48497150606.0,0.2862935845086975,48497150606.0,164.1,1.0,38
"(33.035264471016546, -97.3414136062884, 184.38580352751424)","(33.0352582, -97.3398399, 184.593359751308)",48121020320.0,0.1470154233586727,48121020320.0,593.5,1.0,198
"(33.0352582, -97.3398399, 184.593359751308)","(33.0352766, -97.3370235, 176.864020936605)",48121020320.0,0.2730901160892961,48121020320.0,593.5,1.0,225
"(33.0352766, -97.3370235, 176.864020936605)","(33.0352337, -97.3366057, 174.913770911875)",48121020320.0,0.05503557409146432,48121020320.0,593.5,1.0,402
"(33.0352337, -97.3366057, 174.913770911875)","(33.0352337, -97.3366057, 174.913770911875)",48121020320.0,0.0,48121020320.0,593.5,1.0,482
"(33.0352337, -97.3366057, 174.913770911875)","(33.0352206, -97.3365067, 174.913770911875)",48121020320.0,0.009361870079386386,48121020320.0,593.5,1.0,234
"(33.0352206, -97.3365067, 174.913770911875)","(33.0352261, -97.3359323, 176.680361753571)",48121020320.0,0.05426029054155648,48121020320.0,593.5,1.0,402
"(33.0352261, -97.3359323, 176.680361753571)","(33.0352251, -97.3358661, 176.680361753571)",48121020320.0,0.0061853088096233255,48121020320.0,593.5,1.0,503
"(33.0352251, -97.3358661, 176.680361753571)","(33.0351674, -97.3348462, 176.105862079954)",48121020320.0,0.12513322232101878,48121020320.0,593.5,1.0,225
"(33.0351674, -97.3348462, 176.105862079954)","(33.0351277, -97.3296232, 176.429010478516)",48121020320.0,0.6429435178788617,48121020320.0,593.5,1.0,402
"(33.0351277, -97.3296232, 176.429010478516)","(33.0328934, -97.3193546, 165.784060748637)",48121020320.0,1.2677627632469561,48121020320.0,593.5,1.0,482
"(33.0328934, -97.3193546, 165.784060748637)","(33.0298037, -97.3121207, 161.675680268402)",48121020320.0,0.7587727150945126,48121020320.0,593.5,1.0,237
"(33.0298037, -97.3121207, 161.675680268402)","(33.0265258, -97.30106, 163.347494804638)",48121020320.0,1.305177793730031,48121020320.0,593.5,1.0,39
"(33.0265258, -97.30106, 163.347494804638)","(33.0264424, -97.2981479, 163.650650074025)",48121020320.0,0.27222809463141356,48121020320.0,593.5,1.0,235
"(33.0264424, -97.2981479, 163.650650074025)","(33.0264424, -97.2981479, 163.650650074025)",48121020320.0,0.0743075090044241,48121020320.0,593.5,1.0,47
"(33.0264424, -97.2981479, 163.650650074025)","(33.02624386259542, -97.2922023763359, 161.82373680330733)",48121020320.0,0.818078690996908,48121020320.0,593.5,1.0,143
"(33.02624386259542, -97.2922023763359, 161.82373680330733)","(33.020394, -97.2870767, 153.539071627964)",48121020320.0,1.4818302780538692,48121020320.0,593.5,1.0,47
"(33.020394, -97.2870767, 153.539071627964)","(33.020394, -97.2870767, 153.539071627964)",48121020320.0,0.0,48121020320.0,593.5,1.0,143
"(33.020394, -97.2870767, 153.539071627964)","(33.020553, -97.2854897, 154.218981774437)",48121020320.0,0.14932601677274457,48121020320.0,593.5,1.0,47
