index,population_density,rucc,longitude,latitude,elevation,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,physiographic_region_provcode,physiographic_region_fencode,cell_tower_distance,distance_to_next_point_meters,cum_distance
41167,267.92,1,-96.2952092,32.9794894,168.600402832031,139.167827536688,1724422831698,4,-87,-12,-57,3,3f,NaN,0,62.9343818618226
41168,267.92,1,-96.2952092,32.9794894,168.600402832031,139.167827536688,1724422832704,4,-87,-12,-57,3,3f,NaN,0,62.9343818618226
41169,267.92,1,-96.2952092,32.9794894,168.600402832031,139.167827536688,1724422833708,3,-86,-11,-55,3,3f,NaN,0.0206098374641061,62.9549916992867
41170,267.92,1,-96.295209389795,32.9794894948975,168.600448608398,139.061158396744,1724422834712,3,-86,-11,-55,3,3f,NaN,0.0206926774334226,62.9756843767201
41171,267.92,1,-96.2952095803529,32.9794895901764,168.600494384766,138.954060436137,1724422835711,3,-88,-13,-57,3,3f,NaN,0.00213348160211918,62.9778178583222
41172,267.92,1,-96.2952096,32.9794896,168.600494384766,138.943018304062,1724422836712,3,-88,-13,-57,3,3f,NaN,0,62.9778178583222
41173,267.92,1,-96.2952096,32.9794896,168.600494384766,138.943018304062,1724422837714,4,-88,-12,-61,3,3f,NaN,0,62.9778178583222
41174,267.92,1,-96.2952096,32.9794896,168.600494384766,138.943018304062,1724422838718,4,-88,-12,-61,3,3f,NaN,0.00921582423196491,62.9870336825542
41175,267.92,1,-96.2952096988,32.9794896,168.600540161133,138.943018304062,1724422839721,4,-86,-12,-57,3,3f,NaN,0.000111933774764512,62.9871456163289
41176,267.92,1,-96.2952097,32.9794896,168.600540161133,138.943018304062,1724422840721,4,-86,-12,-57,3,3f,NaN,0,62.9871456163289
41177,267.92,1,-96.2952097,32.9794896,168.600540161133,138.943018304062,1724422841724,4,-86,-12,-57,3,3f,NaN,0,62.9871456163289
41178,267.92,1,-96.2952097,32.9794896,168.600540161133,138.943018304062,1724422842726,3,-90,-12,-63,3,3f,NaN,0,62.9871456163289
41179,267.92,1,-96.2952097,32.9794896,168.600540161133,138.943018304062,1724422843728,3,-90,-12,-63,3,3f,NaN,0,62.9871456163289
41180,267.92,1,-96.2952097,32.9794896,168.600540161133,138.943018304062,1724422844729,4,-88,-11,-59,3,3f,NaN,0.0137506430921897,63.0008962594211
41181,267.92,1,-96.2952097947419,32.9794895052581,168.600616455078,138.958449546528,1724422845734,4,-88,-11,-59,3,3f,NaN,0.0138893962004415,63.0147856556216
41182,267.92,1,-96.2952098904398,32.9794894095602,168.600692749023,138.974036502843,1724422846735,4,-88,-11,-59,3,3f,NaN,0.00138754772374565,63.0161732033453
41183,267.92,1,-96.2952099,32.9794894,168.600692749023,138.975593641336,1724422847735,3,-85,-12,-53,3,3f,NaN,0,63.0161732033453
41184,267.92,1,-96.2952099,32.9794894,168.600692749023,138.975593641336,1724422848736,3,-85,-12,-53,3,3f,NaN,0,63.0161732033453
41185,267.92,1,-96.2952099,32.9794894,168.600692749023,138.975593641336,1724422849737,3,-87,-13,-57,3,3f,NaN,0,63.0161732033453
41186,267.92,1,-96.2952099,32.9794894,168.600692749023,138.975593641336,1724422850739,3,-87,-13,-57,3,3f,NaN,0.0142978127729701,63.0304710161183
41187,267.92,1,-96.2952099985119,32.9794893014881,168.600769042969,138.975593641336,1724422851744,4,-87,-14,-55,3,3f,NaN,0.000215980319447231,63.0306869964377
41188,267.92,1,-96.29521,32.9794893,168.600769042969,138.975593641336,1724422852746,4,-87,-14,-55,3,3f,NaN,0,63.0306869964377
41189,267.92,1,-96.29521,32.9794893,168.600769042969,138.975593641336,1724422853754,5,-89,-13,-55,3,3f,NaN,0,63.0306869964377
41190,267.92,1,-96.29521,32.9794893,168.600769042969,138.975593641336,1724422854758,5,-89,-13,-55,3,3f,NaN,0,63.0306869964377
41191,267.92,1,-96.29521,32.9794893,168.600769042969,138.975593641336,1724422855759,4,-88,-14,-55,3,3f,NaN,0.00690502440949349,63.0375920208472
41192,267.92,1,-96.2952099524244,32.9794893475756,168.600738525391,138.926158862143,1724422856761,4,-88,-14,-55,3,3f,NaN,0.00697470445420692,63.0445667253014
41193,267.92,1,-96.2952099043687,32.9794893956313,168.600692749023,138.876225245623,1724422857762,4,-88,-14,-55,3,3f,NaN,0.00063406422871689,63.0452007895302
41194,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422858762,4,-90,-13,-59,3,3f,NaN,0,63.0452007895302
41195,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422859767,4,-90,-13,-59,3,3f,NaN,0,63.0452007895302
41196,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422860767,2,-88,-11,-59,3,3f,NaN,0,63.0452007895302
41197,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422861772,2,-88,-11,-59,3,3f,NaN,0,63.0452007895302
41198,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422862772,2,-87,-12,-55,3,3f,NaN,0,63.0452007895302
41199,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422863774,2,-87,-12,-55,3,3f,NaN,0,63.0452007895302
41200,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422864777,2,-89,-13,-57,3,3f,NaN,0,63.0452007895302
41201,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422865779,2,-89,-13,-57,3,3f,NaN,0,63.0452007895302
41202,267.92,1,-96.2952099,32.9794894,168.600692749023,138.871685825939,1724422866780,3,-87,-12,-57,3,3f,NaN,0.0181314694415611,63.0633322589717
41203,267.92,1,-96.2952098051221,32.9794895423169,168.600601196289,138.9359228502,1724422867783,3,-87,-12,-57,3,3f,NaN,0.0183693210946923,63.0817015800664
41204,267.92,1,-96.2952097089995,32.9794896865007,168.600509643555,139.001002539763,1724422868787,3,-86,-12,-53,3,3f,NaN,0.00171983750179711,63.0834214175682
41205,267.92,1,-96.2952097,32.9794897,168.600509643555,139.007095658109,1724422869788,3,-86,-12,-53,3,3f,NaN,0,63.0834214175682
41206,267.92,1,-96.2952097,32.9794897,168.600509643555,139.007095658109,1724422870789,4,-88,-13,-55,3,3f,NaN,0,63.0834214175682
41207,267.92,1,-96.2952097,32.9794897,168.600509643555,139.007095658109,1724422871798,4,-88,-13,-55,3,3f,NaN,0.011018816688137,63.0944402342563
41208,267.92,1,-96.2952097,32.9794897990946,168.600463867188,139.007095658109,1724422872798,4,-86,-12,-55,3,3f,NaN,0.000100676106262343,63.0945409103626
41209,267.92,1,-96.2952097,32.9794898,168.600463867188,139.007095658109,1724422873798,4,-86,-12,-55,3,3f,NaN,0,63.0945409103626
41210,267.92,1,-96.2952097,32.9794898,168.600463867188,139.007095658109,1724422874800,3,-85,-12,-55,3,3f,NaN,0,63.0945409103626
41211,267.92,1,-96.2952097,32.9794898,168.600463867188,139.007095658109,1724422875801,3,-85,-12,-55,3,3f,NaN,0,63.0945409103626
41212,267.92,1,-96.2952097,32.9794898,168.600463867188,139.007095658109,1724422876802,3,-85,-12,-53,3,3f,NaN,0.0114094545154196,63.105950364878
41213,267.92,1,-96.2952096526892,32.9794897053784,168.600479125977,139.016639823715,1724422877808,3,-85,-12,-53,3,3f,NaN,0.0114553700773401,63.1174057349554
41214,267.92,1,-96.295209605188,32.979489610376,168.600494384766,139.026222396425,1724422878806,3,-87,-14,-57,3,3f,NaN,0.00125113587440436,63.1186568708298
41215,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422879809,3,-87,-14,-57,3,3f,NaN,0,63.1186568708298
41216,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422880815,3,-86,-12,-57,3,3f,NaN,0,63.1186568708298
41217,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422881814,3,-86,-12,-57,3,3f,NaN,0,63.1186568708298
41218,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422882815,3,-86,-13,-55,3,3f,NaN,0,63.1186568708298
41219,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422883824,3,-86,-13,-55,3,3f,NaN,0,63.1186568708298
41220,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422884826,3,-87,-11,-59,3,3f,NaN,0,63.1186568708298
41221,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422885824,3,-87,-11,-59,3,3f,NaN,0,63.1186568708298
41222,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422886832,3,-87,-11,-59,3,3f,NaN,0,63.1186568708298
41223,267.92,1,-96.2952096,32.9794896,168.600494384766,139.027268990038,1724422887834,4,-88,-12,-57,3,3f,NaN,0.016442329998998,63.1350992008288
41224,267.92,1,-96.295209552531,32.9794894575931,168.600524902344,139.083429425195,1724422888837,4,-88,-12,-57,3,3f,NaN,0.0165084884551627,63.1516076892839
41225,267.92,1,-96.295209504871,32.9794893146132,168.600555419922,139.139815858079,1724422889835,4,-85,-12,-57,3,3f,NaN,0.00168724116960786,63.1532949304535
41226,267.92,1,-96.2952095,32.9794893,168.600570678711,139.145578800117,1724422890837,4,-85,-12,-57,3,3f,NaN,0,63.1532949304535
41227,267.92,1,-96.2952095,32.9794893,168.600570678711,139.145578800117,1724422891839,4,-88,-15,-55,3,3f,NaN,0,63.1532949304535
41228,267.92,1,-96.2952095,32.9794893,168.600570678711,139.145578800117,1724422892838,4,-88,-15,-55,3,3f,NaN,0,63.1532949304535
41229,267.92,1,-96.2952095,32.9794893,168.600570678711,139.145578800117,1724422893841,4,-87,-12,-57,3,3f,NaN,0.0109328851943108,63.1642278156479
41230,267.92,1,-96.2952095,32.9794892016782,168.600601196289,139.145578800117,1724422894849,4,-87,-12,-57,3,3f,NaN,0.000186606810001032,63.1644144224579
41231,267.92,1,-96.2952095,32.9794892,168.600601196289,139.145578800117,1724422895849,5,-90,-14,-57,3,3f,NaN,0,63.1644144224579
41232,267.92,1,-96.2952095,32.9794892,168.600601196289,139.145578800117,1724422896852,5,-90,-14,-57,3,3f,NaN,0,63.1644144224579
41233,267.92,1,-96.2952095,32.9794892,168.600601196289,139.145578800117,1724422897854,5,-88,-13,-53,3,3f,NaN,0,63.1644144224579
41234,267.92,1,-96.2952095,32.9794892,168.600601196289,139.145578800117,1724422898855,5,-88,-13,-53,3,3f,NaN,0.0102513943655361,63.1746658168234
41235,267.92,1,-96.2952094055954,32.9794892472023,168.600540161133,139.089968395443,1724422899856,4,-86,-12,-55,3,3f,NaN,0.010396804716955,63.1850626215404
41236,267.92,1,-96.2952093098517,32.9794892950741,168.600494384766,139.033569190703,1724422900857,4,-86,-12,-55,3,3f,NaN,0.00106979880819058,63.1861324203485
41237,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422901863,3,-87,-11,-59,3,3f,NaN,0,63.1861324203485
41238,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422902865,3,-87,-11,-59,3,3f,NaN,0,63.1861324203485
41239,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422903866,3,-86,-11,-57,3,3f,NaN,0,63.1861324203485
41240,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422904872,3,-86,-11,-57,3,3f,NaN,0,63.1861324203485
41241,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422905871,4,-86,-12,-53,3,3f,NaN,0,63.1861324203485
41242,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422906871,4,-86,-12,-53,3,3f,NaN,0,63.1861324203485
41243,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422907876,4,-87,-13,-53,3,3f,NaN,0,63.1861324203485
41244,267.92,1,-96.2952093,32.9794893,168.600479125977,139.02776587593,1724422908879,4,-87,-13,-53,3,3f,NaN,0.00875032275946382,63.194882743108
41245,267.92,1,-96.2952092061905,32.9794893,168.600448608398,139.00717271544,1724422909877,4,-86,-12,-57,3,3f,NaN,0.00891022966744696,63.2037929727755
41246,267.92,1,-96.2952091106667,32.9794893,168.600402832031,138.986203233236,1724422910880,4,-86,-12,-57,3,3f,NaN,0.000994964975486759,63.2047879377509
41247,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422911884,4,-86,-13,-53,3,3f,NaN,0,63.2047879377509
41248,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422912886,4,-86,-13,-53,3,3f,NaN,0,63.2047879377509
41249,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422913886,5,-85,-12,-55,3,3f,NaN,0,63.2047879377509
41250,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422914887,5,-85,-12,-55,3,3f,NaN,0,63.2047879377509
41251,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422915887,4,-87,-13,-57,3,3f,NaN,0,63.2047879377509
41252,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422916894,4,-87,-13,-57,3,3f,NaN,0,63.2047879377509
41253,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422917894,5,-90,-13,-59,3,3f,NaN,0,63.2047879377509
41254,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422918896,5,-90,-13,-59,3,3f,NaN,0,63.2047879377509
41255,267.92,1,-96.2952091,32.9794893,168.600402832031,138.983861675901,1724422919904,4,-85,-12,-57,3,3f,NaN,0.0136204250218504,63.2184083627728
41256,267.92,1,-96.2952090061553,32.9794892061553,168.600387573242,138.978272373066,1724422920906,4,-85,-12,-57,3,3f,NaN,0.0137578716941924,63.232166234467
41257,267.92,1,-96.2952089113636,32.9794891113636,168.600387573242,138.972626669597,1724422921907,4,-87,-11,-59,3,3f,NaN,0.00164928888384787,63.2338155233508
41258,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422922908,4,-87,-11,-59,3,3f,NaN,0,63.2338155233508
41259,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422923910,4,-86,-12,-57,3,3f,NaN,0,63.2338155233508
41260,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422924912,4,-86,-12,-57,3,3f,NaN,0,63.2338155233508
41261,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422925916,4,-87,-13,-55,3,3f,NaN,0,63.2338155233508
41262,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422926916,4,-87,-13,-55,3,3f,NaN,0,63.2338155233508
41263,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422927916,4,-87,-13,-55,3,3f,NaN,0,63.2338155233508
41264,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422928924,3,-90,-14,-59,3,3f,NaN,0,63.2338155233508
41265,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422929924,3,-90,-14,-59,3,3f,NaN,0,63.2338155233508
41266,267.92,1,-96.2952089,32.9794891,168.600387573242,138.971949861988,1724422930927,4,-91,-12,-61,3,3f,NaN,0.0141676246369006,63.2479831479877
41267,267.92,1,-96.2952087588487,32.9794891470504,168.600311279297,138.963798551789,1724422931928,4,-91,-12,-61,3,3f,NaN,0.014310877854232,63.262294025842
41268,267.92,1,-96.2952086162702,32.9794891945766,168.600250244141,138.955564821871,1724422932927,4,-91,-13,-59,3,3f,NaN,0.0016330717162842,63.2639270975582
41269,267.92,1,-96.2952086,32.9794892,168.600234985352,138.954625237076,1724422933934,4,-91,-13,-59,3,3f,NaN,0,63.2639270975582
41270,267.92,1,-96.2952086,32.9794892,168.600234985352,138.954625237076,1724422934935,4,-90,-12,-59,3,3f,NaN,0,63.2639270975582
41271,267.92,1,-96.2952086,32.9794892,168.600234985352,138.954625237076,1724422935938,4,-90,-12,-59,3,3f,NaN,0,63.2639270975582
41272,267.92,1,-96.2952086,32.9794892,168.600234985352,138.954625237076,1724422936943,4,-90,-14,-57,3,3f,NaN,0.00922515219878296,63.273152249757
41273,267.92,1,-96.2952085011,32.9794892,168.600189208984,138.954625237076,1724422937944,4,-90,-14,-57,3,3f,NaN,0.000102605850202773,63.2732548556072
41274,267.92,1,-96.2952085,32.9794892,168.600189208984,138.954625237076,1724422938952,3,-88,-13,-55,3,3f,NaN,0,63.2732548556072
41275,267.92,1,-96.2952085,32.9794892,168.600189208984,138.954625237076,1724422939953,3,-88,-13,-55,3,3f,NaN,0,63.2732548556072
41276,267.92,1,-96.2952085,32.9794892,168.600189208984,138.954625237076,1724422940953,3,-89,-13,-61,3,3f,NaN,0,63.2732548556072
