start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(36.973839, -113.6996882, 745.956079495475)","(36.97278521386861, -113.68772783649636, 764.3353061985209)",4015950101.0,1.7082512462046133,4015950101.0,0.77,3.0,31
"(36.97278521386861, -113.68772783649636, 764.3353061985209)","(36.9751229, -113.682604, 773.959544306432)",4015950101.0,0.6017581495074775,4015950101.0,0.77,3.0,63
"(36.9751229, -113.682604, 773.959544306432)","(36.97537647199302, -113.68154070020404, 773.4863001178809)",4015950101.0,0.16826466050222827,4015950101.0,0.77,3.0,31
"(36.97537647199302, -113.68154070020404, 773.4863001178809)","(36.97617719187633, -113.67836655945362, 773.1417043407955)",4015950101.0,0.9064794893685139,4015950101.0,0.77,3.0,424
"(36.97617719187633, -113.67836655945362, 773.1417043407955)","(36.97939767272387, -113.67186743708255, 787.6571609948081)",4015950101.0,1.1477157860022889,4015950101.0,0.77,3.0,63
"(36.97939767272387, -113.67186743708255, 787.6571609948081)","(36.979964675555294, -113.65155953507492, 805.1647226399541)",4015950101.0,4.274484464395031,4015950101.0,0.77,3.0,424
"(36.979964675555294, -113.65155953507492, 805.1647226399541)","(36.980881559815096, -113.6476912251792, 804.0836964433527)",4015950101.0,0.48715143800783034,4015950101.0,0.77,3.0,31
"(36.980881559815096, -113.6476912251792, 804.0836964433527)","(36.9808178, -113.6478918, 804.05029821156)",4015950101.0,0.17544652974030214,4015950101.0,0.77,3.0,424
"(36.9808178, -113.6478918, 804.05029821156)","(36.98356210068195, -113.6399915997971, 805.7946213196682)",4015950101.0,0.8100311367682915,4015950101.0,0.77,3.0,31
"(36.98356210068195, -113.6399915997971, 805.7946213196682)","(36.9880185, -113.6290847, 803.41374166949)",4015950101.0,1.9019521985805292,4015950101.0,0.77,3.0,424
"(36.9880185, -113.6290847, 803.41374166949)","(36.99048117555975, -113.62593816542342, 800.0854666148211)",4015950101.0,0.8212511745271059,4015950101.0,0.77,3.0,31
"(36.99048117555975, -113.62593816542342, 800.0854666148211)","(36.99473411964879, -113.62376954404364, 801.5433958776297)",4015950101.0,1.0011999581936286,4015950101.0,0.77,3.0,394
"(36.99473411964879, -113.62376954404364, 801.5433958776297)","(36.99700580476191, -113.62329720139682, 798.5206144420309)",4015950101.0,0.32364770181256364,4015950101.0,0.77,3.0,479
"(36.99700580476191, -113.62329720139682, 798.5206144420309)","(36.9965071, -113.6234348, 799.62373773471)",4015950101.0,0.056702046420659735,4015950101.0,0.77,3.0,380
"(37.0177005, -113.6113581, 761.851755494245)","(37.020799, -113.60941, 747.957576728404)",49053271702.0,0.5652025385451813,49053271702.0,,8.0,237
"(37.020799, -113.60941, 747.957576728404)","(37.0370708, -113.5988552, 739.16117964152)",49053271702.0,3.328833805957276,49053271702.0,,8.0,311
"(37.0370708, -113.5988552, 739.16117964152)","(37.05622707292731, -113.58679375741158, 749.6659005969062)",49053271702.0,4.541322018735374,49053271702.0,,8.0,31
