start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(33.9657294, -98.7069291, 279.664794921875)","(33.9657294, -98.6983221, 289.398118188188)",48485013800.0,0.9335949922604441,48485013800.0,11.26,9.0,153
"(33.9657294, -98.6983221, 289.398118188188)","(33.96577219464115, -98.69413251416267, 292.59304593589684)",48485013800.0,0.38726918402285737,48485013800.0,11.26,9.0,348
"(33.9592538, -98.62436, 278.612252420451)","(33.9586388, -98.6201128, 271.922963179711)",48485013100.0,0.3985216494135055,48485013100.0,207.96,9.0,218
"(33.9586388, -98.6201128, 271.922963179711)","(33.9579839, -98.615825, 272.965073592939)",48485013100.0,0.6117704276663185,48485013100.0,207.96,9.0,488
"(33.9579839, -98.615825, 272.965073592939)","(33.9572529, -98.6116411, 272.365506313629)",48485013100.0,0.44951028418265765,48485013100.0,207.96,9.0,301
"(33.9572529, -98.6116411, 272.365506313629)","(33.9558698, -98.6027832, 280.786899682754)",48485013100.0,0.9296080549057938,48485013100.0,207.96,9.0,202
"(33.9558698, -98.6027832, 280.786899682754)","(33.9558698, -98.6027832, 280.786899682754)",48485013100.0,0.1268699278612445,48485013100.0,207.96,9.0,37
"(33.9558698, -98.6027832, 280.786899682754)","(33.9552057, -98.5984613, 279.562064923223)",48485013100.0,0.40624015448205814,48485013100.0,207.96,9.0,202
"(33.9552057, -98.5984613, 279.562064923223)","(33.954202266178555, -98.59217410415684, 271.964350926306)",48485013100.0,0.6541154786705272,48485013100.0,207.96,9.0,37
"(33.954202266178555, -98.59217410415684, 271.964350926306)","(33.9532139, -98.5856243, 267.806785299652)",48485013100.0,0.7325150512653759,48485013100.0,207.96,9.0,222
"(33.9532139, -98.5856243, 267.806785299652)","(33.9525769, -98.5814102, 268.302387929374)",48485013100.0,0.3959067593285804,48485013100.0,207.96,9.0,37
"(33.9525769, -98.5814102, 268.302387929374)","(33.952528590048, -98.58112196510716, 268.5916789534859)",48485013100.0,0.027179528798767453,48485013100.0,207.96,9.0,161
"(33.952528590048, -98.58112196510716, 268.5916789534859)","(33.9512119, -98.5727283, 273.229074054602)",48485013100.0,1.503564267215005,48485013100.0,207.96,9.0,202
"(33.9512119, -98.5727283, 273.229074054602)","(33.9492706, -98.5600073, 268.116278166883)",48485013100.0,1.3318901636979106,48485013100.0,207.96,9.0,222
"(33.9492706, -98.5600073, 268.116278166883)","(33.9477384, -98.5384543, 270.435525382671)",48485013100.0,2.7005882275416138,48485013100.0,207.96,9.0,206
"(33.9477384, -98.5384543, 270.435525382671)","(33.947265491081595, -98.53657091328272, 271.323280068481)",48485013100.0,0.36395983483517114,48485013100.0,207.96,9.0,222
"(33.947265491081595, -98.53657091328272, 271.323280068481)","(33.94268702280867, -98.52266309269557, 264.6471716795116)",48485013100.0,1.7990837773118775,48485013100.0,207.96,9.0,503
"(33.9362705, -98.5185855, 262.173392135399)","(33.9279454, -98.5144434, 258.94849089449)",48485011100.0,1.2078443973604567,48485011100.0,609.52,9.0,227
"(33.9279454, -98.5144434, 258.94849089449)","(33.9250081, -98.5128462, 253.823596889737)",48485011100.0,0.3577684604927417,48485011100.0,609.52,9.0,7
"(33.9250081, -98.5128462, 253.823596889737)","(33.9221517, -98.5117709, 258.957602611505)",48485011100.0,0.48878612947891836,48485011100.0,609.52,9.0,227
"(33.9221517, -98.5117709, 258.957602611505)","(33.9221517, -98.5117709, 258.957602611505)",48485011100.0,0.0,48485011100.0,609.52,9.0,394
