start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(32.923867068315886, -96.77719471465272, 128.78876221273433)","(32.9238585, -96.7750771, 130.209646877831)",48113013202.0,0.21747073119841204,48113013202.0,4409.22,4.0,200
"(32.9238585, -96.7750771, 130.209646877831)","(32.9238464, -96.7738478, 134.29296688698)",48113013202.0,0.11506330863081515,48113013202.0,4409.22,4.0,437
"(32.9238464, -96.7738478, 134.29296688698)","(32.9238423435653, -96.77087065776932, 144.4181392126544)",48113013202.0,0.3690213373309088,48113013202.0,4409.22,4.0,302
"(32.9238423435653, -96.77087065776932, 144.4181392126544)","(32.92366532440847, -96.7684987692634, 152.9419040802566)",48113013202.0,0.2643661753056876,48113013202.0,4409.22,4.0,277
"(32.92366532440847, -96.7684987692634, 152.9419040802566)","(32.9231629, -96.7662414, 151.739639763013)",48113013202.0,0.421212794766147,48113013202.0,4409.22,4.0,405
"(32.9231629, -96.7662414, 151.739639763013)","(32.9209082, -96.7658064, 144.185946658311)",48113013202.0,0.2534603104801387,48113013202.0,4409.22,4.0,61
"(32.9209082, -96.7658064, 144.185946658311)","(32.920376300222884, -96.76595373969168, 141.71098228448642)",48113013202.0,0.14141550068981049,48113013202.0,4409.22,4.0,72
"(32.917824172149814, -96.76668382303596, 130.74885959723795)","(32.9180126, -96.7666085, 130.712530896257)",48113007829.0,0.07357683368496065,48113007829.0,4129.89,4.0,88
"(32.9151923, -96.7677359, 131.256281914351)","(32.9126462, -96.7686031, 135.593751222686)",48113013202.0,0.29382967086750533,48113013202.0,4409.22,4.0,417
"(32.9126462, -96.7686031, 135.593751222686)","(32.9099995, -96.7690882, 132.615024846496)",48113013202.0,0.3671676510224248,48113013202.0,4409.22,4.0,382
"(32.90774159000474, -96.76910729957366, 129.9555011861747)","(32.9076115, -96.7691084, 129.802272117569)",48113013101.0,0.041138659886018315,48113013101.0,2854.92,4.0,370
"(32.87996051339411, -96.77033118027416, 140.55038267289092)","(32.8778825753897, -96.77035073849788, 141.35066871705322)",48113007801.0,0.29598391717676875,48113007801.0,2668.81,4.0,16
"(32.8778825753897, -96.77035073849788, 141.35066871705322)","(32.8777273, -96.7703522, 141.410470658746)",48113007801.0,0.01722142566216749,48113007801.0,2668.81,4.0,484
"(32.8777273, -96.7703522, 141.410470658746)","(32.8754878, -96.7704026, 146.389819878507)",48113007801.0,0.36539037025265153,48113007801.0,2668.81,4.0,11
"(32.8754878, -96.7704026, 146.389819878507)","(32.875386718033866, -96.7704020946783, 146.27953970904866)",48113007801.0,0.011211117101087149,48113007801.0,2668.81,4.0,58
"(32.875386718033866, -96.7704020946783, 146.27953970904866)","(32.8754878, -96.7704026, 146.389819878507)",48113007801.0,0.011211117101087149,48113007801.0,2668.81,4.0,309
"(32.8754878, -96.7704026, 146.389819878507)","(32.87304512198953, -96.77042978913612, 142.87978962671008)",48113007801.0,0.31575161212838865,48113007801.0,2668.81,4.0,218
"(32.87304512198953, -96.77042978913612, 142.87978962671008)","(32.87158135602094, -96.77050230922777, 139.5704364098827)",48113007801.0,0.16251397251333227,48113007801.0,2668.81,4.0,257
"(32.87158135602094, -96.77050230922777, 139.5704364098827)","(32.87124520105183, -96.77051120763274, 139.42888448880524)",48113007801.0,0.037292745419888605,48113007801.0,2668.81,4.0,184
"(32.87124520105183, -96.77051120763274, 139.42888448880524)","(32.8663359, -96.7706781, 140.241434062216)",48113007801.0,0.7215223927765845,48113007801.0,2668.81,4.0,236
"(32.8663359, -96.7706781, 140.241434062216)","(32.8663359, -96.7706781, 140.241434062216)",48113007801.0,0.0,48113007801.0,2668.81,4.0,73
"(32.860893082115446, -96.77007235688154, 148.53309284652744)","(32.8608369, -96.7700905, 148.50075929851)",48113007912.0,0.006458216740977301,48113007912.0,11743.03,4.0,257
"(32.8608369, -96.7700905, 148.50075929851)","(32.86128590881099, -96.76994549976314, 148.75916978794953)",48113007912.0,0.05161421729240287,48113007912.0,11743.03,4.0,73
"(32.86128590881099, -96.76994549976314, 148.75916978794953)","(32.8617953, -96.769781, 149.052331131884)",48113007912.0,0.05855524460706336,48113007912.0,11743.03,4.0,257
"(32.8617953, -96.769781, 149.052331131884)","(32.8633259, -96.7690184, 148.343740479938)",48113007912.0,0.328816188172883,48113007912.0,11743.03,4.0,73
"(32.8633259, -96.7690184, 148.343740479938)","(32.86296581793171, -96.76867362618243, 211.18199744387687)",48113007912.0,0.13008037423338192,48113007912.0,11743.03,4.0,493
"(32.86296581793171, -96.76867362618243, 211.18199744387687)","(32.863023, -96.7687008, 211.188110351562)",48113007912.0,0.019783363228980704,48113007912.0,11743.03,4.0,6
"(32.863023, -96.7687008, 211.188110351562)","(32.8631898, -96.7689845, 209.191467285156)",48113007912.0,0.16200107052384938,48113007912.0,11743.03,4.0,493
"(32.8631898, -96.7689845, 209.191467285156)","(32.8632013, -96.7689929, 209.191467285156)",48113007912.0,0.0014982858950626237,48113007912.0,11743.03,4.0,81
"(32.8632013, -96.7689929, 209.191467285156)","(32.86270160333395, -96.7698160091243, 187.0907820571628)",48113007912.0,0.2527269723472511,48113007912.0,11743.03,4.0,493
"(32.86270160333395, -96.7698160091243, 187.0907820571628)","(32.86539522061222, -96.76993608346476, 175.9960507882104)",48113007912.0,0.5280486357647212,48113007912.0,11743.03,4.0,81
