start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(37.1062228, -112.1242292, 1636.48155862852)","(37.1757404070555, -112.01503772605832, 1598.4275235490911)",49025130100,18.502202896399766,49025130100,,1,95
"(37.1757404070555, -112.01503772605832, 1598.4275235490911)","(37.1330935, -111.9764383, 1465.93430909894)",49025130100,14.031605054810314,49025130100,,1,76
"(37.1330935, -111.9764383, 1465.93430909894)","(37.08996629924528, -111.71904046226416, 1343.97976083851)",49025130100,34.26444805718001,49025130100,,1,75
"(37.08996629924528, -111.71904046226416, 1343.97976083851)","(37.0888602, -111.7103645, 1326.78428312594)",49025130100,0.9136682834083163,49025130100,,1,469
"(37.0888602, -111.7103645, 1326.78428312594)","(37.08551070415643, -111.68474317828172, 1296.0588708867367)",49025130100,2.9430325723984687,49025130100,,1,336
"(37.08551070415643, -111.68474317828172, 1296.0588708867367)","(37.0794477, -111.6672374, 1231.95128355215)",49025130100,2.0311914362504235,49025130100,,1,209
"(37.0794477, -111.6672374, 1231.95128355215)","(37.0607723, -111.6424274, 1195.42090264805)",49025130100,3.528494424453593,49025130100,,1,325
"(37.0607723, -111.6424274, 1195.42090264805)","(37.0498715, -111.6263424, 1172.34635379029)",49025130100,2.7157313181007843,49025130100,,1,326
"(37.0498715, -111.6263424, 1172.34635379029)","(37.042321929986, -111.62005377111392, 1166.5365896097053)",49025130100,1.293528043413006,49025130100,,1,207
"(37.042321929986, -111.62005377111392, 1166.5365896097053)","(37.04015723056247, -111.6182955189706, 1167.2333911616631)",49025130100,0.32109908663356,49025130100,,1,39
"(37.04015723056247, -111.6182955189706, 1167.2333911616631)","(37.0325128, -111.6084045, 1183.30842246942)",49025130100,1.8754376795801904,49025130100,,1,207
"(37.0325128, -111.6084045, 1183.30842246942)","(37.02855533413429, -111.6025768162766, 1160.31419276677)",49025130100,0.7787218140769107,49025130100,,1,39
"(37.02855533413429, -111.6025768162766, 1160.31419276677)","(37.0263338, -111.6000961, 1159.07705786161)",49025130100,0.49109210328388275,49025130100,,1,207
"(37.0263338, -111.6000961, 1159.07705786161)","(37.0263338, -111.6000961, 1159.07705786161)",49025130100,0.0,49025130100,,1,39
"(37.0263338, -111.6000961, 1159.07705786161)","(37.02405233120568, -111.5975920212766, 1172.9852412900675)",49025130100,0.3376240428931607,49025130100,,1,207
"(37.02405233120568, -111.5975920212766, 1172.9852412900675)","(37.0239151, -111.5974414, 1173.82182375193)",49025130100,0.06524772876381113,49025130100,,1,39
"(37.0239151, -111.5974414, 1173.82182375193)","(37.0102725, -111.5822688, 1164.63928726715)",49025130100,2.6940112126214184,49025130100,,1,326
"(36.9580486, -111.5048367, 1205.64589489295)","(36.9387074, -111.4944863, 1155.1925879751)",4005002000,3.7232317900379424,4005002000,0.76,3,215
"(36.9235045, -111.4721183, 1201.92005587335)","(36.9235045, -111.4721183, 1201.92005587335)",4005002102,0.0,4005002102,242.96,3,310
"(36.9235045, -111.4721183, 1201.92005587335)","(36.9157244, -111.477126, 1214.49308402827)",4005002102,1.0464395694675446,4005002102,242.96,3,64
"(36.9157244, -111.477126, 1214.49308402827)","(36.91491478251782, -111.47777084679336, 1214.4378302417954)",4005002102,0.20135275714983247,4005002102,242.96,3,310
"(36.91491478251782, -111.47777084679336, 1214.4378302417954)","(36.90892117225175, -111.48268237269788, 1208.3628660738725)",4005002102,0.9879447636574886,4005002102,242.96,3,207
"(36.90892117225175, -111.48268237269788, 1208.3628660738725)","(36.9087808, -111.4828275, 1208.03760050111)",4005002102,0.07176847103570116,4005002102,242.96,3,208
"(36.9087808, -111.4828275, 1208.03760050111)","(36.9087808, -111.4828273, 1207.97802272814)",4005002102,0.0006639354574445903,4005002102,242.96,3,207
"(36.9087808, -111.4828273, 1207.97802272814)","(36.9085575, -111.4828417, 1203.59162468965)",4005002102,0.0736047279205016,4005002102,242.96,3,208
"(36.9085575, -111.4828417, 1203.59162468965)","(36.9071646, -111.4829964, 1210.19238794483)",4005002102,0.24249193407486105,4005002102,242.96,3,207
"(36.9071646, -111.4829964, 1210.19238794483)","(36.905198, -111.4843331, 1208.08046992618)",4005002102,0.2717477771799092,4005002102,242.96,3,208
"(36.905198, -111.4843331, 1208.08046992618)","(36.905109796679625, -111.4843769167504, 1208.5742233773856)",4005002102,0.010552198069645401,4005002102,242.96,3,207
"(36.905109796679625, -111.4843769167504, 1208.5742233773856)","(36.904455, -111.4847022, 1212.23971033444)",4005002102,0.16317793686336884,4005002102,242.96,3,208
"(36.904455, -111.4847022, 1212.23971033444)","(36.9030289026203, -111.48542099028109, 1220.199978776128)",4005002102,0.17095418321277575,4005002102,242.96,3,207
"(36.9030289026203, -111.48542099028109, 1220.199978776128)","(36.9029523, -111.4854596, 1220.62756347656)",4005002102,0.00918279761120171,4005002102,242.96,3,208
"(36.9029523, -111.4854596, 1220.62756347656)","(36.89365192753075, -111.48404317152318, 1241.8519029713727)",4005002102,2.549339741378863,4005002102,242.96,3,207
"(36.89365192753075, -111.48404317152318, 1241.8519029713727)","(36.8936186, -111.4838994, 1242.1188282818)",4005002102,0.15065050337846114,4005002102,242.96,3,197
"(36.8936186, -111.4838994, 1242.1188282818)","(36.89118460726158, -111.47118118930098, 1260.5148173846148)",4005002102,1.4314911834981332,4005002102,242.96,3,207
"(36.89118460726158, -111.47118118930098, 1260.5148173846148)","(36.8920624, -111.4685931, 1259.43625044285)",4005002102,0.2858648609389965,4005002102,242.96,3,208
"(36.8920624, -111.4685931, 1259.43625044285)","(36.89475163328822, -111.46187269951923, 1261.8607945083586)",4005002102,1.0727000434493241,4005002102,242.96,3,207
"(36.89475163328822, -111.46187269951923, 1261.8607945083586)","(36.8955569, -111.4595906, 1260.34709223068)",4005002102,0.3949679312900327,4005002102,242.96,3,208
"(36.8955569, -111.4595906, 1260.34709223068)","(36.8950968, -111.4498616, 1275.45579780246)",4005002102,1.0740585608273694,4005002102,242.96,3,207
"(36.8950968, -111.4498616, 1275.45579780246)","(36.89489586001067, -111.44685428046408, 1267.0265714540117)",4005002102,0.29568516885132884,4005002102,242.96,3,208
"(36.89489586001067, -111.44685428046408, 1267.0265714540117)","(36.89522377889734, -111.44216399144486, 1264.046111829924)",4005002102,0.7510202278399047,4005002102,242.96,3,207
"(36.89522377889734, -111.44216399144486, 1264.046111829924)","(36.8953122, -111.4407411, 1261.83282012269)",4005002102,0.12725088467440962,4005002102,242.96,3,205
"(36.8953122, -111.4407411, 1261.83282012269)","(36.89783285985269, -111.43080071904453, 1261.676370230378)",4005002102,1.1036751240207492,4005002102,242.96,3,242
"(36.89783285985269, -111.43080071904453, 1261.676370230378)","(36.8977536, -111.4310962, 1261.96878382631)",4005002102,0.027773464424603413,4005002102,242.96,3,421
"(36.8977536, -111.4310962, 1261.96878382631)","(36.89879143641561, -111.42718631797472, 1256.1240208416966)",4005002102,0.5425282876073158,4005002102,242.96,3,205
"(36.89961566594828, -111.41851109961684, 1241.013179467013)","(36.8995902, -111.4183147, 1241.29547307873)",4005942201,0.2351864025481575,4005942201,3.64,3,208
"(36.8995902, -111.4183147, 1241.29547307873)","(36.89900889990526, -111.41527674310754, 1233.3757855732672)",4005942201,0.2785150145980219,4005942201,3.64,3,349
"(36.893778, -111.3848578, 1322.7583962914)","(36.8927143, -111.378683, 1339.96716286806)",4005942201,0.6642868290437542,4005942201,3.64,3,208
"(36.8927143, -111.378683, 1339.96716286806)","(36.8920753, -111.3755439, 1344.27039086298)",4005942201,0.2887486555233679,4005942201,3.64,3,207
"(36.8920753, -111.3755439, 1344.27039086298)","(36.8920753, -111.3755439, 1344.27039086298)",4005942201,0.13155292995638507,4005942201,3.64,3,208
"(36.8920753, -111.3755439, 1344.27039086298)","(36.891487804166665, -111.37235386927082, 1356.7091704483569)",4005942201,0.29205729067661923,4005942201,3.64,3,207
"(36.891487804166665, -111.37235386927082, 1356.7091704483569)","(36.8914521, -111.37216, 1357.46511837896)",4005942201,0.017749424780596827,4005942201,3.64,3,208
"(36.881231014167376, -111.34972884397348, 1380.077055893517)","(36.87999011198197, -111.34730873025264, 1385.5247809023035)",4005942202,0.2561083041914281,4005942202,2.96,3,389
"(36.87629622223484, -111.34349782902476, 1389.0204872666068)","(36.8715984, -111.3419542, 1413.49982385166)",4005942201,0.673942754397532,4005942201,3.64,3,326
"(36.85670837081328, -111.33698011343104, 1467.1299829206027)","(36.85664467043507, -111.3369460604555, 1467.312228791184)",4005942202,0.07768611205849482,4005942202,2.96,3,207
"(36.84175275561206, -111.3266345227937, 1522.6173443566229)","(36.8418697, -111.3267744, 1522.40641640531)",4005942201,0.018007947780912425,4005942201,3.64,3,371
"(36.8418697, -111.3267744, 1522.40641640531)","(36.84160432320847, -111.32645698276544, 1522.885065992101)",4005942201,0.09491866148060224,4005942201,3.64,3,206
"(36.84160432320847, -111.32645698276544, 1522.885065992101)","(36.84134368059162, -111.32614522807818, 1523.355176735917)",4005942201,0.12186507171399194,4005942201,3.64,3,207
"(36.8308299, -111.3136212, 1569.58090847468)","(36.82304484963819, -111.30856267470816, 1549.2160142810828)",4005942201,1.2068656826998907,4005942201,3.64,3,206
"(36.82304484963819, -111.30856267470816, 1549.2160142810828)","(36.8205383, -111.3078827, 1557.01156203628)",4005942201,0.4353690552114118,4005942201,3.64,3,371
"(36.8205383, -111.3078827, 1557.01156203628)","(36.8177325, -111.3070761, 1564.49937028518)",4005942201,0.3197462007984716,4005942201,3.64,3,197
"(36.8177325, -111.3070761, 1564.49937028518)","(36.8177325, -111.3070761, 1564.49937028518)",4005942201,0.034794231085446395,4005942201,3.64,3,172
