start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(33.9657294), np.float64(-98.7069291), np.float64(279.664794921875))","(np.float64(33.9657294), np.float64(-98.6983221), np.float64(289.398118188188))",48485013800.0,0.9335949922604441,48485013800.0,11.26,9.0,153
"(np.float64(33.9657294), np.float64(-98.6983221), np.float64(289.398118188188))","(np.float64(33.96577219464115), np.float64(-98.69413251416267), np.float64(292.59304593589684))",48485013800.0,0.38726918402285737,48485013800.0,11.26,9.0,348
"(np.float64(33.9592538), np.float64(-98.62436), np.float64(278.612252420451))","(np.float64(33.9586388), np.float64(-98.6201128), np.float64(271.922963179711))",48485013100.0,0.3985216494135055,48485013100.0,207.96,9.0,218
"(np.float64(33.9586388), np.float64(-98.6201128), np.float64(271.922963179711))","(np.float64(33.9579839), np.float64(-98.615825), np.float64(272.965073592939))",48485013100.0,0.6117704276663185,48485013100.0,207.96,9.0,488
"(np.float64(33.9579839), np.float64(-98.615825), np.float64(272.965073592939))","(np.float64(33.9572529), np.float64(-98.6116411), np.float64(272.365506313629))",48485013100.0,0.44951028418265765,48485013100.0,207.96,9.0,301
"(np.float64(33.9572529), np.float64(-98.6116411), np.float64(272.365506313629))","(np.float64(33.9558698), np.float64(-98.6027832), np.float64(280.786899682754))",48485013100.0,0.9296080549057938,48485013100.0,207.96,9.0,202
"(np.float64(33.9558698), np.float64(-98.6027832), np.float64(280.786899682754))","(np.float64(33.9558698), np.float64(-98.6027832), np.float64(280.786899682754))",48485013100.0,0.1268699278612445,48485013100.0,207.96,9.0,37
"(np.float64(33.9558698), np.float64(-98.6027832), np.float64(280.786899682754))","(np.float64(33.9552057), np.float64(-98.5984613), np.float64(279.562064923223))",48485013100.0,0.40624015448205814,48485013100.0,207.96,9.0,202
"(np.float64(33.9552057), np.float64(-98.5984613), np.float64(279.562064923223))","(np.float64(33.954202266178555), np.float64(-98.59217410415684), np.float64(271.964350926306))",48485013100.0,0.6541154786705272,48485013100.0,207.96,9.0,37
"(np.float64(33.954202266178555), np.float64(-98.59217410415684), np.float64(271.964350926306))","(np.float64(33.9532139), np.float64(-98.5856243), np.float64(267.806785299652))",48485013100.0,0.7325150512653759,48485013100.0,207.96,9.0,222
"(np.float64(33.9532139), np.float64(-98.5856243), np.float64(267.806785299652))","(np.float64(33.9525769), np.float64(-98.5814102), np.float64(268.302387929374))",48485013100.0,0.3959067593285804,48485013100.0,207.96,9.0,37
"(np.float64(33.9525769), np.float64(-98.5814102), np.float64(268.302387929374))","(np.float64(33.952528590048), np.float64(-98.58112196510716), np.float64(268.5916789534859))",48485013100.0,0.027179528798767453,48485013100.0,207.96,9.0,161
"(np.float64(33.952528590048), np.float64(-98.58112196510716), np.float64(268.5916789534859))","(np.float64(33.9512119), np.float64(-98.5727283), np.float64(273.229074054602))",48485013100.0,1.503564267215005,48485013100.0,207.96,9.0,202
"(np.float64(33.9512119), np.float64(-98.5727283), np.float64(273.229074054602))","(np.float64(33.9492706), np.float64(-98.5600073), np.float64(268.116278166883))",48485013100.0,1.3318901636979106,48485013100.0,207.96,9.0,222
"(np.float64(33.9492706), np.float64(-98.5600073), np.float64(268.116278166883))","(np.float64(33.9477384), np.float64(-98.5384543), np.float64(270.435525382671))",48485013100.0,2.7005882275416138,48485013100.0,207.96,9.0,206
"(np.float64(33.9477384), np.float64(-98.5384543), np.float64(270.435525382671))","(np.float64(33.947265491081595), np.float64(-98.53657091328272), np.float64(271.323280068481))",48485013100.0,0.36395983483517114,48485013100.0,207.96,9.0,222
"(np.float64(33.947265491081595), np.float64(-98.53657091328272), np.float64(271.323280068481))","(np.float64(33.94268702280867), np.float64(-98.52266309269557), np.float64(264.6471716795116))",48485013100.0,1.7990837773118775,48485013100.0,207.96,9.0,503
"(np.float64(33.9362705), np.float64(-98.5185855), np.float64(262.173392135399))","(np.float64(33.9279454), np.float64(-98.5144434), np.float64(258.94849089449))",48485011100.0,1.2078443973604567,48485011100.0,609.52,9.0,227
"(np.float64(33.9279454), np.float64(-98.5144434), np.float64(258.94849089449))","(np.float64(33.9250081), np.float64(-98.5128462), np.float64(253.823596889737))",48485011100.0,0.3577684604927417,48485011100.0,609.52,9.0,7
"(np.float64(33.9250081), np.float64(-98.5128462), np.float64(253.823596889737))","(np.float64(33.9221517), np.float64(-98.5117709), np.float64(258.957602611505))",48485011100.0,0.48878612947891836,48485011100.0,609.52,9.0,227
"(np.float64(33.9221517), np.float64(-98.5117709), np.float64(258.957602611505))","(np.float64(33.9221517), np.float64(-98.5117709), np.float64(258.957602611505))",48485011100.0,0.0,48485011100.0,609.52,9.0,394
