start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(36.7689454), np.float64(-108.2110468), np.float64(1651.36655677068))","(np.float64(36.77115912130618), np.float64(-108.20976631501046), np.float64(1657.96255647029))",35045943300.0,0.4543182026519482,35045943300.0,6.95,9.0,82
"(np.float64(36.7735397), np.float64(-108.20572), np.float64(1674.24924207016))","(np.float64(36.7742844), np.float64(-108.1849432), np.float64(1714.35121070238))",35045000202.0,3.5358060605950676,35045000202.0,669.87,9.0,82
"(np.float64(36.7742844), np.float64(-108.1849432), np.float64(1714.35121070238))","(np.float64(36.7768054), np.float64(-108.1682924), np.float64(1724.1391323771))",35045000202.0,2.604597280972507,35045000202.0,669.87,9.0,81
"(np.float64(36.774466), np.float64(-108.1582959), np.float64(1690.52976267082))","(np.float64(36.774466), np.float64(-108.1582959), np.float64(1690.52976267082))",35045000201.0,0.04483042568017862,35045000201.0,838.14,9.0,66
"(np.float64(36.774466), np.float64(-108.1582959), np.float64(1690.52976267082))","(np.float64(36.77392403661207), np.float64(-108.1555959988865), np.float64(1697.2077844314715))",35045000201.0,0.32230260220992674,35045000201.0,838.14,9.0,81
"(np.float64(36.767246779823566), np.float64(-108.14967589342784), np.float64(1666.0485782076985))","(np.float64(36.761520748414576), np.float64(-108.15567490615238), np.float64(1653.0162043258651))",35045000202.0,1.4855357869492847,35045000202.0,669.87,9.0,276
"(np.float64(36.7515686), np.float64(-108.1579588), np.float64(1629.66879916832))","(np.float64(36.7515686), np.float64(-108.1579588), np.float64(1629.66879916832))",35045000206.0,0.07555799563207283,35045000206.0,2841.1,9.0,277
"(np.float64(36.7498968079717), np.float64(-108.1594623714151), np.float64(1621.005733402316))","(np.float64(36.74734575767575), np.float64(-108.16249525724533), np.float64(1617.235026692217))",35045000204.0,0.7849117740711435,35045000204.0,1163.02,9.0,277
"(np.float64(36.7437333), np.float64(-108.1668853), np.float64(1614.16185330029))","(np.float64(36.7429747), np.float64(-108.1677677), np.float64(1612.70372449762))",35045000206.0,0.13120973393348256,35045000206.0,2841.1,9.0,277
"(np.float64(36.74245973415917), np.float64(-108.16754868683614), np.float64(1613.6464417950972))","(np.float64(36.7412227), np.float64(-108.1667148), np.float64(1612.79029273412))",35045000207.0,0.30724911139151256,35045000207.0,1719.37,9.0,280
"(np.float64(36.7412227), np.float64(-108.1667148), np.float64(1612.79029273412))","(np.float64(36.7394344), np.float64(-108.1666928), np.float64(1613.14600987973))",35045000207.0,0.19851301795693974,35045000207.0,1719.37,9.0,277
"(np.float64(36.73558094062648), np.float64(-108.16708030009492), np.float64(1611.247609865123))","(np.float64(36.73344403217746), np.float64(-108.16756755327012), np.float64(1615.9600471731603))",35045000100.0,0.2979190520284331,35045000100.0,860.78,9.0,277
"(np.float64(36.73344403217746), np.float64(-108.16756755327012), np.float64(1615.9600471731603))","(np.float64(36.7318259), np.float64(-108.1668372), np.float64(1622.8044865099))",35045000100.0,0.3121484072274911,35045000100.0,860.78,9.0,285
"(np.float64(36.7318259), np.float64(-108.1668372), np.float64(1622.8044865099))","(np.float64(36.7318259), np.float64(-108.1668372), np.float64(1622.8044865099))",35045000100.0,0.0,35045000100.0,860.78,9.0,241
"(np.float64(36.7318259), np.float64(-108.1668372), np.float64(1622.8044865099))","(np.float64(36.7305809), np.float64(-108.16519), np.float64(1629.67614299349))",35045000100.0,0.20200251152726578,35045000100.0,860.78,9.0,285
"(np.float64(36.7305809), np.float64(-108.16519), np.float64(1629.67614299349))","(np.float64(36.7296623), np.float64(-108.1632419), np.float64(1631.9022746943))",35045000100.0,0.30755432020968737,35045000100.0,860.78,9.0,241
"(np.float64(36.7296623), np.float64(-108.1632419), np.float64(1631.9022746943))","(np.float64(36.72839781045269), np.float64(-108.16155310178344), np.float64(1632.9522669740109))",35045000100.0,0.2068421508370243,35045000100.0,860.78,9.0,285
"(np.float64(36.72839781045269), np.float64(-108.16155310178344), np.float64(1632.9522669740109))","(np.float64(36.72824917241599), np.float64(-108.16146915911388), np.float64(1631.5694663240895))",35045000100.0,0.08534790256875685,35045000100.0,860.78,9.0,297
"(np.float64(36.72824917241599), np.float64(-108.16146915911388), np.float64(1631.5694663240895))","(np.float64(36.726248), np.float64(-108.1601241), np.float64(1627.37166059145))",35045000100.0,0.38356839441748214,35045000100.0,860.78,9.0,285
"(np.float64(36.726248), np.float64(-108.1601241), np.float64(1627.37166059145))","(np.float64(36.726248), np.float64(-108.1601241), np.float64(1627.37166059145))",35045000100.0,0.0,35045000100.0,860.78,9.0,241
"(np.float64(36.726248), np.float64(-108.1601241), np.float64(1627.37166059145))","(np.float64(36.7243918), np.float64(-108.1589174), np.float64(1632.90923364973))",35045000100.0,0.39710424262099825,35045000100.0,860.78,9.0,285
"(np.float64(36.71306371592858), np.float64(-108.14524285560032), np.float64(1630.5116444404534))","(np.float64(36.7048138415677), np.float64(-108.1103303391924), np.float64(1628.0071443742856))",35045000607.0,6.081061398681396,35045000607.0,486.48,9.0,271
"(np.float64(36.7048138415677), np.float64(-108.1103303391924), np.float64(1628.0071443742856))","(np.float64(36.7047935), np.float64(-108.1101809), np.float64(1627.97132299478))",35045000607.0,0.0135460365923601,35045000607.0,486.48,9.0,342
"(np.float64(36.7047935), np.float64(-108.1101809), np.float64(1627.97132299478))","(np.float64(36.703703350572766), np.float64(-108.10416930563332), np.float64(1628.24327246942))",35045000607.0,0.8300363528921716,35045000607.0,486.48,9.0,257
"(np.float64(36.703703350572766), np.float64(-108.10416930563332), np.float64(1628.24327246942))","(np.float64(36.7028054), np.float64(-108.098742), np.float64(1626.99428654864))",35045000607.0,0.8975360289635329,35045000607.0,486.48,9.0,391
"(np.float64(36.6945229), np.float64(-108.0956929), np.float64(1611.93570634999))","(np.float64(36.69424812844208), np.float64(-108.09567066570972), np.float64(1611.7412882629592))",35045000708.0,0.07688567051440555,35045000708.0,226.24,9.0,271
