start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(np.float64(35.15010609464286), np.float64(-90.02329071785714), np.float64(23.5395273120932))","(np.float64(35.1504594), np.float64(-90.0226231), np.float64(27.6716023981078))",47157002400.0,0.07248779800267877,47157002400.0,,1.0,269
"(np.float64(35.1504594), np.float64(-90.0226231), np.float64(27.6716023981078))","(np.float64(35.1512925), np.float64(-90.0219322), np.float64(26.7416957190623))",47157002400.0,0.11183485965681825,47157002400.0,,1.0,8
"(np.float64(35.15151603311132), np.float64(-90.02164789224548), np.float64(27.00045140922219))","(np.float64(35.151576498094286), np.float64(-90.02161787693079), np.float64(27.2369285815074))",47157002500.0,0.007522290617071129,47157002500.0,,1.0,8
"(np.float64(35.151576498094286), np.float64(-90.02161787693079), np.float64(27.2369285815074))","(np.float64(35.1518761), np.float64(-90.0215769), np.float64(26.9139231439398))",47157002500.0,0.033450437131335185,47157002500.0,,1.0,27
"(np.float64(35.1518761), np.float64(-90.0215769), np.float64(26.9139231439398))","(np.float64(35.154311790903265), np.float64(-90.02100664426649), np.float64(23.766973686681524))",47157002500.0,0.2765283835362629,47157002500.0,,1.0,8
"(np.float64(35.154311790903265), np.float64(-90.02100664426649), np.float64(23.766973686681524))","(np.float64(35.1572808), np.float64(-90.0204771), np.float64(27.4506513374474))",47157002500.0,0.46617484902159234,47157002500.0,,1.0,386
"(np.float64(35.1585869669351), np.float64(-90.02033786598768), np.float64(25.91116769950033))","(np.float64(35.1680843), np.float64(-90.0184875), np.float64(32.8898653749163))",47157011200.0,1.4079106458385175,47157011200.0,,1.0,384
"(np.float64(35.1680843), np.float64(-90.0184875), np.float64(32.8898653749163))","(np.float64(35.1704042), np.float64(-90.0183604), np.float64(36.2191737693092))",47157011200.0,0.2576614651850869,47157011200.0,,1.0,471
"(np.float64(35.17160649036828), np.float64(-90.01836219235128), np.float64(37.811172193997216))","(np.float64(35.1851599), np.float64(-90.0174994), np.float64(33.7214168954979))",47157000400.0,1.5419454741748098,47157000400.0,,1.0,99
"(np.float64(35.1927514), np.float64(-89.9958079), np.float64(33.6601565803769))","(np.float64(35.1923139), np.float64(-89.9880943), np.float64(32.8846767537124))",47157010220.0,0.704200508574755,47157010220.0,,1.0,24
"(np.float64(35.1923139), np.float64(-89.9880943), np.float64(32.8846767537124))","(np.float64(35.1923139), np.float64(-89.9880943), np.float64(32.8846767537124))",47157010220.0,0.0,47157010220.0,,1.0,198
"(np.float64(35.1923139), np.float64(-89.9880943), np.float64(32.8846767537124))","(np.float64(35.192222897555126), np.float64(-89.98632703533077), np.float64(33.31509522562829))",47157010220.0,0.1612698319751655,47157010220.0,,1.0,196
"(np.float64(35.192222897555126), np.float64(-89.98632703533077), np.float64(33.31509522562829))","(np.float64(35.19209761650159), np.float64(-89.98395551489592), np.float64(34.05157003329015))",47157010220.0,0.21643545209365767,47157010220.0,,1.0,95
"(np.float64(35.19209761650159), np.float64(-89.98395551489592), np.float64(34.05157003329015))","(np.float64(35.191303192099326), np.float64(-89.97013164875847), np.float64(34.247075565307505))",47157010220.0,1.616750426436572,47157010220.0,,1.0,150
"(np.float64(35.1904179), np.float64(-89.9545966), np.float64(38.5644954611553))","(np.float64(35.1904179), np.float64(-89.9545966), np.float64(38.5644954611553))",47157020543.0,0.0,47157020543.0,,1.0,351
"(np.float64(35.1904179), np.float64(-89.9545966), np.float64(38.5644954611553))","(np.float64(35.1898492), np.float64(-89.946547), np.float64(35.5593614601787))",47157020543.0,0.7359101918101084,47157020543.0,,1.0,149
"(np.float64(35.1898492), np.float64(-89.946547), np.float64(35.5593614601787))","(np.float64(35.18985445056926), np.float64(-89.94619060939279), np.float64(35.565263818121494))",47157020543.0,0.032464330337488835,47157020543.0,,1.0,351
"(np.float64(35.18985445056926), np.float64(-89.94619060939279), np.float64(35.565263818121494))","(np.float64(35.1899051), np.float64(-89.9427527), np.float64(35.6222007053474))",47157020543.0,0.39432673439369276,47157020543.0,,1.0,318
"(np.float64(35.19055869109077), np.float64(-89.9379868994735), np.float64(34.56462838828828))","(np.float64(35.1927616463949), np.float64(-89.92732761792276), np.float64(41.615413066086965))",47157008900.0,1.2849700879444061,47157008900.0,,1.0,318
"(np.float64(35.1927616463949), np.float64(-89.92732761792276), np.float64(41.615413066086965))","(np.float64(35.1924984), np.float64(-89.9232853), np.float64(42.3429764352093))",47157008900.0,0.4708356428812797,47157008900.0,,1.0,228
"(np.float64(35.16787711822356), np.float64(-89.90158884660178), np.float64(45.49844567027196))","(np.float64(35.1540287), np.float64(-89.8886032), np.float64(50.2810942617391))",47157009800.0,2.532977736694956,47157009800.0,,1.0,171
