start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(34.3601266, -92.8766354, 38.3155750213224)","(34.369009755883006, -92.86221143863932, 42.718080901843024)",5059020600,3.7882166978999763,5059020600,,6,291
"(34.369009755883006, -92.86221143863932, 42.718080901843024)","(34.3887281, -92.8418539, 39.3545338759482)",5059020600,4.7332891914689,5059020600,,6,15
"(34.3887281, -92.8418539, 39.3545338759482)","(34.38887691505059, -92.84157806556556, 39.67025212288402)",5059020600,0.030266632455779152,5059020600,,6,163
"(34.3965226, -92.8279909, 52.7191013680553)","(34.3965226, -92.8279909, 52.7191013680553)",5059020200,0.0,5059020200,,6,291
"(34.479488, -92.7282289, 82.8517493500523)","(34.5013759, -92.7034823, 95.1301736536625)",5125010514,4.034432908419749,5125010514,,2,75
"(34.5013759, -92.7034823, 95.1301736536625)","(34.5013759, -92.7034823, 95.1301736536625)",5125010514,0.0,5125010514,,2,408
"(34.5013759, -92.7034823, 95.1301736536625)","(34.5146059, -92.6912078, 92.8735793379289)",5125010514,3.5763607790535765,5125010514,,2,85
"(34.5146059, -92.6912078, 92.8735793379289)","(34.5270126, -92.6809281, 95.4334575821902)",5125010514,2.0921151668886426,5125010514,,2,408
"(34.5270126, -92.6809281, 95.4334575821902)","(34.5434878, -92.6342082, 70.3018792475409)",5125010514,5.937952442748663,5125010514,,2,166
"(34.5540569, -92.6199554, 56.1407418125364)","(34.5588756, -92.6147009, 56.1216477273904)",5125010601,0.846018597580749,5125010601,,2,164
"(34.5588756, -92.6147009, 56.1216477273904)","(34.5627174, -92.6087761, 60.2490759166209)",5125010601,0.9833728249613172,5125010601,,2,214
"(34.5627174, -92.6087761, 60.2490759166209)","(34.5627174, -92.6087761, 60.2490759166209)",5125010601,0.15448649719744006,5125010601,,2,324
"(34.5627174, -92.6087761, 60.2490759166209)","(34.56307991646051, -92.6073003340628, 62.20224928189731)",5125010601,0.14129183064323125,5125010601,,2,58
"(34.56307991646051, -92.6073003340628, 62.20224928189731)","(34.5634918, -92.6056236, 64.4214035729329)",5125010601,0.19430719998820625,5125010601,,2,324
"(34.5634918, -92.6056236, 64.4214035729329)","(34.5634918, -92.6056236, 64.4214035729329)",5125010601,0.04361381632519261,5125010601,,2,166
"(34.57330232849056, -92.59012634584906, 76.75480548180195)","(34.57692805771941, -92.58478175049574, 86.28022130096879)",5125010101,0.9142443454999635,5125010101,,2,45
"(34.57692805771941, -92.58478175049574, 86.28022130096879)","(34.57962174227642, -92.5805022195122, 92.76270468391856)",5125010101,0.9268370814738235,5125010101,,2,15
"(34.57962174227642, -92.5805022195122, 92.76270468391856)","(34.58275152518225, -92.5753963469575, 101.67301311234824)",5125010101,0.7043454367429842,5125010101,,2,45
"(34.584990172324424, -92.57166255055373, 105.37013420601797)","(34.58647758827928, -92.5690677574552, 103.9533407700189)",5125010104,0.49517580304003983,5125010104,,2,161
"(34.58647758827928, -92.5690677574552, 103.9533407700189)","(34.59770400466889, -92.55510408203908, 102.1571449401055)",5125010104,3.330509667788203,5125010104,,2,445
"(34.59770400466889, -92.55510408203908, 102.1571449401055)","(34.6021009, -92.5441695, 104.870024223475)",5125010104,1.8145692538156302,5125010104,,2,219
"(34.6021009, -92.5441695, 104.870024223475)","(34.6035717753181, -92.5402635897448, 97.56314754240842)",5125010104,0.44263105139277537,5125010104,,2,248
"(34.6035717753181, -92.5402635897448, 97.56314754240842)","(34.6034643, -92.540548, 98.269295148463)",5125010104,0.028692348745337607,5125010104,,2,390
"(34.6034643, -92.540548, 98.269295148463)","(34.604902159898806, -92.53670852056564, 89.1967824132948)",5125010104,0.6835919113073541,5125010104,,2,94
"(34.604902159898806, -92.53670852056564, 89.1967824132948)","(34.6048315, -92.53693, 89.2863488866715)",5125010104,0.07122829684763987,5125010104,,2,390
"(34.60595897799522, -92.53339598434368, 87.85718992161176)","(34.6060149, -92.5332207, 87.7863047825632)",5125010107,0.11735002519857568,5125010107,,2,390
"(34.6060149, -92.5332207, 87.7863047825632)","(34.60616117482245, -92.5327415669786, 87.95503857555735)",5125010107,0.04684870775265688,5125010107,,2,94
"(34.60616117482245, -92.5327415669786, 87.95503857555735)","(34.6072665, -92.529121, 89.2300748844432)",5125010107,0.654343739580038,5125010107,,2,390
"(34.6072665, -92.529121, 89.2300748844432)","(34.60856865071394, -92.52511611190072, 82.63495154101678)",5125010107,0.3947817066991609,5125010107,,2,94
"(34.60856865071394, -92.52511611190072, 82.63495154101678)","(34.60979458964799, -92.5211333052899, 79.92382645157466)",5125010107,0.6704550572345944,5125010107,,2,272
"(34.60979458964799, -92.5211333052899, 79.92382645157466)","(34.6108133, -92.5177832, 80.1136718225747)",5125010107,0.7769340184429709,5125010107,,2,268
"(34.6108133, -92.5177832, 80.1136718225747)","(34.6165472, -92.5027202, 89.7763815359557)",5125010107,2.2612294735971235,5125010107,,2,272
"(34.62342614857143, -92.4889469997619, 85.46059010955298)","(34.635574971075165, -92.45788406175072, 75.3514529258772)",5125010411,6.5012511571521765,5125010411,,2,227
