start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(34.9548742, -91.012799, 22.1576538085937)","(34.9564022, -91.0081428, 21.9156117361043)",5123960300.0,0.8935435261854199,5123960300.0,,6.0,391
"(34.9564022, -91.0081428, 21.9156117361043)","(34.9588476, -91.0000091, 22.4197998046875)",5123960300.0,1.1008023525744595,5123960300.0,,6.0,286
"(34.9588476, -91.0000091, 22.4197998046875)","(34.96803299509757, -90.97020294174204, 24.205218604061454)",5123960300.0,4.415441864926514,5123960300.0,,6.0,391
"(34.96803299509757, -90.97020294174204, 24.205218604061454)","(34.9736118, -90.9515379, 25.8101798045237)",5123960300.0,3.256397234917484,5123960300.0,,6.0,384
"(35.00059350428571, -90.86167379809524, 27.41001514670615)","(35.0006736, -90.8614435, 27.5636463266701)",5123960201.0,0.31832912695142274,5123960201.0,,6.0,248
"(35.0006736, -90.8614435, 27.5636463266701)","(35.0042021, -90.8531552, 26.973302030824)",5123960201.0,1.088468084888479,5123960201.0,,6.0,95
"(35.0042021, -90.8531552, 26.973302030824)","(35.006312, -90.8496338, 22.048095703125)",5123960201.0,0.4502584486652755,5123960201.0,,6.0,248
"(35.006312, -90.8496338, 22.048095703125)","(35.00835298883055, -90.84643289923628, 19.91298048503701)",5123960201.0,0.5841851123778937,5123960201.0,,6.0,409
"(35.00835298883055, -90.84643289923628, 19.91298048503701)","(35.0109209384678, -90.84219722792848, 28.062233766072023)",5123960201.0,0.6497135020515027,5123960201.0,,6.0,248
"(35.0109209384678, -90.84219722792848, 28.062233766072023)","(35.0129175, -90.8389614, 31.1096518431593)",5123960201.0,0.46728835306664795,5123960201.0,,6.0,409
"(35.0129175, -90.8389614, 31.1096518431593)","(35.0174141964235, -90.8315620096098, 24.375237109622383)",5123960201.0,1.0948285525020995,5123960201.0,,6.0,248
"(35.0174141964235, -90.8315620096098, 24.375237109622383)","(35.02159310099715, -90.82477280128204, 24.2931150632626)",5123960201.0,1.1770899011291025,5123960201.0,,6.0,409
"(35.02159310099715, -90.82477280128204, 24.2931150632626)","(35.0226291, -90.8231209, 23.273168154549)",5123960201.0,0.2292902381783425,5123960201.0,,6.0,257
"(35.02351965302014, -90.82175268715244, 22.1560869708822)","(35.02463201296415, -90.82002190561673, 21.069339351463576)",5123960400.0,0.23944651783550452,5123960400.0,,6.0,257
"(35.02463201296415, -90.82002190561673, 21.069339351463576)","(35.02675055314058, -90.81638782696258, 24.109446933380195)",5123960400.0,0.8075595555355082,5123960400.0,,6.0,409
"(35.02675055314058, -90.81638782696258, 24.109446933380195)","(35.0371097, -90.7809013, 62.5732567720399)",5123960400.0,5.124135876898154,5123960400.0,,6.0,38
"(35.0374596, -90.7672279, 53.7210382498011)","(35.0327953, -90.7264497, 50.3648822165339)",5123960202.0,8.564934699314867,5123960202.0,,6.0,58
