start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(33.4613645, -94.1734567, 69.2792684384709)","(33.45912148804038, -94.1659663417696, 74.87998501803703)",48037011202,0.8483804256998143,48037011202,222.72,3,475
"(33.45912148804038, -94.1659663417696, 74.87998501803703)","(33.45817124249762, -94.16261944277156, 73.88596123185573)",48037011202,0.6094389437289041,48037011202,222.72,3,337
"(33.45665164378276, -94.15324384216294, 77.30026409685014)","(33.4549688, -94.1390029, 66.7673810724171)",48037010905,2.1288516419865813,48037010905,770.13,3,475
"(33.4549688, -94.1390029, 66.7673810724171)","(33.45298283443717, -94.1218851267356, 67.1138357587615)",48037010905,2.351899205677331,48037010905,770.13,3,87
"(33.45298283443717, -94.1218851267356, 67.1138357587615)","(33.4517628, -94.1111088, 56.5860040888851)",48037010905,1.4282590786635785,48037010905,770.13,3,29
"(33.456550771875, -94.08604260028407, 72.44152056315284)","(33.45675338537348, -94.08559834682502, 72.02143508587893)",48037010700,0.13050478072789246,48037010700,2090.96,3,103
"(33.45675338537348, -94.08559834682502, 72.02143508587893)","(33.45734532, -94.08430218454976, 69.82808117694128)",48037010700,0.19195761296808134,48037010700,2090.96,3,477
"(33.45734532, -94.08430218454976, 69.82808117694128)","(33.45975593223387, -94.07899830451213, 64.72163340625184)",48037010700,0.5609485662288127,48037010700,2090.96,3,103
"(33.45975593223387, -94.07899830451213, 64.72163340625184)","(33.4596787, -94.079166, 64.4670800285751)",48037010700,0.17821377700573504,48037010700,2090.96,3,18
"(33.4596787, -94.079166, 64.4670800285751)","(33.464193921173404, -94.0690790654482, 70.20676260409164)",48037010700,1.6375631492220895,48037010700,2090.96,3,103
"(33.464193921173404, -94.0690790654482, 70.20676260409164)","(33.46553, -94.0662873, 67.1483887174257)",48037010700,0.5014986638441365,48037010700,2090.96,3,104
"(33.46553, -94.0662873, 67.1483887174257)","(33.46558655787877, -94.0661532238474, 67.50874513248728)",48037010700,0.03915154703582127,48037010700,2090.96,3,477
"(33.46558655787877, -94.0661532238474, 67.50874513248728)","(33.469203967732525, -94.0555294242358, 69.79084595747018)",48037010700,1.9774392267946508,48037010700,2090.96,3,104
"(33.469203967732525, -94.0555294242358, 69.79084595747018)","(33.46993121385054, -94.05058968334126, 72.59214014925513)",48037010700,0.575049752901182,48037010700,2090.96,3,409
"(33.4699877, -94.0473865, 69.0247410839123)","(33.469996104591466, -94.04722567377344, 69.17722278470147)",48037010100,0.014979509351608035,48037010100,3238.59,3,409
"(33.469996104591466, -94.04722567377344, 69.17722278470147)","(33.47000036730229, -94.04714410458618, 69.25455972579344)",48037010100,0.037556450807372375,48037010100,3238.59,3,371
"(33.47347349280481, -94.01826217344174, 71.55101266454837)","(33.475697, -94.0078172, 66.7809412831082)",5091020701,1.6949836416428687,5091020701,,3,326
"(33.4791888, -93.9893569, 66.066390071038)","(33.4791888, -93.9893569, 66.066390071038)",5091020801,0.13178930319783103,5091020801,,3,166
"(33.4791888, -93.9893569, 66.066390071038)","(33.48392937548687, -93.97794332817566, 58.43629688649789)",5091020801,1.8749669255823747,5091020801,,3,372
"(33.48392937548687, -93.97794332817566, 58.43629688649789)","(33.4873735439394, -93.97370140194128, 55.72939010028396)",5091020801,1.029447645559823,5091020801,,3,166
"(33.49155557769111, -93.96866751059429, 51.09241219220873)","(33.49657716390402, -93.96257894766045, 44.746865765967605)",5091020901,1.1035157680447718,5091020901,,3,313
"(33.49657716390402, -93.96257894766045, 44.746865765967605)","(33.5143821, -93.9407864, 45.5161808516006)",5091020901,4.058597744845754,5091020901,,3,248
"(33.5143821, -93.9407864, 45.5161808516006)","(33.5422348, -93.8983754, 41.245886430083)",5091020901,7.12802971691555,5091020901,,3,97
"(33.5422348, -93.8983754, 41.245886430083)","(33.55020091835473, -93.87099574702806, 48.48558471189215)",5091020901,3.705194750899842,5091020901,,3,458
"(33.55020091835473, -93.87099574702806, 48.48558471189215)","(33.5634324, -93.857154, 47.9255648145194)",5091020901,2.078789335299777,5091020901,,3,374
"(33.5634324, -93.857154, 47.9255648145194)","(33.5634324, -93.857154, 47.9255648145194)",5091020901,0.0518532769929361,5091020901,,3,275
"(33.5634324, -93.857154, 47.9255648145194)","(33.58892834344858, -93.8363968398774, 46.11146974198325)",5091020901,4.160656278929012,5091020901,,3,340
"(33.6137759, -93.7957791, 53.5123840641406)","(33.6286431, -93.7336333, 54.1526296020145)",5057480400,11.986755792403674,5057480400,,6,467
"(33.6286431, -93.7336333, 54.1526296020145)","(33.628829829449, -93.73266049604224, 54.585337616165766)",5057480400,0.09260888491556075,5057480400,,6,445
