start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(36.7689454, -108.2110468, 1651.36655677068)","(36.77115912130618, -108.20976631501046, 1657.96255647029)",35045943300.0,0.4543182026519482,35045943300.0,6.95,9.0,82
"(36.7735397, -108.20572, 1674.24924207016)","(36.7742844, -108.1849432, 1714.35121070238)",35045000202.0,3.5358060605950676,35045000202.0,669.87,9.0,82
"(36.7742844, -108.1849432, 1714.35121070238)","(36.7768054, -108.1682924, 1724.1391323771)",35045000202.0,2.604597280972507,35045000202.0,669.87,9.0,81
"(36.774466, -108.1582959, 1690.52976267082)","(36.774466, -108.1582959, 1690.52976267082)",35045000201.0,0.04483042568017862,35045000201.0,838.14,9.0,66
"(36.774466, -108.1582959, 1690.52976267082)","(36.77392403661207, -108.1555959988865, 1697.2077844314715)",35045000201.0,0.32230260220992674,35045000201.0,838.14,9.0,81
"(36.767246779823566, -108.14967589342784, 1666.0485782076985)","(36.761520748414576, -108.15567490615238, 1653.0162043258651)",35045000202.0,1.4855357869492847,35045000202.0,669.87,9.0,276
"(36.7515686, -108.1579588, 1629.66879916832)","(36.7515686, -108.1579588, 1629.66879916832)",35045000206.0,0.07555799563207283,35045000206.0,2841.1,9.0,277
"(36.7498968079717, -108.1594623714151, 1621.005733402316)","(36.74734575767575, -108.16249525724533, 1617.235026692217)",35045000204.0,0.7849117740711435,35045000204.0,1163.02,9.0,277
"(36.7437333, -108.1668853, 1614.16185330029)","(36.7429747, -108.1677677, 1612.70372449762)",35045000206.0,0.13120973393348256,35045000206.0,2841.1,9.0,277
"(36.74245973415917, -108.16754868683614, 1613.6464417950972)","(36.7412227, -108.1667148, 1612.79029273412)",35045000207.0,0.30724911139151256,35045000207.0,1719.37,9.0,280
"(36.7412227, -108.1667148, 1612.79029273412)","(36.7394344, -108.1666928, 1613.14600987973)",35045000207.0,0.19851301795693974,35045000207.0,1719.37,9.0,277
"(36.73558094062648, -108.16708030009492, 1611.247609865123)","(36.73344403217746, -108.16756755327012, 1615.9600471731603)",35045000100.0,0.2979190520284331,35045000100.0,860.78,9.0,277
"(36.73344403217746, -108.16756755327012, 1615.9600471731603)","(36.7318259, -108.1668372, 1622.8044865099)",35045000100.0,0.3121484072274911,35045000100.0,860.78,9.0,285
"(36.7318259, -108.1668372, 1622.8044865099)","(36.7318259, -108.1668372, 1622.8044865099)",35045000100.0,0.0,35045000100.0,860.78,9.0,241
"(36.7318259, -108.1668372, 1622.8044865099)","(36.7305809, -108.16519, 1629.67614299349)",35045000100.0,0.20200251152726578,35045000100.0,860.78,9.0,285
"(36.7305809, -108.16519, 1629.67614299349)","(36.7296623, -108.1632419, 1631.9022746943)",35045000100.0,0.30755432020968737,35045000100.0,860.78,9.0,241
"(36.7296623, -108.1632419, 1631.9022746943)","(36.72839781045269, -108.16155310178344, 1632.9522669740109)",35045000100.0,0.2068421508370243,35045000100.0,860.78,9.0,285
"(36.72839781045269, -108.16155310178344, 1632.9522669740109)","(36.72824917241599, -108.16146915911388, 1631.5694663240895)",35045000100.0,0.08534790256875685,35045000100.0,860.78,9.0,297
