start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(35.8665387, -84.3862704, 212.884664245012)","(35.86684010183424, -84.38570143192284, 213.47525271014803)",47145030206.0,0.061315327588250326,47145030206.0,,2.0,247
"(35.86684010183424, -84.38570143192284, 213.47525271014803)","(35.87793748103744, -84.36264751312264, 221.2518910408172)",47145030206.0,3.3032766369058373,47145030206.0,,2.0,442
"(35.87793748103744, -84.36264751312264, 221.2518910408172)","(35.8809499, -84.34316, 224.290973463871)",47145030206.0,2.419015384498776,47145030206.0,,2.0,49
"(35.875540052364585, -84.32593793623225, 235.06607716601)","(35.87389028081417, -84.32219367052394, 237.640361782314)",47105060100.0,0.6681581279044845,47105060100.0,,2.0,183
"(35.87389028081417, -84.32219367052394, 237.640361782314)","(35.8685089, -84.3043706, 259.827490861373)",47105060100.0,2.383952221137099,47105060100.0,,2.0,44
"(35.8685089, -84.3043706, 259.827490861373)","(35.869457, -84.2922116, 251.811638974533)",47105060100.0,1.1034318484786603,47105060100.0,,2.0,161
"(35.869457, -84.2922116, 251.811638974533)","(35.8705295, -84.2788517, 260.094538445288)",47105060100.0,1.2126972943867458,47105060100.0,,2.0,56
"(35.8705295, -84.2788517, 260.094538445288)","(35.87086807515352, -84.27486884558337, 259.419348803734)",47105060100.0,0.48121530043640415,47105060100.0,,2.0,180
"(35.87086807515352, -84.27486884558337, 259.419348803734)","(35.8708886, -84.2746274, 259.37841796875)",47105060100.0,0.02192458927321595,47105060100.0,,2.0,191
"(35.8708886, -84.2746274, 259.37841796875)","(35.8708886, -84.2746274, 259.37841796875)",47105060100.0,0.0,47105060100.0,,2.0,56
"(35.8708886, -84.2746274, 259.37841796875)","(35.87126716942858, -84.27043381914285, 248.31760373068525)",47105060100.0,0.4569159532764956,47105060100.0,,2.0,180
"(35.87126716942858, -84.27043381914285, 248.31760373068525)","(35.8713713, -84.2652545, 236.392200605088)",47105060100.0,0.5579451583378814,47105060100.0,,2.0,191
"(35.8690968, -84.256051, 227.38947574323)","(35.870979341964386, -84.25140285463797, 235.88886744845013)",47105060301.0,0.5369870872803789,47105060301.0,,2.0,305
"(35.87692732491506, -84.23989774484711, 242.29439399002032)","(35.878864, -84.2359588, 237.706678195694)",47093005810.0,0.537262790629128,47093005810.0,,4.0,180
"(35.878864, -84.2359588, 237.706678195694)","(35.878864, -84.2359588, 237.706678195694)",47093005810.0,0.0,47093005810.0,,4.0,227
"(35.878864, -84.2359588, 237.706678195694)","(35.878864, -84.2359588, 237.706678195694)",47093005810.0,0.0,47093005810.0,,4.0,56
"(35.878864, -84.2359588, 237.706678195694)","(35.88053900724499, -84.23238362464251, 244.60451905680387)",47093005810.0,0.4956899176513351,47093005810.0,,4.0,487
"(35.88053900724499, -84.23238362464251, 244.60451905680387)","(35.8861171, -84.2200398, 270.75912659701)",47093005810.0,1.2755684163944259,47093005810.0,,4.0,227
"(35.8861171, -84.2200398, 270.75912659701)","(35.8861171, -84.2200398, 270.75912659701)",47093005810.0,0.0,47093005810.0,,4.0,214
