start_gps,end_gps,start_census_tract_id,association_length,end_census_tract_id,population_density,rucc,associated_pci
"(34.90324998056544, -100.78915572200476, 0.0)","(34.92039403872519, -100.83831799963922, 0.0)",48129950300.0,9.547765758811996,48129950300.0,1.54,8.0,300
"(34.92039403872519, -100.83831799963922, 0.0)","(34.92875980879936, -100.86230767041492, 0.0)",48129950300.0,2.3803642135711667,48129950300.0,1.54,8.0,354
"(34.92875980879936, -100.86230767041492, 0.0)","(34.8950475, -100.7656343, 0.0)",48129950300.0,13.772421978218382,48129950300.0,1.54,8.0,429
"(34.8950475, -100.7656343, 0.0)","(34.9002421, -100.7723312, 0.0)",48129950300.0,0.8407005443315156,48129950300.0,1.54,8.0,300
"(34.9002421, -100.7723312, 0.0)","(34.905083683820585, -100.78330393896675, 0.0)",48129950300.0,1.6300387645724705,48129950300.0,1.54,8.0,470
"(34.905083683820585, -100.78330393896675, 0.0)","(34.90892157443299, -100.79351959814431, 0.0)",48129950300.0,1.031147464150526,48129950300.0,1.54,8.0,313
"(34.90892157443299, -100.79351959814431, 0.0)","(34.90248500715499, -100.780239797155, 0.0)",48129950300.0,1.5562941085191224,48129950300.0,1.54,8.0,37
"(34.90248500715499, -100.780239797155, 0.0)","(34.909159, -100.7945402, 0.0)",48129950300.0,6.866083200994222,48129950300.0,1.54,8.0,250
"(34.909159, -100.7945402, 0.0)","(34.897800533909894, -100.77020234939664, 0.0)",48129950300.0,2.556488210954601,48129950300.0,1.54,8.0,37
"(34.897800533909894, -100.77020234939664, 0.0)","(34.901964583413466, -100.77912468221156, 0.0)",48129950300.0,4.192460123180352,48129950300.0,1.54,8.0,250
"(34.901964583413466, -100.77912468221156, 0.0)","(34.89405123322639, -100.76216870126328, 0.0)",48129950300.0,5.019654944470328,48129950300.0,1.54,8.0,37
"(34.89405123322639, -100.76216870126328, 0.0)","(34.88254423756529, -100.73612041751709, 0.0)",48129950300.0,2.702039641341403,48129950300.0,1.54,8.0,250
"(34.88254423756529, -100.73612041751709, 0.0)","(34.92540104405224, -100.85636779934708, 0.0)",48129950300.0,12.864009635244415,48129950300.0,1.54,8.0,61
"(34.92540104405224, -100.85636779934708, 0.0)","(34.89092572716543, -100.76034047517504, 0.0)",48129950300.0,14.933717256690382,48129950300.0,1.54,8.0,280
"(34.89092572716543, -100.76034047517504, 0.0)","(34.870488707994134, -100.69973295078842, 0.0)",48129950300.0,5.988085811663604,48129950300.0,1.54,8.0,61
"(34.870488707994134, -100.69973295078842, 0.0)","(34.8523547, -100.6463006, 748.133444692116)",48129950300.0,15.50252025138923,48129950300.0,1.54,8.0,468
"(34.8523547, -100.6463006, 748.133444692116)","(34.8356139, -100.6248001, 729.475732443463)",48129950300.0,4.115362591283154,48129950300.0,1.54,8.0,492
"(34.8356139, -100.6248001, 729.475732443463)","(34.8333283, -100.6212081, 741.236141205487)",48129950300.0,0.41524187085286873,48129950300.0,1.54,8.0,106
"(34.8333283, -100.6212081, 741.236141205487)","(34.827104086894586, -100.6110606262108, 734.5254739972268)",48129950300.0,1.821572455002916,48129950300.0,1.54,8.0,492
"(34.827104086894586, -100.6110606262108, 734.5254739972268)","(34.8155237, -100.5942012, 708.490790101658)",48129950300.0,3.1589402205688293,48129950300.0,1.54,8.0,445
"(34.8155237, -100.5942012, 708.490790101658)","(34.8100766, -100.588673, 705.134704794465)",48129950300.0,1.1734821331050738,48129950300.0,1.54,8.0,195
"(34.8100766, -100.588673, 705.134704794465)","(34.8070115, -100.5864698, 702.475150637487)",48129950300.0,0.3953531924493922,48129950300.0,1.54,8.0,379
"(34.8070115, -100.5864698, 702.475150637487)","(34.8037643, -100.5844772, 693.096992749687)",48129950300.0,0.4790464754271939,48129950300.0,1.54,8.0,21
"(34.8037643, -100.5844772, 693.096992749687)","(34.8037643, -100.5844772, 693.096992749687)",48129950300.0,0.0,48129950300.0,1.54,8.0,63
"(34.8037643, -100.5844772, 693.096992749687)","(34.7936257, -100.5806138, 676.436237163945)",48129950300.0,1.9577730974520828,48129950300.0,1.54,8.0,379
