"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Census Tract","04013812801","AZ","04013812801","=""04013812801""","3341.98","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013812802","AZ","04013812802","=""04013812802""","5992.20","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013812900","AZ","04013812900","=""04013812900""","4569.43","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813000","AZ","04013813000","=""04013813000""","2657.83","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813100","AZ","04013813100","=""04013813100""","4103.43","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813200","AZ","04013813200","=""04013813200""","4715.17","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813300","AZ","04013813300","=""04013813300""","3117.10","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813400","AZ","04013813400","=""04013813400""","2359.23","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813500","AZ","04013813500","=""04013813500""","2312.25","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813600","AZ","04013813600","=""04013813600""","2314.17","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813700","AZ","04013813700","=""04013813700""","2419.13","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813800","AZ","04013813800","=""04013813800""","2882.29","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013813900","AZ","04013813900","=""04013813900""","6169.55","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814000","AZ","04013814000","=""04013814000""","2780.88","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814100","AZ","04013814100","=""04013814100""","6216.66","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814200","AZ","04013814200","=""04013814200""","5427.20","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814300","AZ","04013814300","=""04013814300""","4511.94","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814400","AZ","04013814400","=""04013814400""","6142.59","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814500","AZ","04013814500","=""04013814500""","5043.51","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814600","AZ","04013814600","=""04013814600""","3005.09","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814700","AZ","04013814700","=""04013814700""","4407.50","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814801","AZ","04013814801","=""04013814801""","3682.14","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814802","AZ","04013814802","=""04013814802""","6487.95","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013814900","AZ","04013814900","=""04013814900""","2154.60","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815000","AZ","04013815000","=""04013815000""","4758.74","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815100","AZ","04013815100","=""04013815100""","5417.01","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815201","AZ","04013815201","=""04013815201""","5413.96","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815202","AZ","04013815202","=""04013815202""","6853.44","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815203","AZ","04013815203","=""04013815203""","8208.47","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815300","AZ","04013815300","=""04013815300""","2496.18","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815401","AZ","04013815401","=""04013815401""","1456.05","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815402","AZ","04013815402","=""04013815402""","4169.57","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815501","AZ","04013815501","=""04013815501""","3852.46","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815502","AZ","04013815502","=""04013815502""","4689.60","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815601","AZ","04013815601","=""04013815601""","1374.71","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815602","AZ","04013815602","=""04013815602""","6604.14","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815700","AZ","04013815700","=""04013815700""","6385.43","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815800","AZ","04013815800","=""04013815800""","6235.06","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815901","AZ","04013815901","=""04013815901""","2141.77","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013815902","AZ","04013815902","=""04013815902""","3018.70","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816001","AZ","04013816001","=""04013816001""","2499.23","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816002","AZ","04013816002","=""04013816002""","2849.44","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816003","AZ","04013816003","=""04013816003""","1544.84","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816004","AZ","04013816004","=""04013816004""","4562.92","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816005","AZ","04013816005","=""04013816005""","1725.96","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816100","AZ","04013816100","=""04013816100""","6560.73","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816200","AZ","04013816200","=""04013816200""","6067.67","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816301","AZ","04013816301","=""04013816301""","2558.62","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816302","AZ","04013816302","=""04013816302""","4253.05","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816401","AZ","04013816401","=""04013816401""","4161.15","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816402","AZ","04013816402","=""04013816402""","2493.84","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816501","AZ","04013816501","=""04013816501""","2882.00","2019-2023","2022","Census","Arizona (State)"
