GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,rpopden,TimeFrame,GeoVintage,Source,Location
Census Tract,35031943500,NM,35031943500,"=""35031943500""",5.67,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943601,NM,35031943601,"=""35031943601""",25.1,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943602,NM,35031943602,"=""35031943602""",12.74,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943701,NM,35031943701,"=""35031943701""",10.83,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943702,NM,35031943702,"=""35031943702""",4.49,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943801,NM,35031943801,"=""35031943801""",98.64,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943802,NM,35031943802,"=""35031943802""",7.02,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943803,NM,35031943803,"=""35031943803""",14.08,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943903,NM,35031943903,"=""35031943903""",23.76,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943904,NM,35031943904,"=""35031943904""",24.13,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943905,NM,35031943905,"=""35031943905""",13.45,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943906,NM,35031943906,"=""35031943906""",47.85,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031943907,NM,35031943907,"=""35031943907""",8.86,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031944000,NM,35031944000,"=""35031944000""",1.26,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945201,NM,35031945201,"=""35031945201""",215.64,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945202,NM,35031945202,"=""35031945202""",202.77,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945300,NM,35031945300,"=""35031945300""",169.68,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945400,NM,35031945400,"=""35031945400""",2719.85,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945501,NM,35031945501,"=""35031945501""",216.94,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945502,NM,35031945502,"=""35031945502""",1180.24,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945503,NM,35031945503,"=""35031945503""",3091.04,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945601,NM,35031945601,"=""35031945601""",540.25,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945602,NM,35031945602,"=""35031945602""",4034.11,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945701,NM,35031945701,"=""35031945701""",10.62,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031945702,NM,35031945702,"=""35031945702""",7.14,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031946001,NM,35031946001,"=""35031946001""",49.84,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031946002,NM,35031946002,"=""35031946002""",30.19,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031946003,NM,35031946003,"=""35031946003""",6.18,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031973100,NM,35031973100,"=""35031973100""",4.64,2019-2023,2022,Census,New Mexico (State)
Census Tract,35031980000,NM,35031980000,"=""35031980000""",0,2019-2023,2022,Census,New Mexico (State)
Census Tract,35033955201,NM,35033955201,"=""35033955201""",6.31,2019-2023,2022,Census,New Mexico (State)
Census Tract,35033955202,NM,35033955202,"=""35033955202""",1.37,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000100,NM,35035000100,"=""35035000100""",2379.49,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000200,NM,35035000200,"=""35035000200""",3840,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000303,NM,35035000303,"=""35035000303""",3809.88,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000304,NM,35035000304,"=""35035000304""",714.66,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000305,NM,35035000305,"=""35035000305""",4028.45,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000306,NM,35035000306,"=""35035000306""",1935.2,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000401,NM,35035000401,"=""35035000401""",2855.13,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000403,NM,35035000403,"=""35035000403""",703.45,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000404,NM,35035000404,"=""35035000404""",507.35,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000501,NM,35035000501,"=""35035000501""",479.16,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000502,NM,35035000502,"=""35035000502""",53.29,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000601,NM,35035000601,"=""35035000601""",1.13,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000602,NM,35035000602,"=""35035000602""",13.18,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000603,NM,35035000603,"=""35035000603""",90.26,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000604,NM,35035000604,"=""35035000604""",3145.22,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000701,NM,35035000701,"=""35035000701""",4.68,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000702,NM,35035000702,"=""35035000702""",18.31,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000901,NM,35035000901,"=""35035000901""",16.98,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000903,NM,35035000903,"=""35035000903""",349.31,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035000904,NM,35035000904,"=""35035000904""",1.34,2019-2023,2022,Census,New Mexico (State)
Census Tract,35035940000,NM,35035940000,"=""35035940000""",4.98,2019-2023,2022,Census,New Mexico (State)
Census Tract,35037958601,NM,35037958601,"=""35037958601""",356.56,2019-2023,2022,Census,New Mexico (State)
Census Tract,35037958602,NM,35037958602,"=""35037958602""",156.07,2019-2023,2022,Census,New Mexico (State)
Census Tract,35037958900,NM,35037958900,"=""35037958900""",1,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000100,NM,35039000100,"=""35039000100""",25,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000200,NM,35039000200,"=""35039000200""",24.42,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000301,NM,35039000301,"=""35039000301""",30.72,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000302,NM,35039000302,"=""35039000302""",169.4,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000401,NM,35039000401,"=""35039000401""",2.77,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000402,NM,35039000402,"=""35039000402""",2.58,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039000500,NM,35039000500,"=""35039000500""",2.07,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039940700,NM,35039940700,"=""35039940700""",1197.83,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039940800,NM,35039940800,"=""35039940800""",98.2,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039941000,NM,35039941000,"=""35039941000""",2.21,2019-2023,2022,Census,New Mexico (State)
Census Tract,35039944100,NM,35039944100,"=""35039944100""",234.17,2019-2023,2022,Census,New Mexico (State)
Census Tract,35041000100,NM,35041000100,"=""35041000100""",1716.49,2019-2023,2022,Census,New Mexico (State)
Census Tract,35041000200,NM,35041000200,"=""35041000200""",1224.96,2019-2023,2022,Census,New Mexico (State)
Census Tract,35041000300,NM,35041000300,"=""35041000300""",1541.57,2019-2023,2022,Census,New Mexico (State)
Census Tract,35041000401,NM,35041000401,"=""35041000401""",3.21,2019-2023,2022,Census,New Mexico (State)
Census Tract,35041000402,NM,35041000402,"=""35041000402""",2.33,2019-2023,2022,Census,New Mexico (State)
