technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-88,2147483647,-88,-13,-57,2147483647,52,5330,261,13,121059600,33028,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",310,410,1,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-15,-69,2147483647,43,5330,14,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-17,-69,2147483647,43,5330,263,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-17,-69,2147483647,43,5330,263,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-15,-69,2147483647,43,5330,14,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-88,2147483647,-88,-13,-57,2147483647,52,5330,261,13,121059600,33028,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",310,410,1,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-98,2147483647,-98,-20,-67,2147483647,42,5330,338,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247048697,3587.301920506,2024-08-21 09:30:48.697000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-17,-69,2147483647,43,5330,263,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247049696,3588.301134464,2024-08-21 09:30:49.696000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-15,-69,2147483647,43,5330,14,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247049696,3588.301134464,2024-08-21 09:30:49.696000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-98,2147483647,-98,-20,-67,2147483647,42,5330,338,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247049696,3588.301134464,2024-08-21 09:30:49.696000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-88,2147483647,-88,-13,-57,2147483647,52,5330,261,13,121059600,33028,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",310,410,1,1724247049696,3588.301134464,2024-08-21 09:30:49.696000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-98,2147483647,-98,-20,-67,2147483647,42,5330,338,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247049696,3588.301134464,2024-08-21 09:30:49.696000,-107.5481541,36.2302969,2132.12719673743
4G_LTE,-97,2147483647,-97,-15,-69,2147483647,43,5330,14,13,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724247049696,3588.301134464,2024-08-21 09:30:49.696000,-107.5481541,36.2302969,2132.12719673743
