technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,875,249,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,24,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-115,2147483647,-115,-18,-85,2147483647,25,875,73,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,875,249,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-115,2147483647,-115,-18,-85,2147483647,25,875,73,212,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,24,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,485,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-108,2147483647,-108,-14,-77,2147483647,32,875,484,212,123578889,33028,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-117,2147483647,-117,-19,-85,2147483647,23,875,485,212,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213055954,27338.655371498,2024-08-21 00:04:15.954000,-109.55091,36.9389231,1561.83764711999
4G_LTE,-115,2147483647,-115,-19,-87,2147483647,25,875,24,213,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724213056959,27339.65987306,2024-08-21 00:04:16.959000,-109.55091,36.9389231,1561.83764711999
