technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-93,2147483647,-93,-20,-63,2147483647,47,67086,434,4,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-79,2147483647,-79,-13,-51,2147483647,61,67086,24,4,133451031,27192,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-101,2147483647,-101,-20,-71,2147483647,39,5330,448,4,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,5330,68,4,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-95,2147483647,-95,-11,-71,2147483647,45,5330,96,4,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,5330,68,4,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-100,2147483647,-100,-18,-71,2147483647,40,5330,463,4,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-79,2147483647,-79,-13,-51,2147483647,61,67086,24,4,133451031,27192,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-90,2147483647,-90,-15,-63,2147483647,50,9820,104,4,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-94,2147483647,-94,-18,-67,2147483647,46,9820,195,4,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-101,2147483647,-101,-20,-71,2147483647,39,5330,448,4,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-95,2147483647,-95,-11,-71,2147483647,45,5330,96,4,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-94,2147483647,-94,-18,-67,2147483647,46,9820,195,4,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-100,2147483647,-100,-18,-71,2147483647,40,5330,463,4,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-93,2147483647,-93,-20,-63,2147483647,47,67086,434,4,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724420488960,1170.89341221,2024-08-23 09:41:28.960000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-79,2147483647,-79,-13,-51,2147483647,61,67086,24,4,133451031,27192,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-100,2147483647,-100,-18,-71,2147483647,40,5330,463,4,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,5330,68,4,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-95,2147483647,-95,-11,-71,2147483647,45,5330,96,4,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-101,2147483647,-101,-20,-71,2147483647,39,5330,448,4,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-94,2147483647,-94,-18,-67,2147483647,46,9820,195,4,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-90,2147483647,-90,-15,-63,2147483647,50,9820,104,4,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-93,2147483647,-93,-20,-63,2147483647,47,67086,434,4,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
4G_LTE,-79,2147483647,-79,-13,-51,2147483647,61,67086,24,4,133451031,27192,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724420489964,1171.897120438,2024-08-23 09:41:29.964000,-96.6448671,32.8531503,138.447428546784
