technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-103,2147483647,-103,-11,-85,2147483647,37,5330,346,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724693680786,18744.443403319,2024-08-26 13:34:40.786000,-82.4975793,35.5665296,606.8970211481075,campaign_9,35.5665296,-82.4975793,606.8970211481075
4G_LTE,-122,2147483647,-122,-14,-101,2147483647,18,9820,346,8,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,1,1724693680786,18744.443403319,2024-08-26 13:34:40.786000,-82.4975793,35.5665296,606.8970211481075,campaign_9,35.5665296,-82.4975793,606.8970211481075
4G_LTE,-128,2147483647,-128,-18,-101,2147483647,12,9820,396,8,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724693680786,18744.443403319,2024-08-26 13:34:40.786000,-82.4975793,35.5665296,606.8970211481075,campaign_9,35.5665296,-82.4975793,606.8970211481075
4G_LTE,-109,10,-109,-10,-81,2147483647,31,67086,346,8,22766004,9865,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724693681785,18745.442562068,2024-08-26 13:34:41.785000,-82.49747494926024,35.5666045280382,607.5217569574602,campaign_9,35.5666045280382,-82.49747494926024,607.5217569574602
4G_LTE,-108,2147483647,-108,-13,-89,2147483647,32,875,346,8,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724693681785,18745.442562068,2024-08-26 13:34:41.785000,-82.49747494926024,35.5666045280382,607.5217569574602,campaign_9,35.5666045280382,-82.49747494926024,607.5217569574602
4G_LTE,-103,2147483647,-103,-11,-85,2147483647,37,5330,346,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724693681785,18745.442562068,2024-08-26 13:34:41.785000,-82.49747494926024,35.5666045280382,607.5217569574602,campaign_9,35.5666045280382,-82.49747494926024,607.5217569574602
4G_LTE,-122,2147483647,-122,-14,-101,2147483647,18,9820,346,8,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,1,1724693681785,18745.442562068,2024-08-26 13:34:41.785000,-82.49747494926024,35.5666045280382,607.5217569574602,campaign_9,35.5666045280382,-82.49747494926024,607.5217569574602
4G_LTE,-128,2147483647,-128,-18,-101,2147483647,12,9820,396,8,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724693681785,18745.442562068,2024-08-26 13:34:41.785000,-82.49747494926024,35.5666045280382,607.5217569574602,campaign_9,35.5666045280382,-82.49747494926024,607.5217569574602
4G_LTE,-109,10,-109,-10,-81,2147483647,31,67086,346,8,22766004,9865,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724693682787,18746.443847224,2024-08-26 13:34:42.787000,-82.49737028515489,35.56667968108552,608.1483688503245,campaign_9,35.56667968108552,-82.49737028515489,608.1483688503245
4G_LTE,-108,2147483647,-108,-13,-89,2147483647,32,875,346,8,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724693682787,18746.443847224,2024-08-26 13:34:42.787000,-82.49737028515489,35.56667968108552,608.1483688503245,campaign_9,35.56667968108552,-82.49737028515489,608.1483688503245
4G_LTE,-103,2147483647,-103,-11,-85,2147483647,37,5330,346,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724693682787,18746.443847224,2024-08-26 13:34:42.787000,-82.49737028515489,35.56667968108552,608.1483688503245,campaign_9,35.56667968108552,-82.49737028515489,608.1483688503245
4G_LTE,-122,2147483647,-122,-14,-101,2147483647,18,9820,346,8,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,1,1724693682787,18746.443847224,2024-08-26 13:34:42.787000,-82.49737028515489,35.56667968108552,608.1483688503245,campaign_9,35.56667968108552,-82.49737028515489,608.1483688503245
4G_LTE,-128,2147483647,-128,-18,-101,2147483647,12,9820,396,8,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724693682787,18746.443847224,2024-08-26 13:34:42.787000,-82.49737028515489,35.56667968108552,608.1483688503245,campaign_9,35.56667968108552,-82.49737028515489,608.1483688503245
4G_LTE,-110,12,-110,-11,-83,2147483647,30,67086,346,9,22766004,9865,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724693683791,18747.44835837,2024-08-26 13:34:43.791000,-82.49726541213916,35.56675498413892,608.7762314655298,campaign_9,35.56675498413892,-82.49726541213916,608.7762314655298
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,67086,359,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693683791,18747.44835837,2024-08-26 13:34:43.791000,-82.49726541213916,35.56675498413892,608.7762314655298,campaign_9,35.56675498413892,-82.49726541213916,608.7762314655298
4G_LTE,-120,2147483647,-120,-20,-87,2147483647,20,67086,454,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693683791,18747.44835837,2024-08-26 13:34:43.791000,-82.49726541213916,35.56675498413892,608.7762314655298,campaign_9,35.56675498413892,-82.49726541213916,608.7762314655298
4G_LTE,-108,2147483647,-108,-11,-87,2147483647,32,875,346,9,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724693683791,18747.44835837,2024-08-26 13:34:43.791000,-82.49726541213916,35.56675498413892,608.7762314655298,campaign_9,35.56675498413892,-82.49726541213916,608.7762314655298
4G_LTE,-97,2147483647,-97,-10,-63,2147483647,43,5330,346,9,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724693683791,18747.44835837,2024-08-26 13:34:43.791000,-82.49726541213916,35.56675498413892,608.7762314655298,campaign_9,35.56675498413892,-82.49726541213916,608.7762314655298
4G_LTE,-110,12,-110,-11,-83,2147483647,30,67086,346,9,22766004,9865,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724693684794,18748.452137328,2024-08-26 13:34:44.794000,-82.49716064357861,35.56683021218928,609.4034687195646,campaign_9,35.56683021218928,-82.49716064357861,609.4034687195646
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,67086,359,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693684794,18748.452137328,2024-08-26 13:34:44.794000,-82.49716064357861,35.56683021218928,609.4034687195646,campaign_9,35.56683021218928,-82.49716064357861,609.4034687195646
4G_LTE,-120,2147483647,-120,-20,-87,2147483647,20,67086,454,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693684794,18748.452137328,2024-08-26 13:34:44.794000,-82.49716064357861,35.56683021218928,609.4034687195646,campaign_9,35.56683021218928,-82.49716064357861,609.4034687195646
4G_LTE,-108,2147483647,-108,-11,-87,2147483647,32,875,346,9,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724693684794,18748.452137328,2024-08-26 13:34:44.794000,-82.49716064357861,35.56683021218928,609.4034687195646,campaign_9,35.56683021218928,-82.49716064357861,609.4034687195646
4G_LTE,-97,2147483647,-97,-10,-63,2147483647,43,5330,346,9,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724693684794,18748.452137328,2024-08-26 13:34:44.794000,-82.49716064357861,35.56683021218928,609.4034687195646,campaign_9,35.56683021218928,-82.49716064357861,609.4034687195646
4G_LTE,-110,11,-110,-13,-79,2147483647,30,67086,346,9,22766004,9865,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-118,2147483647,-118,-20,-87,2147483647,22,67086,359,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-121,2147483647,-121,-17,-91,2147483647,19,67086,454,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-119,2147483647,-119,-17,-93,2147483647,21,67086,235,9,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-106,2147483647,-106,-11,-85,2147483647,34,875,346,9,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-101,2147483647,-101,-12,-77,2147483647,39,5330,346,9,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-111,2147483647,-111,-17,-83,2147483647,29,5330,359,9,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-105,2147483647,-105,-17,-77,2147483647,35,5330,454,9,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724693685795,18749.452418733,2024-08-26 13:34:45.795000,-82.49705608392847,35.56690529023356,610.0294552512584,campaign_9,35.56690529023356,-82.49705608392847,610.0294552512584
4G_LTE,-110,11,-110,-13,-79,2147483647,30,67086,346,9,22766004,9865,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724693686797,18750.453785973,2024-08-26 13:34:46.797000,-82.49695141982312,35.566980443280876,610.6560671441226,campaign_9,35.566980443280876,-82.49695141982312,610.6560671441226
