technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-128,2147483647,-128,-20,-87,2147483647,12,66986,102,2147483647,169470393,35653,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-128,2147483647,-128,-19,-99,2147483647,12,66986,28,2147483647,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-108,2147483647,-108,-11,-79,2147483647,32,5110,136,2147483647,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-113,2147483647,-113,-16,-87,2147483647,27,5110,30,2147483647,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-117,2147483647,-117,-19,-87,2147483647,23,5110,207,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-117,2147483647,-117,-20,-87,2147483647,23,5110,174,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-121,2147483647,-121,-18,-95,2147483647,19,800,459,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-119,2147483647,-119,-15,-95,2147483647,21,800,84,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951035702,1.034197292,2024-08-17 23:17:15.702000,,,,campaign_1,,,
4G_LTE,-121,2147483647,-121,-13,-91,2147483647,19,66986,102,6,169470393,35653,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1723951036706,2.03835625,2024-08-17 23:17:16.706000,-121.9479565,37.3931215,-22.39999961853028,campaign_1,37.3931215,-121.9479565,-22.39999961853028
4G_LTE,-117,2147483647,-117,-10,-97,2147483647,23,66661,326,6,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723951036706,2.03835625,2024-08-17 23:17:16.706000,-121.9479565,37.3931215,-22.39999961853028,campaign_1,37.3931215,-121.9479565,-22.39999961853028
4G_LTE,-125,2147483647,-125,-14,-97,2147483647,15,66661,487,6,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723951036706,2.03835625,2024-08-17 23:17:16.706000,-121.9479565,37.3931215,-22.39999961853028,campaign_1,37.3931215,-121.9479565,-22.39999961853028
4G_LTE,-120,2147483647,-120,-15,-95,2147483647,20,5330,147,6,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951036706,2.03835625,2024-08-17 23:17:16.706000,-121.9479565,37.3931215,-22.39999961853028,campaign_1,37.3931215,-121.9479565,-22.39999961853028
4G_LTE,-121,2147483647,-121,-17,-95,2147483647,19,800,84,6,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951036706,2.03835625,2024-08-17 23:17:16.706000,-121.9479565,37.3931215,-22.39999961853028,campaign_1,37.3931215,-121.9479565,-22.39999961853028
4G_LTE,-121,2147483647,-121,-17,-95,2147483647,19,800,459,6,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951036706,2.03835625,2024-08-17 23:17:16.706000,-121.9479565,37.3931215,-22.39999961853028,campaign_1,37.3931215,-121.9479565,-22.39999961853028
