technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-119,2147483647,-119,-13,-97,2147483647,21,5110,40,88,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724261597406,18165.638645285,2024-08-21 13:33:17.406000,-104.1530649,35.0729171,1368.6674372358657,campaign_6,35.0729171,-104.1530649,1368.6674372358657
4G_LTE,-129,2147483647,-129,-16,-87,2147483647,11,1100,287,88,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724261597406,18165.638645285,2024-08-21 13:33:17.406000,-104.1530649,35.0729171,1368.6674372358657,campaign_6,35.0729171,-104.1530649,1368.6674372358657
4G_LTE,-121,2147483647,-121,-14,-97,2147483647,19,5110,339,88,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724261598409,18166.639795493,2024-08-21 13:33:18.409000,-104.15279233547506,35.07298072061392,1368.1667280830945,campaign_6,35.07298072061392,-104.15279233547506,1368.1667280830945
4G_LTE,-122,2147483647,-122,-16,-97,2147483647,18,5110,39,88,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724261598409,18166.639795493,2024-08-21 13:33:18.409000,-104.15279233547506,35.07298072061392,1368.1667280830945,campaign_6,35.07298072061392,-104.15279233547506,1368.1667280830945
4G_LTE,-120,6,-120,-13,-87,2147483647,20,5110,287,88,120768016,27909,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724261598409,18166.639795493,2024-08-21 13:33:18.409000,-104.15279233547506,35.07298072061392,1368.1667280830945,campaign_6,35.07298072061392,-104.15279233547506,1368.1667280830945
4G_LTE,-119,2147483647,-119,-13,-97,2147483647,21,5110,40,88,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724261598409,18166.639795493,2024-08-21 13:33:18.409000,-104.15279233547506,35.07298072061392,1368.1667280830945,campaign_6,35.07298072061392,-104.15279233547506,1368.1667280830945
4G_LTE,-129,2147483647,-129,-16,-87,2147483647,11,1100,287,88,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724261598409,18166.639795493,2024-08-21 13:33:18.409000,-104.15279233547506,35.07298072061392,1368.1667280830945,campaign_6,35.07298072061392,-104.15279233547506,1368.1667280830945
4G_LTE,-123,2147483647,-123,-16,-95,2147483647,17,5110,339,89,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724261599409,18167.640498306,2024-08-21 13:33:19.409000,-104.15252058619795,35.073044150936866,1367.6675165648783,campaign_6,35.073044150936866,-104.15252058619795,1367.6675165648783
4G_LTE,-125,2147483647,-125,-18,-97,2147483647,15,5110,39,89,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724261599409,18167.640498306,2024-08-21 13:33:19.409000,-104.15252058619795,35.073044150936866,1367.6675165648783,campaign_6,35.073044150936866,-104.15252058619795,1367.6675165648783
4G_LTE,-119,5,-119,-12,-89,2147483647,21,5110,287,89,120768016,27909,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724261599409,18167.640498306,2024-08-21 13:33:19.409000,-104.15252058619795,35.073044150936866,1367.6675165648783,campaign_6,35.073044150936866,-104.15252058619795,1367.6675165648783
