technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-84,2147483647,-84,-13,-63,2147483647,56,5330,436,4,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724350890381,17369.036030822,2024-08-22 14:21:30.381000,-97.58746727977262,33.21762134301279,280.19000609124225,campaign_7,33.21762134301279,-97.58746727977262,280.19000609124225
4G_LTE,-88,2147483647,-88,-17,-57,2147483647,52,1000,153,4,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724350890381,17369.036030822,2024-08-22 14:21:30.381000,-97.58746727977262,33.21762134301279,280.19000609124225,campaign_7,33.21762134301279,-97.58746727977262,280.19000609124225
4G_LTE,-88,2147483647,-88,-17,-57,2147483647,52,1000,155,4,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724350890381,17369.036030822,2024-08-22 14:21:30.381000,-97.58746727977262,33.21762134301279,280.19000609124225,campaign_7,33.21762134301279,-97.58746727977262,280.19000609124225
4G_LTE,-111,2147483647,-111,-19,-81,2147483647,29,9820,247,4,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724350890381,17369.036030822,2024-08-22 14:21:30.381000,-97.58746727977262,33.21762134301279,280.19000609124225,campaign_7,33.21762134301279,-97.58746727977262,280.19000609124225
4G_LTE,-107,2147483647,-107,-15,-81,2147483647,33,9820,98,4,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724350890381,17369.036030822,2024-08-22 14:21:30.381000,-97.58746727977262,33.21762134301279,280.19000609124225,campaign_7,33.21762134301279,-97.58746727977262,280.19000609124225
4G_LTE,-113,2147483647,-113,-19,-81,2147483647,27,9820,191,4,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724350890381,17369.036030822,2024-08-22 14:21:30.381000,-97.58746727977262,33.21762134301279,280.19000609124225,campaign_7,33.21762134301279,-97.58746727977262,280.19000609124225
4G_LTE,-94,2147483647,-94,-18,-65,2147483647,46,67086,60,4,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724350891384,17370.038707071,2024-08-22 14:21:31.384000,-97.58670678626244,33.216715032022734,278.74634498238214,campaign_7,33.216715032022734,-97.58670678626244,278.74634498238214
4G_LTE,-87,3,-87,-9,-59,2147483647,53,67086,146,4,133997847,28170,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724350891384,17370.038707071,2024-08-22 14:21:31.384000,-97.58670678626244,33.216715032022734,278.74634498238214,campaign_7,33.216715032022734,-97.58670678626244,278.74634498238214
4G_LTE,-89,2147483647,-89,-17,-63,2147483647,51,5330,300,4,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724350891384,17370.038707071,2024-08-22 14:21:31.384000,-97.58670678626244,33.216715032022734,278.74634498238214,campaign_7,33.216715032022734,-97.58670678626244,278.74634498238214
4G_LTE,-84,2147483647,-84,-13,-63,2147483647,56,5330,436,4,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724350891384,17370.038707071,2024-08-22 14:21:31.384000,-97.58670678626244,33.216715032022734,278.74634498238214,campaign_7,33.216715032022734,-97.58670678626244,278.74634498238214
