technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-112,2147483647,-112,-18,-85,2147483647,28,9820,49,6,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-116,2147483647,-116,-16,-87,2147483647,24,9820,107,6,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-110,2147483647,-110,-16,-85,2147483647,30,9820,373,6,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-107,2147483647,-107,-15,-81,2147483647,33,67086,351,6,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-114,2147483647,-114,-20,-83,2147483647,26,67086,362,6,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-109,2147483647,-109,-20,-79,2147483647,31,67086,404,6,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-104,2147483647,-104,-13,-79,2147483647,36,67086,54,6,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724426186352,6866.068491027,2024-08-23 11:16:26.352000,-96.24745235143664,32.99446783155911,138.60826540808034,campaign_8,32.99446783155911,-96.24745235143664,138.60826540808034
4G_LTE,-83,2,-83,-12,-51,2147483647,57,5330,231,6,134806487,26884,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",310,410,1,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-99,2147483647,-99,-20,-69,2147483647,41,5330,173,6,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-101,2147483647,-101,-15,-75,2147483647,39,1000,320,6,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-107,2147483647,-107,-20,-75,2147483647,33,1000,328,6,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-104,2147483647,-104,-18,-75,2147483647,36,1000,274,6,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-105,2147483647,-105,-16,-75,2147483647,35,1000,36,6,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-110,2147483647,-110,-16,-85,2147483647,30,9820,450,6,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
4G_LTE,-112,2147483647,-112,-18,-85,2147483647,28,9820,49,6,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724426187366,6867.082203995,2024-08-23 11:16:27.366000,-96.2472495,32.994594,138.4535343336783,campaign_8,32.994594,-96.2472495,138.4535343336783
