technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-71,2147483647,-71,-10,-51,2147483647,69,850,75,1,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450843906,31523.622620162,2024-08-23 18:07:23.906000,-89.8097663,35.187166,66.51157197089537,campaign_8,35.187166,-89.8097663,66.51157197089537
4G_LTE,-69,12,-69,-11,-51,2147483647,71,5110,6,2,43279119,8711,4,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724450844911,31524.627943756,2024-08-23 18:07:24.911000,-89.80941748003053,35.18732657883482,66.53828077068992,campaign_8,35.18732657883482,-89.80941748003053,66.53828077068992
4G_LTE,-70,2147483647,-70,-10,-51,2147483647,70,67086,186,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450844911,31524.627943756,2024-08-23 18:07:24.911000,-89.80941748003053,35.18732657883482,66.53828077068992,campaign_8,35.18732657883482,-89.80941748003053,66.53828077068992
4G_LTE,-75,2147483647,-75,-19,-51,2147483647,65,67086,53,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450844911,31524.627943756,2024-08-23 18:07:24.911000,-89.80941748003053,35.18732657883482,66.53828077068992,campaign_8,35.18732657883482,-89.80941748003053,66.53828077068992
4G_LTE,-72,2147483647,-72,-9,-55,2147483647,68,66486,186,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450844911,31524.627943756,2024-08-23 18:07:24.911000,-89.80941748003053,35.18732657883482,66.53828077068992,campaign_8,35.18732657883482,-89.80941748003053,66.53828077068992
4G_LTE,-65,2147483647,-65,-10,-51,2147483647,75,850,75,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450844911,31524.627943756,2024-08-23 18:07:24.911000,-89.80941748003053,35.18732657883482,66.53828077068992,campaign_8,35.18732657883482,-89.80941748003053,66.53828077068992
4G_LTE,-69,12,-69,-11,-51,2147483647,71,5110,6,2,43279119,8711,4,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724450845909,31525.62542886,2024-08-23 18:07:25.909000,-89.80907108965289,35.1874860392101,66.56480353904311,campaign_8,35.1874860392101,-89.80907108965289,66.56480353904311
4G_LTE,-70,2147483647,-70,-10,-51,2147483647,70,67086,186,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450845909,31525.62542886,2024-08-23 18:07:25.909000,-89.80907108965289,35.1874860392101,66.56480353904311,campaign_8,35.1874860392101,-89.80907108965289,66.56480353904311
4G_LTE,-75,2147483647,-75,-19,-51,2147483647,65,67086,53,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450845909,31525.62542886,2024-08-23 18:07:25.909000,-89.80907108965289,35.1874860392101,66.56480353904311,campaign_8,35.1874860392101,-89.80907108965289,66.56480353904311
4G_LTE,-72,2147483647,-72,-9,-55,2147483647,68,66486,186,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724450845909,31525.62542886,2024-08-23 18:07:25.909000,-89.80907108965289,35.1874860392101,66.56480353904311,campaign_8,35.1874860392101,-89.80907108965289,66.56480353904311
4G_LTE,-65,2147483647,-65,-10,-51,2147483647,75,850,75,2,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724450845909,31525.62542886,2024-08-23 18:07:25.909000,-89.80907108965289,35.1874860392101,66.56480353904311,campaign_8,35.1874860392101,-89.80907108965289,66.56480353904311
