technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-111,2147483647,-111,-20,-75,2147483647,29,1100,75,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724258148984,14717.215324986,2024-08-21 12:35:48.984000,-105.4555422,34.9991733,1936.4707727165032,campaign_6,34.9991733,-105.4555422,1936.4707727165032
4G_LTE,-89,2147483647,-89,-8,-71,2147483647,51,5330,86,18,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724258148984,14717.215324986,2024-08-21 12:35:48.984000,-105.4555422,34.9991733,1936.4707727165032,campaign_6,34.9991733,-105.4555422,1936.4707727165032
4G_LTE,-89,2147483647,-89,-7,-73,2147483647,51,66486,370,18,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258148984,14717.215324986,2024-08-21 12:35:48.984000,-105.4555422,34.9991733,1936.4707727165032,campaign_6,34.9991733,-105.4555422,1936.4707727165032
4G_LTE,-90,2147483647,-90,-9,-73,2147483647,50,66736,409,18,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258148984,14717.215324986,2024-08-21 12:35:48.984000,-105.4555422,34.9991733,1936.4707727165032,campaign_6,34.9991733,-105.4555422,1936.4707727165032
4G_LTE,-91,21,-91,-13,-55,2147483647,49,1100,77,19,120785673,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724258149985,14718.21702759,2024-08-21 12:35:49.985000,-105.45526429009699,34.999162377429855,1936.402608175093,campaign_6,34.999162377429855,-105.45526429009699,1936.402608175093
4G_LTE,-100,2147483647,-100,-19,-69,2147483647,40,1100,75,19,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724258149985,14718.21702759,2024-08-21 12:35:49.985000,-105.45526429009699,34.999162377429855,1936.402608175093,campaign_6,34.999162377429855,-105.45526429009699,1936.402608175093
4G_LTE,-87,2147483647,-87,-12,-63,2147483647,53,5330,86,19,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724258149985,14718.21702759,2024-08-21 12:35:49.985000,-105.45526429009699,34.999162377429855,1936.402608175093,campaign_6,34.999162377429855,-105.45526429009699,1936.402608175093
4G_LTE,-89,2147483647,-89,-9,-71,2147483647,51,66486,370,19,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258149985,14718.21702759,2024-08-21 12:35:49.985000,-105.45526429009699,34.999162377429855,1936.402608175093,campaign_6,34.999162377429855,-105.45526429009699,1936.402608175093
4G_LTE,-89,2147483647,-89,-8,-71,2147483647,51,66736,409,19,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258149985,14718.21702759,2024-08-21 12:35:49.985000,-105.45526429009699,34.999162377429855,1936.402608175093,campaign_6,34.999162377429855,-105.45526429009699,1936.402608175093
4G_LTE,-93,23,-93,-12,-61,2147483647,47,1100,77,20,120785673,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724258150987,14719.219468058,2024-08-21 12:35:50.987000,-105.4549861025617,34.99915144394805,1936.334375537238,campaign_6,34.99915144394805,-105.4549861025617,1936.334375537238
4G_LTE,-113,2147483647,-113,-20,-79,2147483647,27,1100,75,20,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724258150987,14719.219468058,2024-08-21 12:35:50.987000,-105.4549861025617,34.99915144394805,1936.334375537238,campaign_6,34.99915144394805,-105.4549861025617,1936.334375537238
4G_LTE,-89,2147483647,-89,-7,-75,2147483647,51,5330,86,20,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724258150987,14719.219468058,2024-08-21 12:35:50.987000,-105.4549861025617,34.99915144394805,1936.334375537238,campaign_6,34.99915144394805,-105.4549861025617,1936.334375537238
4G_LTE,-89,2147483647,-89,-10,-69,2147483647,51,66486,370,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258150987,14719.219468058,2024-08-21 12:35:50.987000,-105.4549861025617,34.99915144394805,1936.334375537238,campaign_6,34.99915144394805,-105.4549861025617,1936.334375537238
4G_LTE,-91,2147483647,-91,-12,-69,2147483647,49,66736,409,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258150987,14719.219468058,2024-08-21 12:35:50.987000,-105.4549861025617,34.99915144394805,1936.334375537238,campaign_6,34.99915144394805,-105.4549861025617,1936.334375537238
4G_LTE,-93,23,-93,-12,-61,2147483647,47,1100,77,20,120785673,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724258151994,14720.226176964,2024-08-21 12:35:51.994000,-105.45470652686507,34.99914045590795,1936.265802417158,campaign_6,34.99914045590795,-105.45470652686507,1936.265802417158
4G_LTE,-113,2147483647,-113,-20,-79,2147483647,27,1100,75,20,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724258151994,14720.226176964,2024-08-21 12:35:51.994000,-105.45470652686507,34.99914045590795,1936.265802417158,campaign_6,34.99914045590795,-105.45470652686507,1936.265802417158
4G_LTE,-89,2147483647,-89,-7,-75,2147483647,51,5330,86,20,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724258151994,14720.226176964,2024-08-21 12:35:51.994000,-105.45470652686507,34.99914045590795,1936.265802417158,campaign_6,34.99914045590795,-105.45470652686507,1936.265802417158
4G_LTE,-89,2147483647,-89,-10,-69,2147483647,51,66486,370,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258151994,14720.226176964,2024-08-21 12:35:51.994000,-105.45470652686507,34.99914045590795,1936.265802417158,campaign_6,34.99914045590795,-105.45470652686507,1936.265802417158
4G_LTE,-91,2147483647,-91,-12,-69,2147483647,49,66736,409,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258151994,14720.226176964,2024-08-21 12:35:51.994000,-105.45470652686507,34.99914045590795,1936.265802417158,campaign_6,34.99914045590795,-105.45470652686507,1936.265802417158
4G_LTE,-93,23,-93,-12,-61,2147483647,47,1100,77,20,120785673,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724258152996,14721.227900089,2024-08-21 12:35:52.996000,-105.45442833932978,34.999129522426145,1936.197569779303,campaign_6,34.999129522426145,-105.45442833932978,1936.197569779303
4G_LTE,-113,2147483647,-113,-20,-79,2147483647,27,1100,75,20,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724258152996,14721.227900089,2024-08-21 12:35:52.996000,-105.45442833932978,34.999129522426145,1936.197569779303,campaign_6,34.999129522426145,-105.45442833932978,1936.197569779303
4G_LTE,-89,2147483647,-89,-7,-75,2147483647,51,5330,86,20,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724258152996,14721.227900089,2024-08-21 12:35:52.996000,-105.45442833932978,34.999129522426145,1936.197569779303,campaign_6,34.999129522426145,-105.45442833932978,1936.197569779303
4G_LTE,-89,2147483647,-89,-10,-69,2147483647,51,66486,370,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258152996,14721.227900089,2024-08-21 12:35:52.996000,-105.45442833932978,34.999129522426145,1936.197569779303,campaign_6,34.999129522426145,-105.45442833932978,1936.197569779303
4G_LTE,-91,2147483647,-91,-12,-69,2147483647,49,66736,409,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258152996,14721.227900089,2024-08-21 12:35:52.996000,-105.45442833932978,34.999129522426145,1936.197569779303,campaign_6,34.999129522426145,-105.45442833932978,1936.197569779303
4G_LTE,-96,24,-96,-11,-63,2147483647,44,1100,77,20,120785673,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724258153997,14722.229201755,2024-08-21 12:35:53.997000,-105.45415042942678,34.99911859985599,1936.1294052378928,campaign_6,34.99911859985599,-105.45415042942678,1936.1294052378928
4G_LTE,-110,2147483647,-110,-20,-77,2147483647,30,1100,75,20,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724258153997,14722.229201755,2024-08-21 12:35:53.997000,-105.45415042942678,34.99911859985599,1936.1294052378928,campaign_6,34.99911859985599,-105.45415042942678,1936.1294052378928
4G_LTE,-84,2147483647,-84,-8,-65,2147483647,56,5330,86,20,2147483647,2147483647,4,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724258153997,14722.229201755,2024-08-21 12:35:53.997000,-105.45415042942678,34.99911859985599,1936.1294052378928,campaign_6,34.99911859985599,-105.45415042942678,1936.1294052378928
4G_LTE,-89,2147483647,-89,-8,-71,2147483647,51,66486,370,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258153997,14722.229201755,2024-08-21 12:35:53.997000,-105.45415042942678,34.99911859985599,1936.1294052378928,campaign_6,34.99911859985599,-105.45415042942678,1936.1294052378928
4G_LTE,-91,2147483647,-91,-12,-67,2147483647,49,66736,409,20,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724258153997,14722.229201755,2024-08-21 12:35:53.997000,-105.45415042942678,34.99911859985599,1936.1294052378928,campaign_6,34.99911859985599,-105.45415042942678,1936.1294052378928
