technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-112,2147483647,-112,-20,-81,2147483647,28,825,449,33,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723999015567,1897.080314381,2024-08-18 12:36:55.567000,-121.45246332044088,37.6996569246493,16.777554368686104,campaign_3,37.6996569246493,-121.45246332044088,16.777554368686104
4G_LTE,-115,2147483647,-115,-12,-79,2147483647,25,9720,81,33,2147483647,2147483647,1,2147483647,[],[],,Unavailable,Unavailable,0,1723999015567,1897.080314381,2024-08-18 12:36:55.567000,-121.45246332044088,37.6996569246493,16.777554368686104,campaign_3,37.6996569246493,-121.45246332044088,16.777554368686104
4G_LTE,-127,2147483647,-127,-20,-87,2147483647,13,9820,300,33,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723999015567,1897.080314381,2024-08-18 12:36:55.567000,-121.45246332044088,37.6996569246493,16.777554368686104,campaign_3,37.6996569246493,-121.45246332044088,16.777554368686104
4G_LTE,-119,2147483647,-119,-20,-73,2147483647,21,66986,270,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723999015567,1897.080314381,2024-08-18 12:36:55.567000,-121.45246332044088,37.6996569246493,16.777554368686104,campaign_3,37.6996569246493,-121.45246332044088,16.777554368686104
4G_LTE,-107,2147483647,-107,-18,-79,2147483647,33,825,327,35,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723999016576,1898.087446828,2024-08-18 12:36:56.576000,-121.4524635,37.6996396,16.799999237060547,campaign_3,37.6996396,-121.4524635,16.799999237060547
4G_LTE,-107,2147483647,-107,-18,-79,2147483647,33,825,208,35,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723999016576,1898.087446828,2024-08-18 12:36:56.576000,-121.4524635,37.6996396,16.799999237060547,campaign_3,37.6996396,-121.4524635,16.799999237060547
4G_LTE,-107,2147483647,-107,-18,-79,2147483647,33,825,40,35,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723999016576,1898.087446828,2024-08-18 12:36:56.576000,-121.4524635,37.6996396,16.799999237060547,campaign_3,37.6996396,-121.4524635,16.799999237060547
4G_LTE,-106,2147483647,-106,-17,-79,2147483647,34,825,449,35,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723999016576,1898.087446828,2024-08-18 12:36:56.576000,-121.4524635,37.6996396,16.799999237060547,campaign_3,37.6996396,-121.4524635,16.799999237060547
4G_LTE,-108,2147483647,-108,-18,-79,2147483647,32,825,247,35,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723999016576,1898.087446828,2024-08-18 12:36:56.576000,-121.4524635,37.6996396,16.799999237060547,campaign_3,37.6996396,-121.4524635,16.799999237060547
4G_LTE,-106,-5,-106,-17,-69,2147483647,34,825,455,35,173575946,36620,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1723999016576,1898.087446828,2024-08-18 12:36:56.576000,-121.4524635,37.6996396,16.799999237060547,campaign_3,37.6996396,-121.4524635,16.799999237060547
