technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-100,2147483647,-100,-17,-73,2147483647,40,850,13,19,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724446649010,27328.726512336,2024-08-23 16:57:29.010000,-90.6560047,35.0752717,36.415311358403656,campaign_8,35.0752717,-90.6560047,36.415311358403656
4G_LTE,-104,2147483647,-104,-13,-81,2147483647,36,1175,92,19,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724446649010,27328.726512336,2024-08-23 16:57:29.010000,-90.6560047,35.0752717,36.415311358403656,campaign_8,35.0752717,-90.6560047,36.415311358403656
4G_LTE,-108,2147483647,-108,-17,-81,2147483647,32,1175,13,19,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724446649010,27328.726512336,2024-08-23 16:57:29.010000,-90.6560047,35.0752717,36.415311358403656,campaign_8,35.0752717,-90.6560047,36.415311358403656
4G_LTE,-97,2147483647,-97,-8,-79,2147483647,43,5330,92,19,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,1,1724446649010,27328.726512336,2024-08-23 16:57:29.010000,-90.6560047,35.0752717,36.415311358403656,campaign_8,35.0752717,-90.6560047,36.415311358403656
4G_LTE,-107,2147483647,-107,-18,-79,2147483647,33,5330,13,19,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724446649010,27328.726512336,2024-08-23 16:57:29.010000,-90.6560047,35.0752717,36.415311358403656,campaign_8,35.0752717,-90.6560047,36.415311358403656
4G_LTE,-105,2147483647,-105,-20,-75,2147483647,35,5330,402,19,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724446649010,27328.726512336,2024-08-23 16:57:29.010000,-90.6560047,35.0752717,36.415311358403656,campaign_8,35.0752717,-90.6560047,36.415311358403656
4G_LTE,-98,10,-98,-12,-67,2147483647,42,67086,92,19,65063357,24589,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724446650016,27329.732433221,2024-08-23 16:57:30.016000,-90.65558488123261,35.07555902394551,36.2919445450493,campaign_8,35.07555902394551,-90.65558488123261,36.2919445450493
4G_LTE,-100,2147483647,-100,-12,-79,2147483647,40,850,92,19,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724446650016,27329.732433221,2024-08-23 16:57:30.016000,-90.65558488123261,35.07555902394551,36.2919445450493,campaign_8,35.07555902394551,-90.65558488123261,36.2919445450493
4G_LTE,-109,2147483647,-109,-20,-77,2147483647,31,850,402,19,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724446650016,27329.732433221,2024-08-23 16:57:30.016000,-90.65558488123261,35.07555902394551,36.2919445450493,campaign_8,35.07555902394551,-90.65558488123261,36.2919445450493
4G_LTE,-105,2147483647,-105,-17,-79,2147483647,35,850,13,19,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724446650016,27329.732433221,2024-08-23 16:57:30.016000,-90.65558488123261,35.07555902394551,36.2919445450493,campaign_8,35.07555902394551,-90.65558488123261,36.2919445450493
4G_LTE,-104,2147483647,-104,-13,-79,2147483647,36,1175,92,19,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,1,1724446650016,27329.732433221,2024-08-23 16:57:30.016000,-90.65558488123261,35.07555902394551,36.2919445450493,campaign_8,35.07555902394551,-90.65558488123261,36.2919445450493
4G_LTE,-108,2147483647,-108,-18,-79,2147483647,32,1175,13,19,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724446650016,27329.732433221,2024-08-23 16:57:30.016000,-90.65558488123261,35.07555902394551,36.2919445450493,campaign_8,35.07555902394551,-90.65558488123261,36.2919445450493
