technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-122,2147483647,-122,-16,-95,2147483647,18,875,51,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455781601,36461.317233591,2024-08-23 19:29:41.601000,-88.420722,35.7792554,130.50445608301658,campaign_8,35.7792554,-88.420722,130.50445608301658
4G_LTE,-120,2147483647,-120,-15,-95,2147483647,20,875,456,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455781601,36461.317233591,2024-08-23 19:29:41.601000,-88.420722,35.7792554,130.50445608301658,campaign_8,35.7792554,-88.420722,130.50445608301658
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,875,166,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455781601,36461.317233591,2024-08-23 19:29:41.601000,-88.420722,35.7792554,130.50445608301658,campaign_8,35.7792554,-88.420722,130.50445608301658
4G_LTE,-113,2147483647,-113,-16,-89,2147483647,27,1050,166,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,1050,9,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-109,1,-109,-12,-81,2147483647,31,1050,330,124,41248693,8705,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-110,2147483647,-110,-9,-91,2147483647,30,67086,456,124,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-119,2147483647,-119,-20,-89,2147483647,21,67086,197,124,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-119,2147483647,-119,-16,-91,2147483647,21,67086,240,124,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-110,2147483647,-110,-10,-87,2147483647,30,875,156,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-122,2147483647,-122,-16,-95,2147483647,18,875,51,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-120,2147483647,-120,-15,-95,2147483647,20,875,456,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,875,166,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455782601,36462.317271664,2024-08-23 19:29:42.601000,-88.42048964616694,35.779345599201015,130.97625427079714,campaign_8,35.779345599201015,-88.42048964616694,130.97625427079714
4G_LTE,-111,2147483647,-111,-16,-85,2147483647,29,1050,166,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-112,2147483647,-112,-18,-83,2147483647,28,1050,9,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-108,1,-108,-14,-79,2147483647,32,1050,330,124,41248693,8705,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-110,2147483647,-110,-11,-87,2147483647,30,67086,456,124,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-119,2147483647,-119,-18,-93,2147483647,21,67086,58,124,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-119,2147483647,-119,-16,-91,2147483647,21,67086,240,124,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-109,2147483647,-109,-10,-87,2147483647,31,875,156,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-121,2147483647,-121,-16,-91,2147483647,19,875,51,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-118,2147483647,-118,-17,-87,2147483647,22,875,456,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-117,2147483647,-117,-17,-89,2147483647,23,875,166,124,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455783605,36463.321605205,2024-08-23 19:29:43.605000,-88.42025636291855,35.779436159198845,131.4499396513288,campaign_8,35.779436159198845,-88.42025636291855,131.4499396513288
4G_LTE,-111,2147483647,-111,-16,-85,2147483647,29,1050,166,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455784610,36464.326731559,2024-08-23 19:29:44.610000,-88.42002284731632,35.77952680939587,131.92409683004826,campaign_8,35.77952680939587,-88.42002284731632,131.92409683004826
4G_LTE,-112,2147483647,-112,-18,-83,2147483647,28,1050,9,124,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724455784610,36464.326731559,2024-08-23 19:29:44.610000,-88.42002284731632,35.77952680939587,131.92409683004826,campaign_8,35.77952680939587,-88.42002284731632,131.92409683004826
