technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-81,21,-81,-9,-59,2147483647,59,5145,256,8,133246479,28171,4,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-99,2147483647,-99,-13,-73,2147483647,41,66461,237,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-106,2147483647,-106,-17,-77,2147483647,34,66461,455,8,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-98,2147483647,-98,-13,-75,2147483647,42,67086,429,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-104,2147483647,-104,-17,-75,2147483647,36,67086,272,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-102,2147483647,-102,-19,-71,2147483647,38,67086,56,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-107,2147483647,-107,-13,-89,2147483647,33,1050,147,8,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724344318648,10797.303119214,2024-08-22 12:31:58.648000,-99.30899544617576,34.1611329639905,354.2360142403391,campaign_7,34.1611329639905,-99.30899544617576,354.2360142403391
4G_LTE,-81,21,-81,-9,-59,2147483647,59,5145,256,8,133246479,28171,4,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724344319651,10798.305300776,2024-08-22 12:31:59.651000,-99.30702770788598,34.1606142152494,351.6850283317022,campaign_7,34.1606142152494,-99.30702770788598,351.6850283317022
4G_LTE,-99,2147483647,-99,-13,-73,2147483647,41,66461,237,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344319651,10798.305300776,2024-08-22 12:31:59.651000,-99.30702770788598,34.1606142152494,351.6850283317022,campaign_7,34.1606142152494,-99.30702770788598,351.6850283317022
4G_LTE,-106,2147483647,-106,-17,-77,2147483647,34,66461,455,8,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724344319651,10798.305300776,2024-08-22 12:31:59.651000,-99.30702770788598,34.1606142152494,351.6850283317022,campaign_7,34.1606142152494,-99.30702770788598,351.6850283317022
