technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-94,2147483647,-94,-9,-75,2147483647,46,9820,313,6,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724428251638,8931.354517583,2024-08-23 11:50:51.638000,-95.5615534,33.1447018,109.0588250898508,campaign_8,33.1447018,-95.5615534,109.0588250898508
4G_LTE,-105,2147483647,-105,-20,-75,2147483647,35,9820,432,6,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724428251638,8931.354517583,2024-08-23 11:50:51.638000,-95.5615534,33.1447018,109.0588250898508,campaign_8,33.1447018,-95.5615534,109.0588250898508
4G_LTE,-105,2147483647,-105,-20,-75,2147483647,35,9820,424,6,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724428251638,8931.354517583,2024-08-23 11:50:51.638000,-95.5615534,33.1447018,109.0588250898508,campaign_8,33.1447018,-95.5615534,109.0588250898508
4G_LTE,-87,2147483647,-87,-10,-67,2147483647,53,66486,43,6,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428251638,8931.354517583,2024-08-23 11:50:51.638000,-95.5615534,33.1447018,109.0588250898508,campaign_8,33.1447018,-95.5615534,109.0588250898508
4G_LTE,-90,2147483647,-90,-13,-67,2147483647,50,66486,21,6,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428251638,8931.354517583,2024-08-23 11:50:51.638000,-95.5615534,33.1447018,109.0588250898508,campaign_8,33.1447018,-95.5615534,109.0588250898508
4G_LTE,-94,2147483647,-94,-17,-67,2147483647,46,66486,260,6,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724428251638,8931.354517583,2024-08-23 11:50:51.638000,-95.5615534,33.1447018,109.0588250898508,campaign_8,33.1447018,-95.5615534,109.0588250898508
4G_LTE,-92,2147483647,-92,-17,-63,2147483647,48,1025,435,6,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724428252639,8932.354885395,2024-08-23 11:50:52.639000,-95.56124057504614,33.14474585226422,108.78644886633079,campaign_8,33.14474585226422,-95.56124057504614,108.78644886633079
4G_LTE,-84,14,-84,-12,-53,2147483647,56,1025,88,6,135100937,26883,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724428252639,8932.354885395,2024-08-23 11:50:52.639000,-95.56124057504614,33.14474585226422,108.78644886633079,campaign_8,33.14474585226422,-95.56124057504614,108.78644886633079
4G_LTE,-91,2147483647,-91,-9,-73,2147483647,49,5330,175,6,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428252639,8932.354885395,2024-08-23 11:50:52.639000,-95.56124057504614,33.14474585226422,108.78644886633079,campaign_8,33.14474585226422,-95.56124057504614,108.78644886633079
4G_LTE,-98,2147483647,-98,-14,-73,2147483647,42,5330,186,6,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724428252639,8932.354885395,2024-08-23 11:50:52.639000,-95.56124057504614,33.14474585226422,108.78644886633079,campaign_8,33.14474585226422,-95.56124057504614,108.78644886633079
4G_LTE,-94,2147483647,-94,-9,-75,2147483647,46,9820,313,6,2147483647,2147483647,3,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724428252639,8932.354885395,2024-08-23 11:50:52.639000,-95.56124057504614,33.14474585226422,108.78644886633079,campaign_8,33.14474585226422,-95.56124057504614,108.78644886633079
