technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-131,2147483647,-131,-17,-105,2147483647,9,67086,477,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339336412,5815.066809708,2024-08-22 11:08:56.412000,-100.3569878,34.4971808,535.6723009930218,campaign_7,34.4971808,-100.3569878,535.6723009930218
4G_LTE,-134,2147483647,-134,-17,-107,2147483647,6,67086,293,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339336412,5815.066809708,2024-08-22 11:08:56.412000,-100.3569878,34.4971808,535.6723009930218,campaign_7,34.4971808,-100.3569878,535.6723009930218
4G_LTE,-127,-3,-127,-15,-93,2147483647,13,5110,472,163,203064849,27651,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724339337413,5816.068392208,2024-08-22 11:08:57.413000,-100.35682371918782,34.497041132047926,535.3119844687997,campaign_7,34.497041132047926,-100.35682371918782,535.3119844687997
4G_LTE,-128,2147483647,-128,-17,-101,2147483647,12,5110,429,163,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724339337413,5816.068392208,2024-08-22 11:08:57.413000,-100.35682371918782,34.497041132047926,535.3119844687997,campaign_7,34.497041132047926,-100.35682371918782,535.3119844687997
4G_LTE,-128,2147483647,-128,-17,-103,2147483647,12,66586,222,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339337413,5816.068392208,2024-08-22 11:08:57.413000,-100.35682371918782,34.497041132047926,535.3119844687997,campaign_7,34.497041132047926,-100.35682371918782,535.3119844687997
4G_LTE,-131,2147483647,-131,-17,-105,2147483647,9,67086,477,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339337413,5816.068392208,2024-08-22 11:08:57.413000,-100.35682371918782,34.497041132047926,535.3119844687997,campaign_7,34.497041132047926,-100.35682371918782,535.3119844687997
4G_LTE,-134,2147483647,-134,-17,-107,2147483647,6,67086,293,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339337413,5816.068392208,2024-08-22 11:08:57.413000,-100.35682371918782,34.497041132047926,535.3119844687997,campaign_7,34.497041132047926,-100.35682371918782,535.3119844687997
4G_LTE,-127,-3,-127,-15,-93,2147483647,13,5110,472,163,203064849,27651,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724339338414,5817.068456114,2024-08-22 11:08:58.414000,-100.35665963837563,34.49690146409584,534.9516679445776,campaign_7,34.49690146409584,-100.35665963837563,534.9516679445776
4G_LTE,-128,2147483647,-128,-17,-101,2147483647,12,5110,429,163,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724339338414,5817.068456114,2024-08-22 11:08:58.414000,-100.35665963837563,34.49690146409584,534.9516679445776,campaign_7,34.49690146409584,-100.35665963837563,534.9516679445776
4G_LTE,-128,2147483647,-128,-17,-103,2147483647,12,66586,222,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339338414,5817.068456114,2024-08-22 11:08:58.414000,-100.35665963837563,34.49690146409584,534.9516679445776,campaign_7,34.49690146409584,-100.35665963837563,534.9516679445776
4G_LTE,-131,2147483647,-131,-17,-105,2147483647,9,67086,477,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339338414,5817.068456114,2024-08-22 11:08:58.414000,-100.35665963837563,34.49690146409584,534.9516679445776,campaign_7,34.49690146409584,-100.35665963837563,534.9516679445776
4G_LTE,-134,2147483647,-134,-17,-107,2147483647,6,67086,293,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339338414,5817.068456114,2024-08-22 11:08:58.414000,-100.35665963837563,34.49690146409584,534.9516679445776,campaign_7,34.49690146409584,-100.35665963837563,534.9516679445776
4G_LTE,-127,-3,-127,-15,-93,2147483647,13,5110,472,163,203064849,27651,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724339339414,5818.068782624,2024-08-22 11:08:59.414000,-100.35649572148033,34.49676193567218,534.5917113769231,campaign_7,34.49676193567218,-100.35649572148033,534.5917113769231
4G_LTE,-128,2147483647,-128,-17,-101,2147483647,12,5110,429,163,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724339339414,5818.068782624,2024-08-22 11:08:59.414000,-100.35649572148033,34.49676193567218,534.5917113769231,campaign_7,34.49676193567218,-100.35649572148033,534.5917113769231
4G_LTE,-128,2147483647,-128,-17,-103,2147483647,12,66586,222,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339339414,5818.068782624,2024-08-22 11:08:59.414000,-100.35649572148033,34.49676193567218,534.5917113769231,campaign_7,34.49676193567218,-100.35649572148033,534.5917113769231
4G_LTE,-131,2147483647,-131,-17,-105,2147483647,9,67086,477,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339339414,5818.068782624,2024-08-22 11:08:59.414000,-100.35649572148033,34.49676193567218,534.5917113769231,campaign_7,34.49676193567218,-100.35649572148033,534.5917113769231
4G_LTE,-134,2147483647,-134,-17,-107,2147483647,6,67086,293,163,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339339414,5818.068782624,2024-08-22 11:08:59.414000,-100.35649572148033,34.49676193567218,534.5917113769231,campaign_7,34.49676193567218,-100.35649572148033,534.5917113769231
4G_LTE,-127,-3,-127,-15,-93,2147483647,13,5110,472,163,203064849,27651,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724339340424,5819.078273301,2024-08-22 11:09:00.424000,-100.3563301654161,34.496621011964294,534.228155243592,campaign_7,34.496621011964294,-100.3563301654161,534.228155243592
