technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-114,2147483647,-114,-20,-81,2147483647,26,67086,361,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702623479,27687.136735897,2024-08-26 16:03:43.479000,-79.7188322,36.0552861,207.48710554607592,campaign_9,36.0552861,-79.7188322,207.48710554607592
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,67086,101,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702623479,27687.136735897,2024-08-26 16:03:43.479000,-79.7188322,36.0552861,207.48710554607592,campaign_9,36.0552861,-79.7188322,207.48710554607592
4G_LTE,-113,2147483647,-113,-17,-85,2147483647,27,66486,349,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702623479,27687.136735897,2024-08-26 16:03:43.479000,-79.7188322,36.0552861,207.48710554607592,campaign_9,36.0552861,-79.7188322,207.48710554607592
4G_LTE,-111,2147483647,-111,-14,-85,2147483647,29,66486,412,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724702623479,27687.136735897,2024-08-26 16:03:43.479000,-79.7188322,36.0552861,207.48710554607592,campaign_9,36.0552861,-79.7188322,207.48710554607592
4G_LTE,-108,2147483647,-108,-14,-85,2147483647,32,66486,101,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702623479,27687.136735897,2024-08-26 16:03:43.479000,-79.7188322,36.0552861,207.48710554607592,campaign_9,36.0552861,-79.7188322,207.48710554607592
4G_LTE,-114,2147483647,-114,-18,-85,2147483647,26,66486,87,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702623479,27687.136735897,2024-08-26 16:03:43.479000,-79.7188322,36.0552861,207.48710554607592,campaign_9,36.0552861,-79.7188322,207.48710554607592
4G_LTE,-114,2147483647,-114,-18,-85,2147483647,26,9820,349,33,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-115,4,-115,-17,-79,2147483647,25,9820,412,33,199381142,9878,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-115,2147483647,-115,-20,-85,2147483647,25,9820,64,33,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-110,2147483647,-110,-15,-85,2147483647,30,9820,101,33,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-118,2147483647,-118,-17,-89,2147483647,22,67086,101,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-114,2147483647,-114,-12,-91,2147483647,26,67086,349,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-118,2147483647,-118,-18,-89,2147483647,22,67086,412,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-116,2147483647,-116,-16,-89,2147483647,24,66486,349,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-115,2147483647,-115,-15,-81,2147483647,25,66486,412,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-115,2147483647,-115,-16,-89,2147483647,25,66486,101,33,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-121,2147483647,-121,-19,-91,2147483647,19,66486,87,33,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702624480,27688.137851001,2024-08-26 16:03:44.480000,-79.71855119450521,36.0553474884375,207.63227969278617,campaign_9,36.0553474884375,-79.71855119450521,207.63227969278617
4G_LTE,-114,2147483647,-114,-19,-89,2147483647,26,9820,349,17,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-113,2147483647,-113,-18,-87,2147483647,27,9820,412,17,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-113,2147483647,-113,-18,-87,2147483647,27,9820,87,17,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-112,3,-112,-17,-77,2147483647,28,9820,101,17,199217815,9866,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-118,2147483647,-118,-16,-81,2147483647,22,67086,101,17,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-116,2147483647,-116,-17,-91,2147483647,24,67086,349,17,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-115,2147483647,-115,-16,-91,2147483647,25,67086,412,17,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
4G_LTE,-113,2147483647,-113,-13,-91,2147483647,27,66486,349,17,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724702625489,27689.146371625,2024-08-26 16:03:45.489000,-79.71826794321225,36.05540936749188,207.77861407243716,campaign_9,36.05540936749188,-79.71826794321225,207.77861407243716
