technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,campaign_name,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-98,2147483647,-98,-14,-77,2147483647,42,5145,61,7,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218110224,32497.83316802,2024-08-21 01:28:30.224000,-108.2526282,36.738014,1582.80100257629,campaign_5,36.738014,-108.2526282,1582.80100257629
4G_LTE,-93,5,-93,-10,-65,2147483647,47,5145,60,7,1316609,44403,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,320,1,1724218110224,32497.83316802,2024-08-21 01:28:30.224000,-108.2526282,36.738014,1582.80100257629,campaign_5,36.738014,-108.2526282,1582.80100257629
4G_LTE,-107,2147483647,-107,-19,-79,2147483647,33,5145,65,7,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218110224,32497.83316802,2024-08-21 01:28:30.224000,-108.2526282,36.738014,1582.80100257629,campaign_5,36.738014,-108.2526282,1582.80100257629
4G_LTE,-107,2147483647,-107,-19,-75,2147483647,33,5145,64,7,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218110224,32497.83316802,2024-08-21 01:28:30.224000,-108.2526282,36.738014,1582.80100257629,campaign_5,36.738014,-108.2526282,1582.80100257629
4G_LTE,-110,2147483647,-110,-16,-79,2147483647,30,5145,61,7,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218111224,32498.832897342,2024-08-21 01:28:31.224000,-108.25250458795466,36.73797385961266,1580.8894256721517,campaign_5,36.73797385961266,-108.25250458795466,1580.8894256721517
4G_LTE,-94,5,-94,-9,-65,2147483647,46,5145,60,7,1316609,44403,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,320,1,1724218111224,32498.832897342,2024-08-21 01:28:31.224000,-108.25250458795466,36.73797385961266,1580.8894256721517,campaign_5,36.73797385961266,-108.25250458795466,1580.8894256721517
4G_LTE,-106,2147483647,-106,-19,-79,2147483647,34,5145,65,7,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218111224,32498.832897342,2024-08-21 01:28:31.224000,-108.25250458795466,36.73797385961266,1580.8894256721517,campaign_5,36.73797385961266,-108.25250458795466,1580.8894256721517
4G_LTE,-110,2147483647,-110,-16,-79,2147483647,30,5145,61,7,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218112233,32499.841911509,2024-08-21 01:28:32.233000,-108.25237718800189,36.73793248918281,1578.9192713347916,campaign_5,36.73793248918281,-108.25237718800189,1578.9192713347916
4G_LTE,-94,5,-94,-9,-65,2147483647,46,5145,60,7,1316609,44403,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,320,1,1724218112233,32499.841911509,2024-08-21 01:28:32.233000,-108.25237718800189,36.73793248918281,1578.9192713347916,campaign_5,36.73793248918281,-108.25237718800189,1578.9192713347916
4G_LTE,-106,2147483647,-106,-19,-79,2147483647,34,5145,65,7,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724218112233,32499.841911509,2024-08-21 01:28:32.233000,-108.25237718800189,36.73793248918281,1578.9192713347916,campaign_5,36.73793248918281,-108.25237718800189,1578.9192713347916
