technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-87,2147483647,-87,-7,-63,2147483647,53,66486,153,1,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250843850,7382.455196402,2024-08-21 10:34:03.850000,-106.96879968752398,35.827117378694815,1974.265794144453
4G_LTE,-87,2147483647,-87,-7,-63,2147483647,53,66486,153,1,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250843850,7382.455196402,2024-08-21 10:34:03.850000,-106.96879968752398,35.827117378694815,1974.265794144453
4G_LTE,-96,2147483647,-96,-17,-71,2147483647,44,66486,185,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250843850,7382.455196402,2024-08-21 10:34:03.850000,-106.96879968752398,35.827117378694815,1974.265794144453
4G_LTE,-96,2147483647,-96,-17,-71,2147483647,44,66486,185,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250843850,7382.455196402,2024-08-21 10:34:03.850000,-106.96879968752398,35.827117378694815,1974.265794144453
4G_LTE,-87,2147483647,-87,-7,-63,2147483647,53,66486,153,1,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250844853,7383.457427392,2024-08-21 10:34:04.853000,-106.96881061271591,35.82551503325336,1972.3701542136328
4G_LTE,-96,2147483647,-96,-17,-71,2147483647,44,66486,185,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250844853,7383.457427392,2024-08-21 10:34:04.853000,-106.96881061271591,35.82551503325336,1972.3701542136328
4G_LTE,-96,2147483647,-96,-17,-71,2147483647,44,66486,185,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250844853,7383.457427392,2024-08-21 10:34:04.853000,-106.96881061271591,35.82551503325336,1972.3701542136328
4G_LTE,-87,2147483647,-87,-7,-63,2147483647,53,66486,153,1,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250844853,7383.457427392,2024-08-21 10:34:04.853000,-106.96881061271591,35.82551503325336,1972.3701542136328
4G_LTE,-98,2147483647,-98,-17,-69,2147483647,42,66486,185,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250845853,7384.4573176,2024-08-21 10:34:05.853000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-98,2147483647,-98,-17,-69,2147483647,42,66486,185,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250845853,7384.4573176,2024-08-21 10:34:05.853000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-91,2147483647,-91,-8,-63,2147483647,49,66486,153,2,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250845853,7384.4573176,2024-08-21 10:34:05.853000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-91,2147483647,-91,-8,-63,2147483647,49,66486,153,2,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250845853,7384.4573176,2024-08-21 10:34:05.853000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-98,2147483647,-98,-17,-69,2147483647,42,66486,185,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250846851,7385.45660062,2024-08-21 10:34:06.851000,-106.96881550131529,35.82517534756943,1972.6344387776462
4G_LTE,-91,2147483647,-91,-8,-63,2147483647,49,66486,153,2,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250846851,7385.45660062,2024-08-21 10:34:06.851000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-91,2147483647,-91,-8,-63,2147483647,49,66486,153,2,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250846851,7385.45660062,2024-08-21 10:34:06.851000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-98,2147483647,-98,-17,-69,2147483647,42,66486,185,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250846851,7385.45660062,2024-08-21 10:34:06.851000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-91,2147483647,-91,-8,-63,2147483647,49,66486,153,2,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250847859,7386.46357614,2024-08-21 10:34:07.859000,-106.96881591037928,35.82515705095575,1972.686414687233
4G_LTE,-98,2147483647,-98,-17,-69,2147483647,42,66486,185,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250847859,7386.46357614,2024-08-21 10:34:07.859000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-98,2147483647,-98,-17,-69,2147483647,42,66486,185,2,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250847859,7386.46357614,2024-08-21 10:34:07.859000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-91,2147483647,-91,-8,-63,2147483647,49,66486,153,2,120998679,33028,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250847859,7386.46357614,2024-08-21 10:34:07.859000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-98,2147483647,-98,-20,-69,2147483647,42,66486,347,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250848862,7387.46664989,2024-08-21 10:34:08.862000,-106.96881634695241,35.82513752391276,1972.7418859257361
4G_LTE,-98,2147483647,-98,-20,-69,2147483647,42,66486,347,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250848862,7387.46664989,2024-08-21 10:34:08.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250848862,7387.46664989,2024-08-21 10:34:08.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-8,-55,2147483647,57,66486,153,1,120998679,33028,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250848862,7387.46664989,2024-08-21 10:34:08.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250848862,7387.46664989,2024-08-21 10:34:08.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-8,-55,2147483647,57,66486,153,1,120998679,33028,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250848862,7387.46664989,2024-08-21 10:34:08.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-8,-55,2147483647,57,66486,153,1,120998679,33028,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250849862,7388.467187911,2024-08-21 10:34:09.862000,-106.96881690037472,35.825112770439425,1972.8122040903274
4G_LTE,-98,2147483647,-98,-20,-69,2147483647,42,66486,347,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250849862,7388.467187911,2024-08-21 10:34:09.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250849862,7388.467187911,2024-08-21 10:34:09.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-8,-55,2147483647,57,66486,153,1,120998679,33028,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250849862,7388.467187911,2024-08-21 10:34:09.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250849862,7388.467187911,2024-08-21 10:34:09.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-98,2147483647,-98,-20,-69,2147483647,42,66486,347,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250849862,7388.467187911,2024-08-21 10:34:09.862000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-17,-53,2147483647,57,66486,347,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250850864,7389.468930983,2024-08-21 10:34:10.864000,-106.96881763868139,35.82507974745859,1972.9060137698903
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,2,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250850864,7389.468930983,2024-08-21 10:34:10.864000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-77,2147483647,-77,-8,-53,2147483647,63,66486,153,2,120998679,33028,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250850864,7389.468930983,2024-08-21 10:34:10.864000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-77,2147483647,-77,-8,-53,2147483647,63,66486,153,2,120998679,33028,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724250850864,7389.468930983,2024-08-21 10:34:10.864000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,2,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250850864,7389.468930983,2024-08-21 10:34:10.864000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-17,-53,2147483647,57,66486,347,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250850864,7389.468930983,2024-08-21 10:34:10.864000,-106.9688118,35.8253409,1972.16414748137
4G_LTE,-83,2147483647,-83,-17,-53,2147483647,57,66486,347,2,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250851864,7390.469229004,2024-08-21 10:34:11.864000,-106.96881859739153,35.82503686627119,1973.0278280443133
4G_LTE,-92,2147483647,-92,-18,-65,2147483647,48,66486,185,2,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724250851864,7390.469229004,2024-08-21 10:34:11.864000,-106.9688118,35.8253409,1972.16414748137
