technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-113,2147483647,-113,-12,-81,2147483647,27,1125,21,78,203568392,27651,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-120,2147483647,-120,-15,-93,2147483647,20,1125,169,78,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-123,2147483647,-123,-17,-95,2147483647,17,1125,301,78,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-120,2147483647,-120,-20,-89,2147483647,20,1125,379,78,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-128,2147483647,-128,-20,-97,2147483647,12,5110,493,78,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-125,2147483647,-125,-17,-99,2147483647,15,5110,26,78,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-116,2147483647,-116,-8,-97,2147483647,24,5110,446,78,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-113,2147483647,-113,-12,-81,2147483647,27,1125,21,78,203568392,27651,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-120,2147483647,-120,-15,-93,2147483647,20,1125,169,78,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
4G_LTE,-123,2147483647,-123,-17,-95,2147483647,17,1125,301,78,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724338583692,5125.335761378,2024-08-22 10:56:23.692000,-100.4879523,34.6811361,574.73538498399
