technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-106,2147483647,-106,-11,-71,2147483647,34,1025,345,38,133300232,26881,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724427162669,7844.603746487,2024-08-23 11:32:42.669000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-113,2147483647,-113,-18,-85,2147483647,27,1025,466,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427162669,7844.603746487,2024-08-23 11:32:42.669000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,1025,155,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.96281447218566,33.13030102738035,146.65458269990708
4G_LTE,-111,2147483647,-111,-17,-83,2147483647,29,1025,105,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-114,2147483647,-114,-18,-85,2147483647,26,1025,466,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-114,2147483647,-114,-18,-85,2147483647,26,1025,466,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-111,2147483647,-111,-17,-83,2147483647,29,1025,105,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,1025,155,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-105,2147483647,-105,-11,-71,2147483647,35,1025,345,39,133300232,26881,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-105,2147483647,-105,-11,-71,2147483647,35,1025,345,39,133300232,26881,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724427163674,7845.608226851,2024-08-23 11:32:43.674000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-111,2147483647,-111,-17,-83,2147483647,29,1025,105,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.96265884119245,33.130326541153295,146.622220619272
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,1025,155,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-105,2147483647,-105,-11,-71,2147483647,35,1025,345,39,133300232,26881,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-114,2147483647,-114,-18,-85,2147483647,26,1025,466,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-105,2147483647,-105,-11,-71,2147483647,35,1025,345,39,133300232,26881,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,1025,155,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-111,2147483647,-111,-17,-83,2147483647,29,1025,105,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-114,2147483647,-114,-18,-85,2147483647,26,1025,466,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427164675,7846.609149976,2024-08-23 11:32:44.675000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-106,2147483647,-106,-13,-75,2147483647,34,1025,345,39,133300232,26881,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.96234552679564,33.13037790516643,146.55706967752
4G_LTE,-124,2147483647,-124,-20,-95,2147483647,16,67086,464,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-114,2147483647,-114,-10,-95,2147483647,26,67086,264,39,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-120,2147483647,-120,-14,-95,2147483647,20,67086,289,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-111,2147483647,-111,-16,-85,2147483647,29,5110,32,39,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-114,2147483647,-114,-10,-95,2147483647,26,67086,264,39,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-116,2147483647,-116,-15,-85,2147483647,24,5110,388,39,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-112,2147483647,-112,-17,-87,2147483647,28,1025,466,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-119,2147483647,-119,-16,-93,2147483647,21,66486,328,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-111,2147483647,-111,-16,-85,2147483647,29,5110,32,39,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-117,2147483647,-117,-14,-93,2147483647,23,66486,369,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-119,2147483647,-119,-16,-93,2147483647,21,66486,328,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
4G_LTE,-124,2147483647,-124,-20,-95,2147483647,16,67086,464,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724427165676,7847.609527684,2024-08-23 11:32:45.676000,-95.9632886,33.1302233,146.753173361335
