technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-92,2147483647,-92,-17,-65,2147483647,48,67086,362,8,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,9820,49,8,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-100,2147483647,-100,-12,-79,2147483647,40,9820,267,8,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-92,2147483647,-92,-17,-65,2147483647,48,67086,362,8,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-90,2147483647,-90,-12,-59,2147483647,50,67086,268,8,133718807,26884,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-90,2147483647,-90,-12,-59,2147483647,50,67086,268,8,133718807,26884,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,9820,49,8,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422736479,3418.413019165,2024-08-23 10:18:56.479000,-96.295208,32.9794897,139.151291115776
4G_LTE,-98,2147483647,-98,-19,-69,2147483647,42,67086,362,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-90,2147483647,-90,-12,-61,2147483647,50,67086,268,8,133718807,26884,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,9820,49,8,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,9820,49,8,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-101,2147483647,-101,-12,-79,2147483647,39,9820,267,8,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-101,2147483647,-101,-12,-79,2147483647,39,9820,267,8,2147483647,2147483647,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-98,2147483647,-98,-19,-69,2147483647,42,67086,362,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-90,2147483647,-90,-12,-61,2147483647,50,67086,268,8,133718807,26884,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724422737481,3419.415371508,2024-08-23 10:18:57.481000,-96.295208,32.9794897,139.151291115776
4G_LTE,-90,2147483647,-90,-12,-61,2147483647,50,67086,268,8,133718807,26884,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724422738483,3420.417333018,2024-08-23 10:18:58.483000,-96.2952080989011,32.9794897989011,139.151291115776
4G_LTE,-107,2147483647,-107,-20,-77,2147483647,33,9820,49,8,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724422738483,3420.417333018,2024-08-23 10:18:58.483000,-96.2952080989011,32.9794897989011,139.151291115776
