technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-123,2147483647,-123,-15,-91,2147483647,17,66986,102,2147483647,169470393,35653,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1723951452319,4.035573541,2024-08-17 23:24:12.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-113,2147483647,-113,-10,-95,2147483647,27,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951452319,4.035573541,2024-08-17 23:24:12.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-121,2147483647,-121,-15,-95,2147483647,19,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951452319,4.035573541,2024-08-17 23:24:12.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-102,2147483647,-102,-10,-83,2147483647,38,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951452319,4.035573541,2024-08-17 23:24:12.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,5035,88,2147483647,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951452319,4.035573541,2024-08-17 23:24:12.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-123,2147483647,-123,-15,-91,2147483647,17,66986,102,2147483647,169470393,35653,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1723951453319,5.037453853,2024-08-17 23:24:13.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-113,2147483647,-113,-10,-95,2147483647,27,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951453319,5.037453853,2024-08-17 23:24:13.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-121,2147483647,-121,-15,-95,2147483647,19,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951453319,5.037453853,2024-08-17 23:24:13.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-102,2147483647,-102,-10,-83,2147483647,38,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951453319,5.037453853,2024-08-17 23:24:13.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,5035,88,2147483647,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951453319,5.037453853,2024-08-17 23:24:13.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-123,2147483647,-123,-15,-91,2147483647,17,66986,102,2147483647,169470393,35653,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1723951454319,6.037646196,2024-08-17 23:24:14.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-113,2147483647,-113,-10,-95,2147483647,27,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951454319,6.037646196,2024-08-17 23:24:14.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-121,2147483647,-121,-15,-95,2147483647,19,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951454319,6.037646196,2024-08-17 23:24:14.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-102,2147483647,-102,-10,-83,2147483647,38,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951454319,6.037646196,2024-08-17 23:24:14.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,5035,88,2147483647,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951454319,6.037646196,2024-08-17 23:24:14.319000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-123,2147483647,-123,-15,-91,2147483647,17,66986,102,2147483647,169470393,35653,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1723951455324,7.0420888,2024-08-17 23:24:15.324000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-113,2147483647,-113,-10,-95,2147483647,27,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951455324,7.0420888,2024-08-17 23:24:15.324000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-121,2147483647,-121,-15,-95,2147483647,19,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951455324,7.0420888,2024-08-17 23:24:15.324000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-102,2147483647,-102,-10,-83,2147483647,38,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951455324,7.0420888,2024-08-17 23:24:15.324000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-115,2147483647,-115,-20,-83,2147483647,25,5035,88,2147483647,2147483647,2147483647,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951455324,7.0420888,2024-08-17 23:24:15.324000,-121.9479386,37.3931615,-24.899999618530277,37.3931615,-121.9479386,-24.899999618530277
4G_LTE,-121,2147483647,-121,-17,-83,2147483647,19,800,84,2147483647,169470216,35653,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-124,2147483647,-124,-17,-93,2147483647,16,800,276,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-126,2147483647,-126,-20,-93,2147483647,14,800,481,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-120,2147483647,-120,-14,-97,2147483647,20,66986,102,2147483647,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-114,2147483647,-114,-12,-93,2147483647,26,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-124,2147483647,-124,-20,-93,2147483647,16,5330,467,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-123,2147483647,-123,-19,-93,2147483647,17,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-104,2147483647,-104,-9,-85,2147483647,36,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,290,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,88,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,16,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951806118,357.83928976,2024-08-17 23:30:06.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-121,2147483647,-121,-17,-83,2147483647,19,800,84,2147483647,169470216,35653,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-124,2147483647,-124,-17,-93,2147483647,16,800,276,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-126,2147483647,-126,-20,-93,2147483647,14,800,481,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-120,2147483647,-120,-14,-97,2147483647,20,66986,102,2147483647,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-114,2147483647,-114,-12,-93,2147483647,26,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-124,2147483647,-124,-20,-93,2147483647,16,5330,467,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-123,2147483647,-123,-19,-93,2147483647,17,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-104,2147483647,-104,-9,-85,2147483647,36,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,290,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,88,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,16,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951807118,358.839313249,2024-08-17 23:30:07.118000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-121,2147483647,-121,-17,-83,2147483647,19,800,84,2147483647,169470216,35653,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-124,2147483647,-124,-17,-93,2147483647,16,800,276,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-126,2147483647,-126,-20,-93,2147483647,14,800,481,2147483647,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-120,2147483647,-120,-14,-97,2147483647,20,66986,102,2147483647,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-114,2147483647,-114,-12,-93,2147483647,26,5330,471,2147483647,2147483647,2147483647,1,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-124,2147483647,-124,-20,-93,2147483647,16,5330,467,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-123,2147483647,-123,-19,-93,2147483647,17,5330,147,2147483647,2147483647,2147483647,0,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-104,2147483647,-104,-9,-85,2147483647,36,5035,87,2147483647,2147483647,2147483647,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,290,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,88,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
4G_LTE,-116,2147483647,-116,-20,-85,2147483647,24,5035,16,2147483647,2147483647,2147483647,0,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",Unavailable,Unavailable,0,1723951808129,359.848017884,2024-08-17 23:30:08.129000,-121.9479585,37.3931357,-24.899999618530277,37.3931357,-121.9479585,-24.899999618530277
