technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,interp_latitude,interp_longitude,interp_altitude
4G_LTE,-104,2147483647,-104,-11,-73,2147483647,36,9820,33,1,169180310,36626,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-116,2147483647,-116,-17,-85,2147483647,24,9820,199,1,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,9820,243,1,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-118,2147483647,-118,-20,-85,2147483647,22,9820,83,1,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-83,2147483647,-83,-7,-65,2147483647,57,800,484,1,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-99,2147483647,-99,-20,-65,2147483647,41,800,297,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-95,2147483647,-95,-12,-65,2147483647,45,800,80,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-97,2147483647,-97,-17,-65,2147483647,43,800,176,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-82,2147483647,-82,-9,-61,2147483647,58,66986,477,1,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-95,2147483647,-95,-19,-67,2147483647,45,66986,418,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-92,2147483647,-92,-7,-75,2147483647,48,9720,385,1,2147483647,2147483647,3,2147483647,[],[],,Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-98,2147483647,-98,-14,-75,2147483647,42,9720,38,1,2147483647,2147483647,2,2147483647,[],[],,Unavailable,Unavailable,0,1723997140393,1.011860938,2024-08-18 12:05:40.393000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-104,2147483647,-104,-11,-73,2147483647,36,9820,33,1,169180310,36626,2,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-116,2147483647,-116,-17,-85,2147483647,24,9820,199,1,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,9820,243,1,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-118,2147483647,-118,-20,-85,2147483647,22,9820,83,1,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-83,2147483647,-83,-7,-65,2147483647,57,800,484,1,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-99,2147483647,-99,-20,-65,2147483647,41,800,297,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-95,2147483647,-95,-12,-65,2147483647,45,800,80,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-97,2147483647,-97,-17,-65,2147483647,43,800,176,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-82,2147483647,-82,-9,-61,2147483647,58,66986,477,1,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-95,2147483647,-95,-19,-67,2147483647,45,66986,418,1,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-92,2147483647,-92,-7,-75,2147483647,48,9720,385,1,2147483647,2147483647,3,2147483647,[],[],,Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-98,2147483647,-98,-14,-75,2147483647,42,9720,38,1,2147483647,2147483647,2,2147483647,[],[],,Unavailable,Unavailable,0,1723997141394,2.012872187,2024-08-18 12:05:41.394000,-121.8904119,37.7057888,66.2237290463158,37.7057888,-121.8904119,66.2237290463158
4G_LTE,-106,2147483647,-106,-10,-77,2147483647,34,9820,33,1,169180310,36626,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",310,410,1,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-117,2147483647,-117,-17,-87,2147483647,23,9820,243,1,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-119,2147483647,-119,-20,-87,2147483647,21,9820,425,1,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-86,2147483647,-86,-9,-65,2147483647,54,800,484,1,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-100,2147483647,-100,-16,-69,2147483647,40,800,297,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-97,2147483647,-97,-18,-71,2147483647,43,800,80,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-97,2147483647,-97,-17,-65,2147483647,43,800,176,1,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-85,2147483647,-85,-10,-63,2147483647,55,66986,477,1,2147483647,2147483647,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-96,2147483647,-96,-16,-63,2147483647,44,66986,418,1,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
4G_LTE,-102,2147483647,-102,-10,-81,2147483647,38,9720,385,1,2147483647,2147483647,2,2147483647,[],[],,Unavailable,Unavailable,0,1723997142400,3.019270208,2024-08-18 12:05:42.400000,-121.8903797,37.7058292,66.2237290463158,37.7058292,-121.8903797,66.2237290463158
