,technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,altitude_orig,handover_occured,pci_color
55790,4G_LTE,-91,2147483647,-91,-10,-59,2147483647,49,1100,342,42,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259228856,15767.460774662,2024-08-21 12:53:48.856000,-105.0380343,34.9787752,2,1634.18973730205,0,0
55791,4G_LTE,-91,2147483647,-91,-10,-59,2147483647,49,1100,342,42,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259229865,15768.470376953,2024-08-21 12:53:49.865000,-105.03582526049148,34.978655124574665,2,1631.9968829111335,0,0
55792,4G_LTE,-88,2147483647,-88,-9,-57,2147483647,52,1100,342,42,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259230865,15769.469969036,2024-08-21 12:53:50.865000,-105.03360734933835,34.97853456691871,2,1629.7952218760768,0,0
55793,4G_LTE,-88,2147483647,-88,-9,-57,2147483647,52,1100,342,42,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259231866,15770.471101119,2024-08-21 12:53:51.866000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55794,4G_LTE,-87,2147483647,-87,-9,-55,2147483647,53,1100,342,41,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259232867,15771.47177664,2024-08-21 12:53:52.867000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55795,4G_LTE,-87,2147483647,-87,-9,-55,2147483647,53,1100,342,41,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259233869,15772.473814191,2024-08-21 12:53:53.869000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55796,4G_LTE,-86,2147483647,-86,-9,-57,2147483647,54,1100,342,40,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259234869,15773.473544608,2024-08-21 12:53:54.869000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55797,4G_LTE,-86,2147483647,-86,-9,-57,2147483647,54,1100,342,40,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259235872,15774.476281482,2024-08-21 12:53:55.872000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55798,4G_LTE,-88,2147483647,-88,-10,-55,2147483647,52,1100,342,40,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259236879,15775.48419419,2024-08-21 12:53:56.879000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55799,4G_LTE,-88,2147483647,-88,-10,-55,2147483647,52,1100,342,40,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259237883,15776.487764242,2024-08-21 12:53:57.883000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55800,4G_LTE,-91,2147483647,-91,-9,-63,2147483647,49,1100,342,40,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259238886,15777.490428096,2024-08-21 12:53:58.886000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55801,4G_LTE,-91,2147483647,-91,-9,-63,2147483647,49,1100,342,40,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259239884,15778.48845471,2024-08-21 12:53:59.884000,-105.0333412,34.9785201,2,1629.53102255187,0,0
55802,4G_LTE,-96,2147483647,-96,-9,-67,2147483647,44,1100,342,39,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259240884,15779.488979397,2024-08-21 12:54:00.884000,-105.03173566626464,34.978441427068674,2,1627.7138251585925,0,0
55803,4G_LTE,-96,2147483647,-96,-9,-67,2147483647,44,1100,342,39,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259241886,15780.490507574,2024-08-21 12:54:01.886000,-105.0300990998325,34.978361233500834,2,1625.86150390929,0,0
55804,4G_LTE,-99,2147483647,-99,-8,-71,2147483647,41,1100,342,39,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259242895,15781.49780148,2024-08-21 12:54:02.895000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55805,4G_LTE,-99,2147483647,-99,-8,-71,2147483647,41,1100,342,39,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259243895,15782.497954136,2024-08-21 12:54:03.895000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55806,4G_LTE,-103,2147483647,-103,-10,-73,2147483647,37,1100,342,38,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259244893,15783.497527989,2024-08-21 12:54:04.893000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55807,4G_LTE,-103,2147483647,-103,-10,-73,2147483647,37,1100,342,38,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259245897,15784.501385645,2024-08-21 12:54:05.897000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55808,4G_LTE,-105,2147483647,-105,-11,-73,2147483647,35,1100,342,38,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259246896,15785.50076377,2024-08-21 12:54:06.896000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55809,4G_LTE,-105,2147483647,-105,-11,-73,2147483647,35,1100,342,38,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259247905,15786.509228926,2024-08-21 12:54:07.905000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55810,4G_LTE,-104,2147483647,-104,-12,-71,2147483647,36,1100,342,37,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259248909,15787.513315592,2024-08-21 12:54:08.909000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55811,4G_LTE,-104,2147483647,-104,-12,-71,2147483647,36,1100,342,37,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259249911,15788.515158196,2024-08-21 12:54:09.911000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55812,4G_LTE,-95,2147483647,-95,-9,-63,2147483647,45,1100,342,37,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259250913,15789.517550852,2024-08-21 12:54:10.913000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55813,4G_LTE,-95,2147483647,-95,-9,-63,2147483647,45,1100,342,37,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259251911,15790.516262518,2024-08-21 12:54:11.911000,-105.0284658,34.9782812,2,1624.01287990799,0,0
55814,4G_LTE,-92,2147483647,-92,-9,-61,2147483647,48,1100,342,36,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259252920,15791.525394132,2024-08-21 12:54:12.920000,-105.0268818313886,34.97819942285909,2,1624.5256725781871,0,0
55815,4G_LTE,-92,2147483647,-92,-9,-61,2147483647,48,1100,342,36,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259253923,15792.527381996,2024-08-21 12:54:13.923000,-105.02527381467075,34.9781164041624,2,1625.0462505622029,0,0
55816,4G_LTE,-88,2147483647,-88,-8,-59,2147483647,52,1100,342,36,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259254922,15793.527225173,2024-08-21 12:54:14.922000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55817,4G_LTE,-88,2147483647,-88,-8,-59,2147483647,52,1100,342,36,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259255925,15794.529408506,2024-08-21 12:54:15.925000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55818,4G_LTE,-91,2147483647,-91,-9,-61,2147483647,49,1100,342,35,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259256927,15795.531449547,2024-08-21 12:54:16.927000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55819,4G_LTE,-91,2147483647,-91,-9,-61,2147483647,49,1100,342,35,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259257927,15796.532454859,2024-08-21 12:54:17.927000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55820,4G_LTE,-90,2147483647,-90,-9,-59,2147483647,50,1100,342,35,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259258930,15797.534941526,2024-08-21 12:54:18.930000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55821,4G_LTE,-90,2147483647,-90,-9,-59,2147483647,50,1100,342,35,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259259932,15798.53677314,2024-08-21 12:54:19.932000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55822,4G_LTE,-89,2147483647,-89,-9,-59,2147483647,51,1100,342,34,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259260935,15799.539856421,2024-08-21 12:54:20.935000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55823,4G_LTE,-89,2147483647,-89,-9,-59,2147483647,51,1100,342,34,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259261933,15800.538182306,2024-08-21 12:54:21.933000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55824,4G_LTE,-89,2147483647,-89,-9,-59,2147483647,51,1100,342,34,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259262937,15801.541278607,2024-08-21 12:54:22.937000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55825,4G_LTE,-94,2147483647,-94,-9,-63,2147483647,46,1100,342,34,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259263935,15802.540481211,2024-08-21 12:54:23.935000,-105.0237668,34.9780386,2,1625.53413022818,0,0
55826,4G_LTE,-94,2147483647,-94,-9,-63,2147483647,46,1100,342,34,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259264945,15803.549730169,2024-08-21 12:54:24.945000,-105.0217745712015,34.97793153553062,2,1624.923682225151,0,0
55827,4G_LTE,-92,2147483647,-92,-10,-61,2147483647,48,1100,342,33,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259265949,15804.553607408,2024-08-21 12:54:25.949000,-105.01976835483872,34.97782371935484,2,1624.3089482281189,0,0
55828,4G_LTE,-92,2147483647,-92,-10,-61,2147483647,48,1100,342,33,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259266948,15805.552973241,2024-08-21 12:54:26.948000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55829,4G_LTE,-92,2147483647,-92,-10,-61,2147483647,48,1100,342,33,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259267952,15806.556421158,2024-08-21 12:54:27.952000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55830,4G_LTE,-92,2147483647,-92,-10,-61,2147483647,48,1100,342,33,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259268951,15807.555447876,2024-08-21 12:54:28.951000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55831,4G_LTE,-96,2147483647,-96,-10,-61,2147483647,44,1100,342,32,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259269957,15808.561287876,2024-08-21 12:54:29.957000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55832,4G_LTE,-96,2147483647,-96,-10,-61,2147483647,44,1100,342,32,120763914,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259270959,15809.563449542,2024-08-21 12:54:30.959000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55833,4G_LTE,-91,2147483647,-91,-10,-57,2147483647,49,1100,342,32,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259271960,15810.564849906,2024-08-21 12:54:31.960000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55834,4G_LTE,-91,2147483647,-91,-10,-57,2147483647,49,1100,342,32,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259272960,15811.565108447,2024-08-21 12:54:32.960000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55835,4G_LTE,-91,2147483647,-91,-10,-61,2147483647,49,1100,342,32,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259273972,15812.576511155,2024-08-21 12:54:33.972000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55836,4G_LTE,-91,2147483647,-91,-10,-61,2147483647,49,1100,342,32,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259274972,15813.576471936,2024-08-21 12:54:34.972000,-105.0194926,34.9778089,2,1624.22445291777,0,0
55837,4G_LTE,-90,2147483647,-90,-9,-67,2147483647,50,1100,342,31,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259275975,15814.580264696,2024-08-21 12:54:35.975000,-105.01785177745305,34.97773031377871,2,1624.5723121215092,0,0
55838,4G_LTE,-90,2147483647,-90,-9,-67,2147483647,50,1100,342,31,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259276974,15815.57910954,2024-08-21 12:54:36.974000,-105.01619268663885,34.9776508526096,2,1624.924044251606,0,0
55839,4G_LTE,-90,2147483647,-90,-9,-67,2147483647,50,1100,342,31,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259277975,15816.579941466,2024-08-21 12:54:37.975000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55840,4G_LTE,-93,2147483647,-93,-9,-61,2147483647,47,1100,342,30,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259278978,15817.582335997,2024-08-21 12:54:38.978000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55841,4G_LTE,-93,2147483647,-93,-9,-61,2147483647,47,1100,342,30,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259279980,15818.584302663,2024-08-21 12:54:39.980000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55842,4G_LTE,-95,2147483647,-95,-10,-65,2147483647,45,1100,342,30,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259280984,15819.58842834,2024-08-21 12:54:40.984000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55843,4G_LTE,-95,2147483647,-95,-10,-65,2147483647,45,1100,342,30,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259281984,15820.588529746,2024-08-21 12:54:41.984000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55844,4G_LTE,-94,2147483647,-94,-10,-63,2147483647,46,1100,342,30,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259282984,15821.588450266,2024-08-21 12:54:42.984000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55845,4G_LTE,-94,2147483647,-94,-10,-63,2147483647,46,1100,342,30,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259283987,15822.59108386,2024-08-21 12:54:43.987000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55846,4G_LTE,-94,2147483647,-94,-10,-65,2147483647,46,1100,342,29,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259284986,15823.590487193,2024-08-21 12:54:44.986000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55847,4G_LTE,-94,2147483647,-94,-10,-65,2147483647,46,1100,342,29,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259285988,15824.592945526,2024-08-21 12:54:45.988000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55848,4G_LTE,-90,2147483647,-90,-12,-57,2147483647,50,1100,342,29,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259287002,15825.607859275,2024-08-21 12:54:47.002000,-105.0147196,34.9775803,2,1625.2363429497,0,0
55849,4G_LTE,-90,2147483647,-90,-12,-57,2147483647,50,1100,342,29,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259288001,15826.60569141,2024-08-21 12:54:48.001000,-105.01278723607956,34.97747427698864,2,1623.2311824904025,0,0
55850,4G_LTE,-91,2147483647,-91,-9,-61,2147483647,49,1100,342,28,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259289004,15827.609050004,2024-08-21 12:54:49.004000,-105.01082155553978,34.97736642599432,2,1621.1914502990478,0,0
55851,4G_LTE,-91,2147483647,-91,-9,-61,2147483647,49,1100,342,28,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259290004,15828.60847193,2024-08-21 12:54:50.004000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55852,4G_LTE,-90,2147483647,-90,-10,-57,2147483647,50,1100,342,28,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259291005,15829.609973701,2024-08-21 12:54:51.005000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55853,4G_LTE,-90,2147483647,-90,-10,-57,2147483647,50,1100,342,28,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259292008,15830.613072867,2024-08-21 12:54:52.008000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55854,4G_LTE,-90,2147483647,-90,-11,-55,2147483647,50,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259293007,15831.612030106,2024-08-21 12:54:53.007000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55855,4G_LTE,-90,2147483647,-90,-11,-55,2147483647,50,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259294009,15832.613521877,2024-08-21 12:54:54.009000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55856,4G_LTE,-90,2147483647,-90,-10,-61,2147483647,50,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259295011,15833.615270158,2024-08-21 12:54:55.011000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55857,4G_LTE,-90,2147483647,-90,-10,-61,2147483647,50,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259296010,15834.614598595,2024-08-21 12:54:56.010000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55858,4G_LTE,-92,2147483647,-92,-9,-55,2147483647,48,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259297021,15835.625724324,2024-08-21 12:54:57.021000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55859,4G_LTE,-92,2147483647,-92,-9,-55,2147483647,48,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259298021,15836.625394584,2024-08-21 12:54:58.021000,-105.0105805,34.9773532,2,1620.94131364946,0,0
55860,4G_LTE,-92,2147483647,-92,-9,-57,2147483647,48,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259299021,15837.625601823,2024-08-21 12:54:59.021000,-105.0084976649763,34.97727611478673,2,1619.8269035646574,0,0
55861,4G_LTE,-92,2147483647,-92,-9,-57,2147483647,48,1100,342,27,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259300022,15838.626867968,2024-08-21 12:55:00.022000,-105.00637236644548,34.97719745800948,2,1618.6897736004505,0,0
55862,4G_LTE,-92,2147483647,-92,-9,-61,2147483647,48,1100,342,25,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259301033,15839.638473541,2024-08-21 12:55:01.033000,-105.0061006,34.9771874,2,1618.54436637226,0,0
55863,4G_LTE,-92,2147483647,-92,-9,-61,2147483647,48,1100,342,25,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259302038,15840.64167479,2024-08-21 12:55:02.038000,-105.0061006,34.9771874,2,1618.54436637226,0,0
55864,4G_LTE,-94,2147483647,-94,-9,-61,2147483647,46,1100,342,25,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259303036,15841.641173801,2024-08-21 12:55:03.036000,-105.0061006,34.9771874,2,1618.54436637226,0,0
55865,4G_LTE,-94,2147483647,-94,-9,-61,2147483647,46,1100,342,25,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259304037,15842.641819061,2024-08-21 12:55:04.037000,-105.0061006,34.9771874,2,1618.54436637226,0,0
55866,4G_LTE,-91,2147483647,-91,-9,-61,2147483647,49,1100,342,25,120763914,27909,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724259305038,15843.643798748,2024-08-21 12:55:05.038000,-105.0061006,34.9771874,2,1618.54436637226,0,0
