,technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,altitude_orig,handover_occured,pci_color
116011,4G_LTE,-86,2147483647,-86,-12,-57,2147483647,54,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359035242,25576.885021441,2024-08-22 16:37:15.242000,-97.1145782,32.9434617,2,158.759174972564,0,0
116012,4G_LTE,-86,2147483647,-86,-12,-57,2147483647,54,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359035242,25576.885021441,2024-08-22 16:37:15.242000,-97.1145782,32.9434617,2,158.759174972564,0,0
116013,4G_LTE,-86,2147483647,-86,-12,-57,2147483647,54,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359036249,25577.891578055,2024-08-22 16:37:16.249000,-97.1145782,32.9434617,2,158.759174972564,0,0
116014,4G_LTE,-86,2147483647,-86,-12,-57,2147483647,54,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359036249,25577.891578055,2024-08-22 16:37:16.249000,-97.1145782,32.9434617,2,158.759174972564,0,0
116015,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359037248,25578.890796336,2024-08-22 16:37:17.248000,-97.1145782,32.9434617,2,158.759174972564,0,0
116016,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359037248,25578.890796336,2024-08-22 16:37:17.248000,-97.1145782,32.9434617,2,158.759174972564,0,0
116017,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359038251,25579.893553158,2024-08-22 16:37:18.251000,-97.1145782,32.9434617,2,158.759174972564,0,0
116018,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359038251,25579.893553158,2024-08-22 16:37:18.251000,-97.1145782,32.9434617,2,158.759174972564,0,0
116019,4G_LTE,-78,2147483647,-78,-12,-51,2147483647,62,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359039257,25580.899765085,2024-08-22 16:37:19.257000,-97.1145782,32.9434617,2,158.759174972564,0,0
116020,4G_LTE,-78,2147483647,-78,-12,-51,2147483647,62,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359039257,25580.899765085,2024-08-22 16:37:19.257000,-97.1145782,32.9434617,2,158.759174972564,0,0
116021,4G_LTE,-78,2147483647,-78,-12,-51,2147483647,62,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359040257,25581.899351804,2024-08-22 16:37:20.257000,-97.1145782,32.9434617,2,158.759174972564,0,0
116022,4G_LTE,-78,2147483647,-78,-12,-51,2147483647,62,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359040257,25581.899351804,2024-08-22 16:37:20.257000,-97.1145782,32.9434617,2,158.759174972564,0,0
116023,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359041261,25582.904001334,2024-08-22 16:37:21.261000,-97.1145782,32.9434617,2,158.759174972564,0,0
116024,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359041261,25582.904001334,2024-08-22 16:37:21.261000,-97.1145782,32.9434617,2,158.759174972564,0,0
116025,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359042262,25583.904829199,2024-08-22 16:37:22.262000,-97.1145782,32.9434617,2,158.759174972564,0,0
116026,4G_LTE,-80,2147483647,-80,-10,-51,2147483647,60,67086,65,0,134930035,27173,4,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359042262,25583.904829199,2024-08-22 16:37:22.262000,-97.1145782,32.9434617,2,158.759174972564,0,0
116027,4G_LTE,-90,2147483647,-90,-13,-59,2147483647,50,67086,65,0,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359043264,25584.90639998,2024-08-22 16:37:23.264000,-97.1145782,32.9434617,2,158.759174972564,0,0
116028,4G_LTE,-90,2147483647,-90,-13,-59,2147483647,50,67086,65,0,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359043264,25584.90639998,2024-08-22 16:37:23.264000,-97.1145782,32.9434617,2,158.759174972564,0,0
116029,4G_LTE,-90,2147483647,-90,-13,-59,2147483647,50,67086,65,0,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359044272,25585.914813625,2024-08-22 16:37:24.272000,-97.11300549905482,32.94335117977316,2,158.1301663966565,0,0
116030,4G_LTE,-90,2147483647,-90,-13,-59,2147483647,50,67086,65,0,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359044272,25585.914813625,2024-08-22 16:37:24.272000,-97.11300549905482,32.94335117977316,2,158.1301663966565,0,0
116031,4G_LTE,-95,2147483647,-95,-12,-67,2147483647,45,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359045271,25586.912934875,2024-08-22 16:37:25.271000,-97.1114280610586,32.94324032665406,2,157.49926321660476,0,0
116032,4G_LTE,-95,2147483647,-95,-12,-67,2147483647,45,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359045271,25586.912934875,2024-08-22 16:37:25.271000,-97.1114280610586,32.94324032665406,2,157.49926321660476,0,0
116033,4G_LTE,-95,2147483647,-95,-12,-67,2147483647,45,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359046271,25587.91365503,2024-08-22 16:37:26.271000,-97.111237,32.9432269,2,157.422847516118,0,0
116034,4G_LTE,-95,2147483647,-95,-12,-67,2147483647,45,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359046271,25587.91365503,2024-08-22 16:37:26.271000,-97.111237,32.9432269,2,157.422847516118,0,0
116035,4G_LTE,-95,2147483647,-95,-12,-67,2147483647,45,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359047278,25588.920908259,2024-08-22 16:37:27.278000,-97.111237,32.9432269,2,157.422847516118,0,0
116036,4G_LTE,-95,2147483647,-95,-12,-67,2147483647,45,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359047278,25588.920908259,2024-08-22 16:37:27.278000,-97.111237,32.9432269,2,157.422847516118,0,0
116037,4G_LTE,-94,2147483647,-94,-11,-61,2147483647,46,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359048276,25589.918631748,2024-08-22 16:37:28.276000,-97.111237,32.9432269,2,157.422847516118,0,0
116038,4G_LTE,-94,2147483647,-94,-11,-61,2147483647,46,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359048276,25589.918631748,2024-08-22 16:37:28.276000,-97.111237,32.9432269,2,157.422847516118,0,0
116039,4G_LTE,-94,2147483647,-94,-11,-61,2147483647,46,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359049283,25590.926064196,2024-08-22 16:37:29.283000,-97.111237,32.9432269,2,157.422847516118,0,0
116040,4G_LTE,-94,2147483647,-94,-11,-61,2147483647,46,67086,65,1,134930035,27173,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359049283,25590.926064196,2024-08-22 16:37:29.283000,-97.111237,32.9432269,2,157.422847516118,0,0
116041,4G_LTE,-100,2147483647,-100,-10,-71,2147483647,40,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359050284,25591.926306696,2024-08-22 16:37:30.284000,-97.111237,32.9432269,2,157.422847516118,0,0
116042,4G_LTE,-100,2147483647,-100,-10,-71,2147483647,40,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359050284,25591.926306696,2024-08-22 16:37:30.284000,-97.111237,32.9432269,2,157.422847516118,0,0
116043,4G_LTE,-100,2147483647,-100,-10,-71,2147483647,40,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359051282,25592.924929299,2024-08-22 16:37:31.282000,-97.111237,32.9432269,2,157.422847516118,0,0
116044,4G_LTE,-100,2147483647,-100,-10,-71,2147483647,40,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359051282,25592.924929299,2024-08-22 16:37:31.282000,-97.111237,32.9432269,2,157.422847516118,0,0
116045,4G_LTE,-99,2147483647,-99,-13,-71,2147483647,41,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359052290,25593.932392268,2024-08-22 16:37:32.290000,-97.111237,32.9432269,2,157.422847516118,0,0
116046,4G_LTE,-99,2147483647,-99,-13,-71,2147483647,41,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359052290,25593.932392268,2024-08-22 16:37:32.290000,-97.111237,32.9432269,2,157.422847516118,0,0
116047,4G_LTE,-99,2147483647,-99,-13,-71,2147483647,41,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359053290,25594.932366642,2024-08-22 16:37:33.290000,-97.111237,32.9432269,2,157.422847516118,0,0
116048,4G_LTE,-99,2147483647,-99,-13,-71,2147483647,41,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359053290,25594.932366642,2024-08-22 16:37:33.290000,-97.111237,32.9432269,2,157.422847516118,0,0
116049,4G_LTE,-97,2147483647,-97,-12,-69,2147483647,43,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359054294,25595.936678882,2024-08-22 16:37:34.294000,-97.111237,32.9432269,2,157.422847516118,0,0
116050,4G_LTE,-97,2147483647,-97,-12,-69,2147483647,43,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359054294,25595.936678882,2024-08-22 16:37:34.294000,-97.111237,32.9432269,2,157.422847516118,0,0
116051,4G_LTE,-97,2147483647,-97,-12,-69,2147483647,43,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359055293,25596.935808777,2024-08-22 16:37:35.293000,-97.10966181829384,32.94306978492891,2,155.95182475731724,0,0
116052,4G_LTE,-97,2147483647,-97,-12,-69,2147483647,43,67086,65,2,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359055293,25596.935808777,2024-08-22 16:37:35.293000,-97.10966181829384,32.94306978492891,2,155.95182475731724,0,0
116053,4G_LTE,-104,2147483647,-104,-16,-71,2147483647,36,67086,65,3,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359056294,25597.937151745,2024-08-22 16:37:36.294000,-97.1080675241706,32.94291076350711,2,154.46295339072515,0,0
116054,4G_LTE,-104,2147483647,-104,-16,-71,2147483647,36,67086,65,3,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359056294,25597.937151745,2024-08-22 16:37:36.294000,-97.1080675241706,32.94291076350711,2,154.46295339072515,0,0
116055,4G_LTE,-104,2147483647,-104,-16,-71,2147483647,36,67086,65,3,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359057299,25598.941840339,2024-08-22 16:37:37.299000,-97.1078764,32.9428917,2,154.284467312812,0,0
116056,4G_LTE,-104,2147483647,-104,-16,-71,2147483647,36,67086,65,3,134930035,27173,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724359057299,25598.941840339,2024-08-22 16:37:37.299000,-97.1078764,32.9428917,2,154.284467312812,0,0
116057,4G_LTE,-98,2147483647,-98,-15,-67,2147483647,42,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359058299,25599.942426068,2024-08-22 16:37:38.299000,-97.1078764,32.9428917,2,154.284467312812,1,178
116058,4G_LTE,-98,2147483647,-98,-15,-67,2147483647,42,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359058299,25599.942426068,2024-08-22 16:37:38.299000,-97.1078764,32.9428917,2,154.284467312812,0,178
116059,4G_LTE,-98,2147483647,-98,-15,-67,2147483647,42,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359059301,25600.943878567,2024-08-22 16:37:39.301000,-97.1078764,32.9428917,2,154.284467312812,0,178
116060,4G_LTE,-98,2147483647,-98,-15,-67,2147483647,42,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359059301,25600.943878567,2024-08-22 16:37:39.301000,-97.1078764,32.9428917,2,154.284467312812,0,178
116061,4G_LTE,-104,2147483647,-104,-16,-69,2147483647,36,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359060302,25601.944467004,2024-08-22 16:37:40.302000,-97.1078764,32.9428917,2,154.284467312812,0,178
116062,4G_LTE,-104,2147483647,-104,-16,-69,2147483647,36,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359060302,25601.944467004,2024-08-22 16:37:40.302000,-97.1078764,32.9428917,2,154.284467312812,0,178
116063,4G_LTE,-104,2147483647,-104,-16,-69,2147483647,36,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359061308,25602.951489608,2024-08-22 16:37:41.308000,-97.1078764,32.9428917,2,154.284467312812,0,178
116064,4G_LTE,-104,2147483647,-104,-16,-69,2147483647,36,1000,64,2,134929983,27173,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359061308,25602.951489608,2024-08-22 16:37:41.308000,-97.1078764,32.9428917,2,154.284467312812,0,178
116065,4G_LTE,-110,2147483647,-110,-19,-73,2147483647,30,1000,64,2,134929983,27173,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359062312,25603.954557785,2024-08-22 16:37:42.312000,-97.1078764,32.9428917,2,154.284467312812,0,178
116066,4G_LTE,-110,2147483647,-110,-19,-73,2147483647,30,1000,64,2,134929983,27173,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359062312,25603.954557785,2024-08-22 16:37:42.312000,-97.1078764,32.9428917,2,154.284467312812,0,178
116067,4G_LTE,-110,2147483647,-110,-19,-73,2147483647,30,1000,64,2,134929983,27173,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359063313,25604.955734659,2024-08-22 16:37:43.313000,-97.1078764,32.9428917,2,154.284467312812,0,178
116068,4G_LTE,-110,2147483647,-110,-19,-73,2147483647,30,1000,64,2,134929983,27173,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724359063313,25604.955734659,2024-08-22 16:37:43.313000,-97.1078764,32.9428917,2,154.284467312812,0,178
116069,4G_LTE,-112,2147483647,-112,-18,-73,2147483647,28,5110,208,12,133933840,27173,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359064313,25605.956202211,2024-08-22 16:37:44.313000,-97.1078764,32.9428917,2,154.284467312812,1,89
116070,4G_LTE,-112,2147483647,-112,-18,-73,2147483647,28,5110,208,12,133933840,27173,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359064313,25605.956202211,2024-08-22 16:37:44.313000,-97.1078764,32.9428917,2,154.284467312812,0,89
116071,4G_LTE,-107,2147483647,-107,-16,-73,2147483647,33,5110,374,6,134707727,27173,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359065317,25606.9597357,2024-08-22 16:37:45.317000,-97.1078764,32.9428917,2,154.284467312812,1,44
116072,4G_LTE,-107,2147483647,-107,-16,-73,2147483647,33,5110,374,6,134707727,27173,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359065317,25606.9597357,2024-08-22 16:37:45.317000,-97.1078764,32.9428917,2,154.284467312812,0,44
116073,4G_LTE,-107,2147483647,-107,-16,-73,2147483647,33,5110,374,6,134707727,27173,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359066317,25607.959842314,2024-08-22 16:37:46.317000,-97.10627514940786,32.94245970303174,2,153.73576074461414,0,44
116074,4G_LTE,-107,2147483647,-107,-16,-73,2147483647,33,5110,374,6,134707727,27173,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359066317,25607.959842314,2024-08-22 16:37:46.317000,-97.10627514940786,32.94245970303174,2,153.73576074461414,0,44
116075,4G_LTE,-104,2147483647,-104,-15,-73,2147483647,36,5110,374,7,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359067320,25608.962721377,2024-08-22 16:37:47.320000,-97.1046561430128,32.94202291577451,2,153.18096972858342,0,44
116076,4G_LTE,-104,2147483647,-104,-15,-73,2147483647,36,5110,374,7,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359067320,25608.962721377,2024-08-22 16:37:47.320000,-97.1046561430128,32.94202291577451,2,153.18096972858342,0,44
116077,4G_LTE,-104,2147483647,-104,-15,-73,2147483647,36,5110,374,7,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359068321,25609.964203147,2024-08-22 16:37:48.321000,-97.1044689,32.9419724,2,153.116806460528,0,44
116078,4G_LTE,-104,2147483647,-104,-15,-73,2147483647,36,5110,374,7,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359068321,25609.964203147,2024-08-22 16:37:48.321000,-97.1044689,32.9419724,2,153.116806460528,0,44
116079,4G_LTE,-103,2147483647,-103,-14,-73,2147483647,37,5110,374,6,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359069322,25610.964367782,2024-08-22 16:37:49.322000,-97.1044689,32.9419724,2,153.116806460528,0,44
116080,4G_LTE,-103,2147483647,-103,-14,-73,2147483647,37,5110,374,6,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359069322,25610.964367782,2024-08-22 16:37:49.322000,-97.1044689,32.9419724,2,153.116806460528,0,44
116081,4G_LTE,-103,2147483647,-103,-14,-73,2147483647,37,5110,374,6,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359070322,25611.965124032,2024-08-22 16:37:50.322000,-97.1044689,32.9419724,2,153.116806460528,0,44
116082,4G_LTE,-103,2147483647,-103,-14,-73,2147483647,37,5110,374,6,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359070322,25611.965124032,2024-08-22 16:37:50.322000,-97.1044689,32.9419724,2,153.116806460528,0,44
116083,4G_LTE,-101,2147483647,-101,-14,-67,2147483647,39,5110,374,5,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359071325,25612.968014292,2024-08-22 16:37:51.325000,-97.1044689,32.9419724,2,153.116806460528,0,44
116084,4G_LTE,-101,2147483647,-101,-14,-67,2147483647,39,5110,374,5,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359071325,25612.968014292,2024-08-22 16:37:51.325000,-97.1044689,32.9419724,2,153.116806460528,0,44
116085,4G_LTE,-101,2147483647,-101,-14,-67,2147483647,39,5110,374,5,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359072325,25613.968120646,2024-08-22 16:37:52.325000,-97.1044689,32.9419724,2,153.116806460528,0,44
116086,4G_LTE,-101,2147483647,-101,-14,-67,2147483647,39,5110,374,5,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359072325,25613.968120646,2024-08-22 16:37:52.325000,-97.1044689,32.9419724,2,153.116806460528,0,44
116087,4G_LTE,-100,2147483647,-100,-12,-71,2147483647,40,5110,374,5,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359073333,25614.975755697,2024-08-22 16:37:53.333000,-97.1044689,32.9419724,2,153.116806460528,0,44
116088,4G_LTE,-100,2147483647,-100,-12,-71,2147483647,40,5110,374,5,134707727,27173,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724359073333,25614.975755697,2024-08-22 16:37:53.333000,-97.1044689,32.9419724,2,153.116806460528,0,44
