technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc
4G_LTE,-103,2147483647,-103,-15,-77,2147483647,37,1100,199,16,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-113,2147483647,-113,-16,-83,2147483647,27,66611,57,16,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-106,2147483647,-106,-11,-71,2147483647,34,66611,270,16,203059734,27651,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-109,2147483647,-109,-13,-83,2147483647,31,66611,272,16,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-106,2147483647,-106,-11,-71,2147483647,34,66611,270,16,203059734,27651,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-109,2147483647,-109,-13,-83,2147483647,31,66611,272,16,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-103,2147483647,-103,-15,-77,2147483647,37,1100,199,16,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-106,2147483647,-106,-18,-77,2147483647,34,1100,296,16,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-109,2147483647,-109,-13,-83,2147483647,31,66611,272,16,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724339711423,6253.066279854,2024-08-22 11:15:11.423000,-100.2520324,34.4423981,562.558356531006,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
4G_LTE,-103,2147483647,-103,-15,-77,2147483647,37,1100,199,16,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724339712427,6254.070415114,2024-08-22 11:15:12.427000,-100.25150378563738,34.44225231239276,562.34266564103,480759501001363,TX,48075950100,1777657483,480759501001363,591603,48075,Childress County,3.25,9
