technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
4G_LTE,-114,2147483647,-114,-19,-85,2147483647,26,1125,498,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333740929,282.571701507,2024-08-22 09:35:40.929000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-110,2147483647,-110,-18,-73,2147483647,30,1125,43,18,202717705,27654,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724333740929,282.571701507,2024-08-22 09:35:40.929000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-112,2147483647,-112,-17,-83,2147483647,28,1125,362,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333741928,283.570861402,2024-08-22 09:35:41.928000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-110,2147483647,-110,-18,-73,2147483647,30,1125,43,18,202717705,27654,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724333741928,283.570861402,2024-08-22 09:35:41.928000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,1125,498,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333741928,283.570861402,2024-08-22 09:35:41.928000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-110,2147483647,-110,-18,-73,2147483647,30,1125,43,18,202717705,27654,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724333741928,283.570861402,2024-08-22 09:35:41.928000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,1125,498,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333741928,283.570861402,2024-08-22 09:35:41.928000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-112,2147483647,-112,-17,-83,2147483647,28,1125,362,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333741928,283.570861402,2024-08-22 09:35:41.928000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-110,2147483647,-110,-18,-73,2147483647,30,1125,43,18,202717705,27654,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724333742934,284.578289943,2024-08-22 09:35:42.934000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,1125,498,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333742934,284.578289943,2024-08-22 09:35:42.934000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-112,2147483647,-112,-17,-83,2147483647,28,1125,362,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333742934,284.578289943,2024-08-22 09:35:42.934000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-110,2147483647,-110,-18,-73,2147483647,30,1125,43,18,202717705,27654,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724333742934,284.578289943,2024-08-22 09:35:42.934000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,1125,498,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333742934,284.578289943,2024-08-22 09:35:42.934000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-112,2147483647,-112,-17,-83,2147483647,28,1125,362,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333742934,284.578289943,2024-08-22 09:35:42.934000,-101.9399453,35.189424,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-113,2147483647,-113,-16,-83,2147483647,27,1125,362,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333743934,285.577927026,2024-08-22 09:35:43.934000,-101.9399550713,35.1894272571,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-114,2147483647,-114,-19,-87,2147483647,26,1125,498,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333743934,285.577927026,2024-08-22 09:35:43.934000,-101.9399550713,35.1894272571,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-110,2147483647,-110,-18,-73,2147483647,30,1125,43,18,202717705,27654,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724333743934,285.577927026,2024-08-22 09:35:43.934000,-101.9399550713,35.1894272571,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
4G_LTE,-113,2147483647,-113,-16,-83,2147483647,27,1125,362,18,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724333743934,285.577927026,2024-08-22 09:35:43.934000,-101.9399550713,35.1894272571,1107.48642585163,483750117001026,TX,48375011700,11585183,483750117001026,131713,48375,Potter County
