technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
4G_LTE,-88,2147483647,-88,-13,-57,2147483647,52,67086,110,8,134021142,28171,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-94,2147483647,-94,-17,-67,2147483647,46,5330,413,8,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-90,2147483647,-90,-12,-69,2147483647,50,1000,29,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-88,2147483647,-88,-10,-69,2147483647,52,1000,178,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-103,2147483647,-103,-20,-69,2147483647,37,1000,273,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-100,2147483647,-100,-19,-71,2147483647,40,1125,273,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-90,2147483647,-90,-10,-71,2147483647,50,1125,178,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346906049,13447.691589401,2024-08-22 13:15:06.049000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-95,2147483647,-95,-17,-67,2147483647,45,67086,244,8,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724346907051,13448.694579557,2024-08-22 13:15:07.051000,-98.45726635155388,33.88563687719025,271.80443983859186,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-100,2147483647,-100,-19,-71,2147483647,40,1125,273,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346907051,13448.694579557,2024-08-22 13:15:07.051000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-94,2147483647,-94,-17,-67,2147483647,46,5330,413,8,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724346907051,13448.694579557,2024-08-22 13:15:07.051000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-103,2147483647,-103,-20,-69,2147483647,37,1000,273,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346907051,13448.694579557,2024-08-22 13:15:07.051000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-88,2147483647,-88,-10,-69,2147483647,52,1000,178,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346907051,13448.694579557,2024-08-22 13:15:07.051000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
4G_LTE,-90,2147483647,-90,-12,-69,2147483647,50,1000,29,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724346907051,13448.694579557,2024-08-22 13:15:07.051000,-98.4576618,33.8856388,272.43294703523,484850115003008,TX,48485011500,31335037,484850115003008,26315,48485,Wichita County
